source_node,target_node,num_paths
MAPK,CREB1,86
AP2B1,GABRP,1
AP2B1,GABRE,1
AP2B1,GABRD,1
AP2B1,GABRG3,3
AP2B1,GABRG2,3
AP2B1,GABRG1,1
AP2B1,GABRB3,3
AP2B1,GABRQ,3
AP2B1,GABRB2,4
AP2B1,GABRA6,4
AP2B1,GABRA5,3
AP2B1,GABRA4,3
AP2B1,GABRA3,4
AP2B1,GABRA2,4
AP2A2,GABRQ,4
AP2A2,GABRP,1
AP2B1,GABRB1,3
GABRA2,GABRA3,9
GABRA2,GABRA4,7
GABRA2,GABRA5,9
GABRA3,GABRB3,9
GABRA3,GABRB2,8
GABRA3,GABRB1,8
GABRA3,GABRA6,8
GABRA3,GABRA5,9
GABRA3,GABRA4,7
GABRA2,GABRQ,7
GABRA2,GABRP,2
GABRA2,GABRE,1
GABRA2,GABRD,1
GABRA2,GABRG3,7
GABRA2,GABRG2,6
GABRA2,GABRG1,2
GABRA2,GABRB3,7
GABRA2,GABRB2,8
GABRA2,GABRB1,7
GABRA2,GABRA6,7
AP2A2,GABRE,1
AP2A2,GABRD,1
AP2A2,GABRG3,4
AP2A2,GABRG2,3
AP2A1,GABRA5,3
AP2A1,GABRA4,3
AP2A1,GABRA3,3
AP2A1,GABRA2,3
AP2A1,AP2B1,40
AP2A1,AP2A2,40
GABRA1,GABRQ,7
GABRA1,GABRP,2
GABRA1,GABRE,1
GABRA1,GABRD,2
GABRA1,GABRG3,7
GABRA1,GABRG2,8
GABRA1,GABRG1,3
GABRA1,GABRB3,8
GABRA1,GABRB2,8
GABRA1,GABRB1,10
GABRA1,GABRA6,7
AP2A1,GABRA6,3
GABRA3,GABRG1,3
AP2A1,GABRB1,3
AP2A1,GABRB3,3
AP2A2,GABRG1,1
AP2A2,GABRB3,4
AP2A2,GABRB2,3
AP2A2,GABRB1,3
AP2A2,GABRA6,3
AP2A2,GABRA5,4
AP2A2,GABRA4,3
AP2A2,GABRA3,4
AP2A2,GABRA2,4
AP2A2,AP2B1,40
AP2A1,GABRQ,3
AP2A1,GABRP,1
AP2A1,GABRE,1
AP2A1,GABRD,7839
AP2A1,GABRG3,3
AP2A1,GABRG2,3
AP2A1,GABRG1,1
AP2A1,GABRB2,3
GABRA3,GABRG2,6
GABRA3,GABRG3,7
GABRA3,GABRD,1
GABRB3,GABRP,1
GABRB3,GABRE,1
GABRB3,GABRD,2
GABRB3,GABRG3,8
GABRB3,GABRG2,7
GABRB3,GABRG1,3
GABRB2,GABRQ,6
GABRB2,GABRP,1
GABRB2,GABRE,1
GABRB2,GABRD,9
GABRB2,GABRG3,6
GABRB2,GABRG2,6
GABRB2,GABRG1,2
GABRB2,GABRB3,10
GABRB1,GABRQ,7
GABRB1,GABRP,6
GABRB1,GABRE,1
GABRB3,GABRQ,9
GABRB1,GABRD,1
GABRG1,GABRG2,1
GABRG1,GABRD,1
GABRE,GABRQ,1
GABRE,GABRP,1
GABRD,GABRQ,2
GABRD,GABRP,1
GABRD,GABRE,2
GABRG3,GABRQ,7
GABRG3,GABRP,1
GABRG3,GABRE,3760
GABRG3,GABRD,1
GABRG2,GABRQ,6
GABRG2,GABRP,6
GABRG2,GABRE,1299
GABRG2,GABRD,1
GABRG2,GABRG3,7
GABRG1,GABRQ,1
GABRG1,GABRP,2
GABRG1,GABRE,1
GABRG1,GABRG3,2
GABRA1,GABRA5,9
GABRB1,GABRG3,7
GABRB1,GABRG1,2
GABRA5,GABRB1,10
GABRA5,GABRA6,7
GABRA4,GABRQ,7
GABRA4,GABRP,9
GABRA4,GABRE,985
GABRA4,GABRD,1
GABRA4,GABRG3,6
GABRA4,GABRG2,6
GABRA4,GABRG1,9
GABRA4,GABRB3,7
GABRA4,GABRB2,6
GABRA4,GABRB1,8
GABRA4,GABRA6,7
GABRA4,GABRA5,8
GABRA3,GABRQ,7
GABRA3,GABRP,2
GABRA3,GABRE,1
GABRA5,GABRB2,8
GABRB1,GABRG2,9
GABRA5,GABRB3,12
GABRA5,GABRG2,7
GABRB1,GABRB3,9
GABRB1,GABRB2,7
GABRA6,GABRQ,7
GABRA6,GABRP,1
GABRA6,GABRE,1
GABRA6,GABRD,1
GABRA6,GABRG3,6
GABRA6,GABRG2,6
GABRA6,GABRG1,1
GABRA6,GABRB3,8
GABRA6,GABRB2,7
GABRA6,GABRB1,7
GABRA5,GABRQ,9
GABRA5,GABRP,1
GABRA5,GABRE,4650
GABRA5,GABRD,2
GABRA5,GABRG3,8
GABRA5,GABRG1,3
GABRP,GABRQ,1
GABRA1,GABRA4,13
GABRA1,GABRA2,9
PIK3R1,AP2A1,10
PIK3R1,GABRA1,1
PIK3CB,PIK3CG,14
PIK3CB,PIK3R3,46
PIK3CB,PIK3R2,64
PIK3CB,PIK3R1,64
PIK3CB,GABRQ,1
PIK3R1,AP2A2,11
PIK3CB,GABRP,2
PIK3CB,GABRD,1
PIK3CB,GABRG3,2
PIK3CB,GABRG2,2
PIK3CB,GABRG1,2
PIK3CB,GABRB3,1
PIK3CB,GABRB2,2
PIK3CB,GABRB1,1
PIK3CB,GABRE,1
PIK3R1,AP2B1,11
PIK3R1,GABRA2,1
PIK3R1,GABRA3,1
PIK3R2,GABRA1,1
PIK3R1,PIK3CG,14
PIK3R1,PIK3R3,53
PIK3R1,PIK3R2,72
PIK3R1,GABRQ,7
PIK3R1,GABRP,1
PIK3R1,GABRE,1
PIK3R1,GABRD,5
PIK3R1,GABRG3,1
PIK3R1,GABRG2,1
PIK3R1,GABRG1,2
PIK3R1,GABRB3,1
PIK3R1,GABRB2,1
PIK3R1,GABRB1,1
PIK3R1,GABRA6,1
PIK3R1,GABRA5,1
PIK3R1,GABRA4,1
PIK3CB,GABRA6,1
PIK3CB,GABRA5,1
PIK3CB,GABRA4,1
PIK3CB,GABRA3,2
PIK3CA,GABRA5,2
PIK3CA,GABRA4,1
PIK3CA,GABRA3,1
PIK3CA,GABRA2,1
PIK3CA,AP2B1,10
PIK3CA,AP2A2,12
PIK3CA,AP2A1,10
PIK3CA,GABRA1,1
PTEN,PIK3CG,9
PTEN,PIK3R3,26
PTEN,PIK3R2,30
PTEN,PIK3R1,33
PTEN,PIK3CB,27
PTEN,PIK3CA,43
STAT3,CREM,12
PLCG1,CREB1,21
PIK3CA,GABRA6,1
PIK3R2,AP2A1,10
PIK3CA,GABRB1,1
PIK3CA,GABRB3,2
PIK3CB,GABRA2,2
PIK3CB,AP2B1,10
PIK3CB,AP2A2,11
PIK3CB,AP2A1,10
PIK3CB,GABRA1,3
PIK3CA,PIK3CG,15
PIK3CA,PIK3R3,53
PIK3CA,PIK3R2,72
PIK3CA,PIK3R1,104
PIK3CA,PIK3CB,68
PIK3CA,GABRQ,2
PIK3CA,GABRP,1
PIK3CA,GABRE,2
PIK3CA,GABRD,2
PIK3CA,GABRG3,1
PIK3CA,GABRG2,10
PIK3CA,GABRG1,1
PIK3CA,GABRB2,22
PIK3R2,AP2A2,13
PIK3R2,AP2B1,10
PIK3R2,GABRA2,1
PKC,PIK3R2,96
PKC,PIK3R1,97
PKC,PIK3CB,84
PKC,PIK3CA,97
PIK3CG,GABRQ,1
PIK3CG,GABRP,2
PIK3CG,GABRE,1
PIK3CG,GABRD,1
PIK3CG,GABRG3,1
PIK3CG,GABRG2,11
PIK3CG,GABRG1,2
PIK3CG,GABRB3,1
PIK3CG,GABRB2,1
PIK3CG,GABRB1,1
PIK3CG,GABRA6,1
PIK3CG,GABRA5,2
PIK3CG,GABRA4,1
PKC,PIK3R3,76
PIK3CG,GABRA3,3
PKC,PIK3CG,54
NTRK2,PKC,12
GABRA1,AP2B1,4
GABRA1,AP2A2,4
GABRA1,AP2A1,3
JAK2,STAT3,20
ROCK1,PTEN,5
RHOA,ROCK1,21
RHOA,PTEN,13
NGFR,SLC12A5,9
NGFR,JAK2,4
NGFR,ROCK1,1
NGFR,RHOA,6
proBDNF,NGFR,10
SHC1,CREB1,22
NTRK2,PLCG1,5
NTRK2,SLC12A5,2
NTRK2,MAPK,8
NTRK2,SHC1,4
mBDNF,NTRK2,5
GABRA1,GABRA3,10
PIK3CG,GABRA2,3
PIK3CG,AP2A2,4
PIK3R3,GABRA1,1
PIK3R2,PIK3CG,14
PIK3R2,PIK3R3,54
PIK3R2,GABRQ,1
PIK3R2,GABRP,1
PIK3R2,GABRE,1
PIK3R2,GABRD,1
PIK3R2,GABRG3,1
PIK3R2,GABRG2,7
PIK3R2,GABRG1,1
PIK3R2,GABRB3,1
PIK3R2,GABRB2,9
PIK3R2,GABRB1,8
PIK3R2,GABRA6,4
PIK3R2,GABRA5,1
PIK3R2,GABRA4,9
PIK3R2,GABRA3,1
PIK3R3,AP2A1,10
PIK3CG,AP2B1,4
PIK3R3,AP2A2,12
PIK3R3,GABRA2,1
PIK3CG,AP2A1,3
PIK3CG,GABRA1,3
PIK3R3,PIK3CG,14
PIK3R3,GABRQ,1
PIK3R3,GABRP,1
PIK3R3,GABRE,1
PIK3R3,GABRD,1
PIK3R3,GABRG3,1
PIK3R3,GABRG2,7
PIK3R3,GABRG1,1
PIK3R3,GABRB3,1
PIK3R3,GABRB2,6
PIK3R3,GABRB1,7
PIK3R3,GABRA6,3
PIK3R3,GABRA5,1
PIK3R3,GABRA4,8
PIK3R3,GABRA3,1
PIK3R3,AP2B1,10
CREB1,CREM,4
