Source,Target,edgeID,signal,color
"AKT3","AKT2","PFQ2Z_KY5P7_unlabeled","a","#unlabeled"
"AKT3","FOS","idea9d954d","a","#000000"
"AKT3","JUN","idea9d954d","a","#000000"
"AKT1","AKT3","PFQ2Z_a7d31_KY5P7_2","a","#nan"
"AKT1","AKT1","id8275b8c2","a","#000000"
"AKT1","AKT2","a7d31_KY5P7_unlabeled","a","#unlabeled"
"AKT1","FOS","idea9d954d","a","#000000"
"AKT1","JUN","idea9d954d","a","#000000"
"PAK2","RHOA","id251be782","i","#000000"
"PAK2","PAK3","c19f9_0CA28_unlabeled","a","#unlabeled"
"PAK2","PAK4","c19f9_0CA28_EDWFJ_G35I3_162VQ_b4969_1","a","#nan"
"PAK2","PAK5","c19f9_0CA28_EDWFJ_G35I3_162VQ_b4969_1","a","#nan"
"PAK2","PAK6","c19f9_0CA28_EDWFJ_G35I3_162VQ_b4969_1","a","#nan"
"PAK2","PAK1","c19f9_b4969_unlabeled","a","#unlabeled"
"PAK3","RHOA","id251be782","i","#000000"
"PAK3","PAK2","0CA28_c19f9_unlabeled","a","#unlabeled"
"PAK3","PAK4","0CA28_EDWFJ_unlabeled","a","#unlabeled"
"PAK3","PAK5","c19f9_0CA28_EDWFJ_G35I3_162VQ_b4969_2","a","#nan"
"PAK3","PAK6","c19f9_0CA28_EDWFJ_G35I3_162VQ_b4969_2","a","#nan"
"PAK3","PAK1","c19f9_0CA28_EDWFJ_G35I3_162VQ_b4969_2","a","#nan"
"PAK4","RHOA","id251be782","i","#000000"
"PAK4","PAK2","c19f9_0CA28_EDWFJ_G35I3_162VQ_b4969_3","a","#nan"
"PAK4","PAK3","EDWFJ_0CA28_unlabeled","a","#unlabeled"
"PAK4","PAK5","EDWFJ_G35I3_unlabeled","a","#unlabeled"
"PAK4","PAK6","c19f9_0CA28_EDWFJ_G35I3_162VQ_b4969_3","a","#nan"
"PAK4","PAK1","c19f9_0CA28_EDWFJ_G35I3_162VQ_b4969_3","a","#nan"
"PAK5","RHOA","id251be782","i","#000000"
"PAK5","PAK2","c19f9_0CA28_EDWFJ_G35I3_162VQ_b4969_4","a","#nan"
"PAK5","PAK3","c19f9_0CA28_EDWFJ_G35I3_162VQ_b4969_4","a","#nan"
"PAK5","PAK4","G35I3_EDWFJ_unlabeled","a","#unlabeled"
"PAK5","PAK6","G35I3_162VQ_unlabeled","a","#unlabeled"
"PAK5","PAK1","c19f9_0CA28_EDWFJ_G35I3_162VQ_b4969_4","a","#nan"
"PAK6","RHOA","id251be782","i","#000000"
"PAK6","PAK2","c19f9_0CA28_EDWFJ_G35I3_162VQ_b4969_5","a","#nan"
"PAK6","PAK3","c19f9_0CA28_EDWFJ_G35I3_162VQ_b4969_5","a","#nan"
"PAK6","PAK4","c19f9_0CA28_EDWFJ_G35I3_162VQ_b4969_5","a","#nan"
"PAK6","PAK5","162VQ_G35I3_unlabeled","a","#unlabeled"
"PAK6","PAK1","c19f9_0CA28_EDWFJ_G35I3_162VQ_b4969_5","a","#nan"
"PAK1","RHOA","id251be782","i","#000000"
"PAK1","PAK2","b4969_c19f9_unlabeled","a","#unlabeled"
"PAK1","PAK3","c19f9_0CA28_EDWFJ_G35I3_162VQ_b4969_6","a","#nan"
"PAK1","PAK4","c19f9_0CA28_EDWFJ_G35I3_162VQ_b4969_6","a","#nan"
"PAK1","PAK5","c19f9_0CA28_EDWFJ_G35I3_162VQ_b4969_6","a","#nan"
"PAK1","PAK6","c19f9_0CA28_EDWFJ_G35I3_162VQ_b4969_6","a","#nan"
"MMP8","Invasion","id3d5f527f","a","#000000"
"EPHB1","RAC1","id5ef49ccc","a","#000000"
"EPHB1","ARF1","id60bcc49b","a","#000000"
"EPHB1","NTRK2","id69ac1285","a","#000000"
"EPHB1","KIDINS220","id69ac1285","a","#000000"
"EPHB1","NGFR","id69ac1285","a","#000000"
"EPHB1","STAT3","idb7b5d5e3","a","#000000"
"EPHB1","EPHB2","2YCAP_R745E_unlabeled","a","#unlabeled"
"EPHB1","EPHB3","2YCAP_R745E_K53ZI_08W8Y_a7d59_1","a","#nan"
"EPHB1","EPHB4","2YCAP_R745E_K53ZI_08W8Y_a7d59_1","a","#nan"
"EPHB1","EPHB6","2YCAP_R745E_K53ZI_08W8Y_a7d59_1","a","#nan"
"EPHB2","RAC1","id5ef49ccc","a","#000000"
"EPHB2","ARF1","id60bcc49b","a","#000000"
"EPHB2","NTRK2","id69ac1285","a","#000000"
"EPHB2","KIDINS220","id69ac1285","a","#000000"
"EPHB2","NGFR","id69ac1285","a","#000000"
"EPHB2","STAT3","idb7b5d5e3","a","#000000"
"EPHB2","EPHB1","R745E_2YCAP_unlabeled","a","#unlabeled"
"EPHB2","EPHB3","R745E_K53ZI_unlabeled","a","#unlabeled"
"EPHB2","EPHB4","2YCAP_R745E_K53ZI_08W8Y_a7d59_2","a","#nan"
"EPHB2","EPHB6","2YCAP_R745E_K53ZI_08W8Y_a7d59_2","a","#nan"
"EPHB3","RAC1","id5ef49ccc","a","#000000"
"EPHB3","ARF1","id60bcc49b","a","#000000"
"EPHB3","NTRK2","id69ac1285","a","#000000"
"EPHB3","KIDINS220","id69ac1285","a","#000000"
"EPHB3","NGFR","id69ac1285","a","#000000"
"EPHB3","STAT3","idb7b5d5e3","a","#000000"
"EPHB3","EPHB1","2YCAP_R745E_K53ZI_08W8Y_a7d59_3","a","#nan"
"EPHB3","EPHB2","K53ZI_R745E_unlabeled","a","#unlabeled"
"EPHB3","EPHB4","K53ZI_08W8Y_unlabeled","a","#unlabeled"
"EPHB3","EPHB6","2YCAP_R745E_K53ZI_08W8Y_a7d59_3","a","#nan"
"EPHB4","RAC1","id5ef49ccc","a","#000000"
"EPHB4","ARF1","id60bcc49b","a","#000000"
"EPHB4","NTRK2","id69ac1285","a","#000000"
"EPHB4","KIDINS220","id69ac1285","a","#000000"
"EPHB4","NGFR","id69ac1285","a","#000000"
"EPHB4","STAT3","idb7b5d5e3","a","#000000"
"EPHB4","EPHB1","2YCAP_R745E_K53ZI_08W8Y_a7d59_4","a","#nan"
"EPHB4","EPHB2","2YCAP_R745E_K53ZI_08W8Y_a7d59_4","a","#nan"
"EPHB4","EPHB3","08W8Y_K53ZI_unlabeled","a","#unlabeled"
"EPHB4","EPHB6","08W8Y_a7d59_unlabeled","a","#unlabeled"
"EPHB6","RAC1","id5ef49ccc","a","#000000"
"EPHB6","ARF1","id60bcc49b","a","#000000"
"EPHB6","NTRK2","id69ac1285","a","#000000"
"EPHB6","KIDINS220","id69ac1285","a","#000000"
"EPHB6","NGFR","id69ac1285","a","#000000"
"EPHB6","STAT3","idb7b5d5e3","a","#000000"
"EPHB6","EPHB1","2YCAP_R745E_K53ZI_08W8Y_a7d59_5","a","#nan"
"EPHB6","EPHB2","2YCAP_R745E_K53ZI_08W8Y_a7d59_5","a","#nan"
"EPHB6","EPHB3","2YCAP_R745E_K53ZI_08W8Y_a7d59_5","a","#nan"
"EPHB6","EPHB4","a7d59_08W8Y_unlabeled","a","#unlabeled"
"ARF1","MMP8","id83360b6e","a","#000000"
"KIDINS220","NTRK2","c17f2_a7084_unlabeled","a","#unlabeled"
"KIDINS220","NGFR","a7084_c17f2_ddf43_2","a","#nan"
"F2RL2","RAC1","id7c67c3c4","a","#000000"
"Cytokeleton
remodeling","Invasion","idb2c8df7b","a","#000000"
"STAT3","MMP2","idc0fa94f","a","#000000"
"STAT3","TWIST1","idc0fa94f","a","#000000"
"STAT3","MMP9","idc0fa94f","a","#000000"
"STAT3","STAT3","idc8b809e2","a","#000000"
"MMP2","TWIST1","d60fb_5K92G_d820e_1","a","#nan"
"MMP2","MMP9","d60fb_d820e_unlabeled","a","#unlabeled"
"TWIST1","MMP2","d60fb_5K92G_d820e_2","a","#nan"
"TWIST1","MMP9","5K92G_d820e_unlabeled","a","#unlabeled"
"TWIST1","CDH11","aab3c_A8CVU_unlabeled","a","#unlabeled"
"TWIST1","TWIST1","None","None","None"
"MMP9","MMP2","d820e_d60fb_unlabeled","a","#unlabeled"
"MMP9","TWIST1","d820e_5K92G_unlabeled","a","#unlabeled"
"BDNF","NGFR","ide43c834e","a","#000000"
"BDNF","NTRK2","ide43c834e","a","#000000"
"BDNF","KIDINS220","ide43c834e","a","#000000"
"PIK3CA","AKT2","ide4c8b5e1","a","#000000"
"PIK3CA","AKT3","ide4c8b5e1","a","#000000"
"PIK3CA","AKT1","ide4c8b5e1","a","#000000"
"PIK3CA","PIK3CB","4EU6K_O0PCC_unlabeled","a","#unlabeled"
"PIK3CA","PIK3CD","4EU6K_O0PCC_5TE8F_JYXJH_G2KMW_102PR_J7LHR_aef75_1","a","#nan"
"PIK3CA","PIK3R3","4EU6K_O0PCC_5TE8F_JYXJH_G2KMW_102PR_J7LHR_aef75_1","a","#nan"
"PIK3CA","PIK3R4","4EU6K_O0PCC_5TE8F_JYXJH_G2KMW_102PR_J7LHR_aef75_1","a","#nan"
"PIK3CA","PIK3R5","4EU6K_O0PCC_5TE8F_JYXJH_G2KMW_102PR_J7LHR_aef75_1","a","#nan"
"PIK3CA","PIK3R6","4EU6K_O0PCC_5TE8F_JYXJH_G2KMW_102PR_J7LHR_aef75_1","a","#nan"
"PIK3CA","PIK3CG","4EU6K_O0PCC_5TE8F_JYXJH_G2KMW_102PR_J7LHR_aef75_1","a","#nan"
"PIK3CB","AKT2","ide4c8b5e1","a","#000000"
"PIK3CB","AKT3","ide4c8b5e1","a","#000000"
"PIK3CB","AKT1","ide4c8b5e1","a","#000000"
"PIK3CB","PIK3CA","O0PCC_4EU6K_unlabeled","a","#unlabeled"
"PIK3CB","PIK3CD","O0PCC_5TE8F_unlabeled","a","#unlabeled"
"PIK3CB","PIK3R3","4EU6K_O0PCC_5TE8F_JYXJH_G2KMW_102PR_J7LHR_aef75_2","a","#nan"
"PIK3CB","PIK3R4","4EU6K_O0PCC_5TE8F_JYXJH_G2KMW_102PR_J7LHR_aef75_2","a","#nan"
"PIK3CB","PIK3R5","4EU6K_O0PCC_5TE8F_JYXJH_G2KMW_102PR_J7LHR_aef75_2","a","#nan"
"PIK3CB","PIK3R6","4EU6K_O0PCC_5TE8F_JYXJH_G2KMW_102PR_J7LHR_aef75_2","a","#nan"
"PIK3CB","PIK3CG","4EU6K_O0PCC_5TE8F_JYXJH_G2KMW_102PR_J7LHR_aef75_2","a","#nan"
"PIK3CD","AKT2","ide4c8b5e1","a","#000000"
"PIK3CD","AKT3","ide4c8b5e1","a","#000000"
"PIK3CD","AKT1","ide4c8b5e1","a","#000000"
"PIK3CD","PIK3CA","4EU6K_O0PCC_5TE8F_JYXJH_G2KMW_102PR_J7LHR_aef75_3","a","#nan"
"PIK3CD","PIK3CB","5TE8F_O0PCC_unlabeled","a","#unlabeled"
"PIK3CD","PIK3R3","4EU6K_O0PCC_5TE8F_JYXJH_G2KMW_102PR_J7LHR_aef75_3","a","#nan"
"PIK3CD","PIK3R4","4EU6K_O0PCC_5TE8F_JYXJH_G2KMW_102PR_J7LHR_aef75_3","a","#nan"
"PIK3CD","PIK3R5","4EU6K_O0PCC_5TE8F_JYXJH_G2KMW_102PR_J7LHR_aef75_3","a","#nan"
"PIK3CD","PIK3R6","4EU6K_O0PCC_5TE8F_JYXJH_G2KMW_102PR_J7LHR_aef75_3","a","#nan"
"PIK3CD","PIK3CG","5TE8F_aef75_unlabeled","a","#unlabeled"
"PIK3R3","AKT2","ide4c8b5e1","a","#000000"
"PIK3R3","AKT3","ide4c8b5e1","a","#000000"
"PIK3R3","AKT1","ide4c8b5e1","a","#000000"
"PIK3R3","PIK3CA","4EU6K_O0PCC_5TE8F_JYXJH_G2KMW_102PR_J7LHR_aef75_4","a","#nan"
"PIK3R3","PIK3CB","4EU6K_O0PCC_5TE8F_JYXJH_G2KMW_102PR_J7LHR_aef75_4","a","#nan"
"PIK3R3","PIK3CD","4EU6K_O0PCC_5TE8F_JYXJH_G2KMW_102PR_J7LHR_aef75_4","a","#nan"
"PIK3R3","PIK3R4","JYXJH_G2KMW_unlabeled","a","#unlabeled"
"PIK3R3","PIK3R5","4EU6K_O0PCC_5TE8F_JYXJH_G2KMW_102PR_J7LHR_aef75_4","a","#nan"
"PIK3R3","PIK3R6","4EU6K_O0PCC_5TE8F_JYXJH_G2KMW_102PR_J7LHR_aef75_4","a","#nan"
"PIK3R3","PIK3CG","4EU6K_O0PCC_5TE8F_JYXJH_G2KMW_102PR_J7LHR_aef75_4","a","#nan"
"PIK3R4","AKT2","ide4c8b5e1","a","#000000"
"PIK3R4","AKT3","ide4c8b5e1","a","#000000"
"PIK3R4","AKT1","ide4c8b5e1","a","#000000"
"PIK3R4","PIK3CA","4EU6K_O0PCC_5TE8F_JYXJH_G2KMW_102PR_J7LHR_aef75_5","a","#nan"
"PIK3R4","PIK3CB","4EU6K_O0PCC_5TE8F_JYXJH_G2KMW_102PR_J7LHR_aef75_5","a","#nan"
"PIK3R4","PIK3CD","4EU6K_O0PCC_5TE8F_JYXJH_G2KMW_102PR_J7LHR_aef75_5","a","#nan"
"PIK3R4","PIK3R3","G2KMW_JYXJH_unlabeled","a","#unlabeled"
"PIK3R4","PIK3R5","G2KMW_102PR_unlabeled","a","#unlabeled"
"PIK3R4","PIK3R6","4EU6K_O0PCC_5TE8F_JYXJH_G2KMW_102PR_J7LHR_aef75_5","a","#nan"
"PIK3R4","PIK3CG","4EU6K_O0PCC_5TE8F_JYXJH_G2KMW_102PR_J7LHR_aef75_5","a","#nan"
"PIK3R5","AKT2","ide4c8b5e1","a","#000000"
"PIK3R5","AKT3","ide4c8b5e1","a","#000000"
"PIK3R5","AKT1","ide4c8b5e1","a","#000000"
"PIK3R5","PIK3CA","4EU6K_O0PCC_5TE8F_JYXJH_G2KMW_102PR_J7LHR_aef75_6","a","#nan"
"PIK3R5","PIK3CB","4EU6K_O0PCC_5TE8F_JYXJH_G2KMW_102PR_J7LHR_aef75_6","a","#nan"
"PIK3R5","PIK3CD","4EU6K_O0PCC_5TE8F_JYXJH_G2KMW_102PR_J7LHR_aef75_6","a","#nan"
"PIK3R5","PIK3R3","4EU6K_O0PCC_5TE8F_JYXJH_G2KMW_102PR_J7LHR_aef75_6","a","#nan"
"PIK3R5","PIK3R4","102PR_G2KMW_unlabeled","a","#unlabeled"
"PIK3R5","PIK3R6","102PR_J7LHR_unlabeled","a","#unlabeled"
"PIK3R5","PIK3CG","4EU6K_O0PCC_5TE8F_JYXJH_G2KMW_102PR_J7LHR_aef75_6","a","#nan"
"PIK3R6","AKT2","ide4c8b5e1","a","#000000"
"PIK3R6","AKT3","ide4c8b5e1","a","#000000"
"PIK3R6","AKT1","ide4c8b5e1","a","#000000"
"PIK3R6","PIK3CA","4EU6K_O0PCC_5TE8F_JYXJH_G2KMW_102PR_J7LHR_aef75_7","a","#nan"
"PIK3R6","PIK3CB","4EU6K_O0PCC_5TE8F_JYXJH_G2KMW_102PR_J7LHR_aef75_7","a","#nan"
"PIK3R6","PIK3CD","4EU6K_O0PCC_5TE8F_JYXJH_G2KMW_102PR_J7LHR_aef75_7","a","#nan"
"PIK3R6","PIK3R3","4EU6K_O0PCC_5TE8F_JYXJH_G2KMW_102PR_J7LHR_aef75_7","a","#nan"
"PIK3R6","PIK3R4","4EU6K_O0PCC_5TE8F_JYXJH_G2KMW_102PR_J7LHR_aef75_7","a","#nan"
"PIK3R6","PIK3R5","J7LHR_102PR_unlabeled","a","#unlabeled"
"PIK3R6","PIK3CG","4EU6K_O0PCC_5TE8F_JYXJH_G2KMW_102PR_J7LHR_aef75_7","a","#nan"
"PIK3CG","AKT2","ide4c8b5e1","a","#000000"
"PIK3CG","AKT3","ide4c8b5e1","a","#000000"
"PIK3CG","AKT1","ide4c8b5e1","a","#000000"
"PIK3CG","PIK3CA","4EU6K_O0PCC_5TE8F_JYXJH_G2KMW_102PR_J7LHR_aef75_8","a","#nan"
"PIK3CG","PIK3CB","4EU6K_O0PCC_5TE8F_JYXJH_G2KMW_102PR_J7LHR_aef75_8","a","#nan"
"PIK3CG","PIK3CD","aef75_5TE8F_unlabeled","a","#unlabeled"
"PIK3CG","PIK3R3","4EU6K_O0PCC_5TE8F_JYXJH_G2KMW_102PR_J7LHR_aef75_8","a","#nan"
"PIK3CG","PIK3R4","4EU6K_O0PCC_5TE8F_JYXJH_G2KMW_102PR_J7LHR_aef75_8","a","#nan"
"PIK3CG","PIK3R5","4EU6K_O0PCC_5TE8F_JYXJH_G2KMW_102PR_J7LHR_aef75_8","a","#nan"
"PIK3CG","PIK3R6","4EU6K_O0PCC_5TE8F_JYXJH_G2KMW_102PR_J7LHR_aef75_8","a","#nan"
"FOS","TWIST1","idfb375479","a","#000000"
"FOS","CDH11","idfb375479","a","#000000"
"FOS","JUN","TXI3P_e0af2_unlabeled","a","#unlabeled"
"JUN","TWIST1","idfb375479","a","#000000"
"JUN","CDH11","idfb375479","a","#000000"
"JUN","FOS","e0af2_TXI3P_unlabeled","a","#unlabeled"
"CDH11","NGEF","C0IWY_0SQ3L_unlabeled","a","#unlabeled"
"CDH11","TIAM1","C0IWY_0SQ3L_3TKLL_4WU1O_b4450_1","a","#nan"
"CDH11","TRIO","C0IWY_0SQ3L_3TKLL_4WU1O_b4450_1","a","#nan"
"CDH11","RAC1","C0IWY_0SQ3L_3TKLL_4WU1O_b4450_1","a","#nan"
"CDH11","TWIST1","A8CVU_aab3c_unlabeled","a","#unlabeled"
"CDH11","CDH11","None","None","None"
"NGEF","CDH11","0SQ3L_C0IWY_unlabeled","a","#unlabeled"
"NGEF","TIAM1","C0IWY_0SQ3L_3TKLL_4WU1O_b4450_2","a","#nan"
"NGEF","TRIO","0SQ3L_4WU1O_unlabeled","a","#unlabeled"
"NGEF","RAC1","C0IWY_0SQ3L_3TKLL_4WU1O_b4450_2","a","#nan"
"TIAM1","CDH11","C0IWY_0SQ3L_3TKLL_4WU1O_b4450_3","a","#nan"
"TIAM1","NGEF","C0IWY_0SQ3L_3TKLL_4WU1O_b4450_3","a","#nan"
"TIAM1","TRIO","3TKLL_4WU1O_unlabeled","a","#unlabeled"
"TIAM1","RAC1","3TKLL_b4450_unlabeled","a","#unlabeled"
"TRIO","CDH11","C0IWY_0SQ3L_3TKLL_4WU1O_b4450_4","a","#nan"
"TRIO","NGEF","4WU1O_0SQ3L_unlabeled","a","#unlabeled"
"TRIO","TIAM1","4WU1O_3TKLL_unlabeled","a","#unlabeled"
"TRIO","RAC1","C0IWY_0SQ3L_3TKLL_4WU1O_b4450_4","a","#nan"
