Source,Target,edgeID,signal,color
"FOS","FOSB","dddab_ae5fc_unlabeled","a","#unlabeled"
"JUN","CCN2","bd177","a","#000000"
"JUN","NGF","a70f6","a","#000000"
"JUN","JUND","a0c66_f3ff8_dddab_b20a2_dde49_fed7b_ae5fc_4","a","#nan"
"JUN","JUNB","b20a2_f3ff8_unlabeled","a","#unlabeled"
"JUN","FOS","a0c66_f3ff8_dddab_b20a2_dde49_fed7b_ae5fc_4","a","#nan"
"JUN","FOSL2","a0c66_f3ff8_dddab_b20a2_dde49_fed7b_ae5fc_4","a","#nan"
"JUN","FOSL1","a0c66_f3ff8_dddab_b20a2_dde49_fed7b_ae5fc_4","a","#nan"
"JUN","FOSB","a0c66_f3ff8_dddab_b20a2_dde49_fed7b_ae5fc_4","a","#nan"
"FOSL2","CCN2","bd177","a","#000000"
"FOSL2","NGF","a70f6","a","#000000"
"FOSL2","JUND","a0c66_f3ff8_dddab_b20a2_dde49_fed7b_ae5fc_5","a","#nan"
"FOSL2","JUNB","a0c66_f3ff8_dddab_b20a2_dde49_fed7b_ae5fc_5","a","#nan"
"FOSL2","FOS","a0c66_f3ff8_dddab_b20a2_dde49_fed7b_ae5fc_5","a","#nan"
"FOSL2","JUN","a0c66_f3ff8_dddab_b20a2_dde49_fed7b_ae5fc_5","a","#nan"
"FOSL2","FOSL1","dde49_fed7b_unlabeled","a","#unlabeled"
"FOSL2","FOSB","a0c66_f3ff8_dddab_b20a2_dde49_fed7b_ae5fc_5","a","#nan"
"FOSL1","CCN2","bd177","a","#000000"
"FOSL1","NGF","a70f6","a","#000000"
"FOSL1","JUND","a0c66_f3ff8_dddab_b20a2_dde49_fed7b_ae5fc_6","a","#nan"
"FOSL1","JUNB","a0c66_f3ff8_dddab_b20a2_dde49_fed7b_ae5fc_6","a","#nan"
"FOSL1","FOS","a0c66_f3ff8_dddab_b20a2_dde49_fed7b_ae5fc_6","a","#nan"
"FOSL1","JUN","a0c66_f3ff8_dddab_b20a2_dde49_fed7b_ae5fc_6","a","#nan"
"FOSL1","FOSL2","fed7b_dde49_unlabeled","a","#unlabeled"
"FOSL1","FOSB","fed7b_ae5fc_unlabeled","a","#unlabeled"
"FOSB","CCN2","bd177","a","#000000"
"FOSB","NGF","a70f6","a","#000000"
"FOSB","JUND","a0c66_f3ff8_dddab_b20a2_dde49_fed7b_ae5fc_7","a","#nan"
"FOSB","JUNB","a0c66_f3ff8_dddab_b20a2_dde49_fed7b_ae5fc_7","a","#nan"
"FOSB","FOS","ae5fc_dddab_unlabeled","a","#unlabeled"
"FOSB","JUN","a0c66_f3ff8_dddab_b20a2_dde49_fed7b_ae5fc_7","a","#nan"
"FOSB","FOSL2","a0c66_f3ff8_dddab_b20a2_dde49_fed7b_ae5fc_7","a","#nan"
"FOSB","FOSL1","ae5fc_fed7b_unlabeled","a","#unlabeled"
"RELA","IBSP","a3f88","a","#000000"
"RELA","SPP1","a3f88","a","#000000"
"RELA","VEGFA","bd3a4","a","#000000"
"RELA","CCN2","d4690","a","#000000"
"RELA","NGF","b398b","a","#000000"
"RELA","NFKB1","cf52d_e335c_unlabeled","a","#unlabeled"
"RELA","RELB","cf52d_db7be_unlabeled","a","#unlabeled"
"IBSP","Endothelial cell proliferation","f4784","a","#000000"
"IBSP","Migration","f4784","a","#000000"
"IBSP","Tube formation","f4784","a","#000000"
"IBSP","SPP1","de942_a5253_unlabeled","a","#unlabeled"
"SPP1","Endothelial cell proliferation","f4784","a","#000000"
"SPP1","Migration","f4784","a","#000000"
"SPP1","Tube formation","f4784","a","#000000"
"SPP1","IBSP","a5253_de942_unlabeled","a","#unlabeled"
"NFKB1","IBSP","a3f88","a","#000000"
"NFKB1","SPP1","a3f88","a","#000000"
"NFKB1","VEGFA","bd3a4","a","#000000"
"NFKB1","CCN2","d4690","a","#000000"
"NFKB1","NGF","b398b","a","#000000"
"NFKB1","RELA","e335c_cf52d_unlabeled","a","#unlabeled"
"NFKB1","RELB","cf52d_e335c_db7be_2","a","#nan"
"RELB","IBSP","a3f88","a","#000000"
"RELB","SPP1","a3f88","a","#000000"
"RELB","VEGFA","bd3a4","a","#000000"
"RELB","CCN2","d4690","a","#000000"
"RELB","NGF","b398b","a","#000000"
"RELB","RELA","db7be_cf52d_unlabeled","a","#unlabeled"
"RELB","NFKB1","cf52d_e335c_db7be_3","a","#nan"
"MAPK3","SOX9","ff2c7","i","#000000"
"MAPK3","AGC","ff2c7","i","#000000"
"MAPK3","COL2A1","ff2c7","i","#000000"
"MAPK3","RUNX2","a24b4","a","#000000"
"MAPK3","COL10A1","a24b4","a","#000000"
"MAPK3","VEGFA","a24b4","a","#000000"
"MAPK3","MMP13","a24b4","a","#000000"
"MAPK3","MAPK1","fe758_c1398_unlabeled","a","#unlabeled"
"MAPK3","MAPK3","None","None","None"
"MAPK1","SOX9","ff2c7","i","#000000"
"MAPK1","AGC","ff2c7","i","#000000"
"MAPK1","COL2A1","ff2c7","i","#000000"
"MAPK1","RUNX2","a24b4","a","#000000"
"MAPK1","COL10A1","a24b4","a","#000000"
"MAPK1","VEGFA","a24b4","a","#000000"
"MAPK1","MMP13","a24b4","a","#000000"
"MAPK1","MAPK3","c1398_fe758_unlabeled","a","#unlabeled"
"MAPK1","MAPK1","None","None","None"
"JAK2","STAT3","e4f0d","a","#000000"
"FGFR1","PIK3CA","da3d1","a","#000000"
"FGFR1","RAS","e7089","a","#000000"
"FGFR1","FGFR2","d1341_b7533_unlabeled","a","#unlabeled"
"FGFR1","FGFR3","d1341_b7533_e9e08_a21ab_bede1_1","a","#nan"
"FGFR1","FGFR4","d1341_b7533_e9e08_a21ab_bede1_1","a","#nan"
"FGFR1","LAMTOR1","d1341_b7533_e9e08_a21ab_bede1_1","a","#nan"
"FGFR2","PIK3CA","da3d1","a","#000000"
"FGFR2","RAS","e7089","a","#000000"
"FGFR2","FGFR1","b7533_d1341_unlabeled","a","#unlabeled"
"FGFR2","FGFR3","b7533_e9e08_unlabeled","a","#unlabeled"
"FGFR2","FGFR4","d1341_b7533_e9e08_a21ab_bede1_2","a","#nan"
"FGFR2","LAMTOR1","d1341_b7533_e9e08_a21ab_bede1_2","a","#nan"
"FGFR3","PIK3CA","da3d1","a","#000000"
"FGFR3","RAS","e7089","a","#000000"
"FGFR3","FGFR1","d1341_b7533_e9e08_a21ab_bede1_3","a","#nan"
"FGFR3","FGFR2","e9e08_b7533_unlabeled","a","#unlabeled"
"FGFR3","FGFR4","e9e08_a21ab_unlabeled","a","#unlabeled"
"FGFR3","LAMTOR1","d1341_b7533_e9e08_a21ab_bede1_3","a","#nan"
"FGFR4","PIK3CA","da3d1","a","#000000"
"FGFR4","RAS","e7089","a","#000000"
"FGFR4","FGFR1","d1341_b7533_e9e08_a21ab_bede1_4","a","#nan"
"FGFR4","FGFR2","d1341_b7533_e9e08_a21ab_bede1_4","a","#nan"
"FGFR4","FGFR3","a21ab_e9e08_unlabeled","a","#unlabeled"
"FGFR4","LAMTOR1","a21ab_bede1_unlabeled","a","#unlabeled"
"LAMTOR1","PIK3CA","da3d1","a","#000000"
"LAMTOR1","RAS","e7089","a","#000000"
"LAMTOR1","FGFR1","d1341_b7533_e9e08_a21ab_bede1_5","a","#nan"
"LAMTOR1","FGFR2","d1341_b7533_e9e08_a21ab_bede1_5","a","#nan"
"LAMTOR1","FGFR3","d1341_b7533_e9e08_a21ab_bede1_5","a","#nan"
"LAMTOR1","FGFR4","bede1_a21ab_unlabeled","a","#unlabeled"
"RAS","MAPK1","d774d","a","#000000"
"RAS","MAPK3","d774d","a","#000000"
"AKT1","RUNX2","cc5d0","a","#000000"
"AKT1","COL10A1","cc5d0","a","#000000"
"AKT1","VEGFA","cc5d0","a","#000000"
"AKT1","MMP13","cc5d0","a","#000000"
"AKT1","SOX9","d5b85","i","#000000"
"AKT1","AGC","d5b85","i","#000000"
"AKT1","COL2A1","d5b85","i","#000000"
"AKT1","AKT2","f0c39_d6962_unlabeled","a","#unlabeled"
"AKT1","AKT3","f0c39_d6962_bdea8_1","a","#nan"
"AKT2","RUNX2","cc5d0","a","#000000"
"AKT2","COL10A1","cc5d0","a","#000000"
"AKT2","VEGFA","cc5d0","a","#000000"
"AKT2","MMP13","cc5d0","a","#000000"
"AKT2","SOX9","d5b85","i","#000000"
"AKT2","AGC","d5b85","i","#000000"
"AKT2","COL2A1","d5b85","i","#000000"
"AKT2","AKT1","d6962_f0c39_unlabeled","a","#unlabeled"
"AKT2","AKT3","d6962_bdea8_unlabeled","a","#unlabeled"
"AKT3","RUNX2","cc5d0","a","#000000"
"AKT3","COL10A1","cc5d0","a","#000000"
"AKT3","VEGFA","cc5d0","a","#000000"
"AKT3","MMP13","cc5d0","a","#000000"
"AKT3","SOX9","d5b85","i","#000000"
"AKT3","AGC","d5b85","i","#000000"
"AKT3","COL2A1","d5b85","i","#000000"
"AKT3","AKT1","f0c39_d6962_bdea8_3","a","#nan"
"AKT3","AKT2","bdea8_d6962_unlabeled","a","#unlabeled"
"SOX9","AGC","cb66a_a0a82_unlabeled","a","#unlabeled"
"SOX9","COL2A1","cb66a_d4039_unlabeled","a","#unlabeled"
"AGC","SOX9","a0a82_cb66a_unlabeled","a","#unlabeled"
"AGC","COL2A1","cb66a_a0a82_d4039_2","a","#nan"
"VHL","HIF1A","e4306_f28ab_unlabeled","a","#unlabeled"
"FGF23","FGFR1","c7e19","a","#000000"
"FGF23","FGFR2","c7e19","a","#000000"
"FGF23","FGFR3","c7e19","a","#000000"
"FGF23","FGFR4","c7e19","a","#000000"
"FGF23","LAMTOR1","c7e19","a","#000000"
"COL3A1","DDR2","f9a1a","a","#000000"
"COL3A1","COL10A1","cd948_b3295_unlabeled","a","#unlabeled"
"COL3A1","COL1A1","cd948_b3295_c07eb_df8b9_1","a","#nan"
"COL3A1","COL2A1","cd948_b3295_c07eb_df8b9_1","a","#nan"
"COL1A1","DDR2","f9a1a","a","#000000"
"COL1A1","COL3A1","cd948_b3295_c07eb_df8b9_3","a","#nan"
"COL1A1","COL10A1","cd948_b3295_c07eb_df8b9_3","a","#nan"
"COL1A1","COL2A1","c07eb_df8b9_unlabeled","a","#unlabeled"
