source|target|source_label|target_label|source_id|target_id
NRAS|MAP2K2|NRAS|MAP2K2|http://www.ncbi.nlm.nih.gov/gene/4893|http://www.ncbi.nlm.nih.gov/gene/5605
HRAS|KRAS|HRAS|KRAS|http://www.ncbi.nlm.nih.gov/gene/3265|http://www.ncbi.nlm.nih.gov/gene/3845
HRAS|NRAS|HRAS|NRAS|http://www.ncbi.nlm.nih.gov/gene/3265|http://www.ncbi.nlm.nih.gov/gene/4893
HRAS|MAP2K1|HRAS|MAP2K1|http://www.ncbi.nlm.nih.gov/gene/3265|http://www.ncbi.nlm.nih.gov/gene/5604
HRAS|MAP2K2|HRAS|MAP2K2|http://www.ncbi.nlm.nih.gov/gene/3265|http://www.ncbi.nlm.nih.gov/gene/5605
SOS2|SOS1|SOS2|SOS1|http://www.ncbi.nlm.nih.gov/gene/6655|http://www.ncbi.nlm.nih.gov/gene/6654
SOS2|KRAS|SOS2|KRAS|http://www.ncbi.nlm.nih.gov/gene/6655|http://www.ncbi.nlm.nih.gov/gene/3845
ADCY5|ADCY5|ADCY5|ADCY5|http://www.ncbi.nlm.nih.gov/gene/111|http://www.ncbi.nlm.nih.gov/gene/111
ADCY5|ADCY6|ADCY5|ADCY6|http://www.ncbi.nlm.nih.gov/gene/111|http://www.ncbi.nlm.nih.gov/gene/112
ADCY8|ADCY8|ADCY8|ADCY8|http://www.ncbi.nlm.nih.gov/gene/114|http://www.ncbi.nlm.nih.gov/gene/114
ADCY8|ADCY6|ADCY8|ADCY6|http://www.ncbi.nlm.nih.gov/gene/114|http://www.ncbi.nlm.nih.gov/gene/112
ADCY10|ADCY4|ADCY10|ADCY4|http://www.ncbi.nlm.nih.gov/gene/55811|http://www.ncbi.nlm.nih.gov/gene/196883
ADCY10|ADCY3|ADCY10|ADCY3|http://www.ncbi.nlm.nih.gov/gene/55811|http://www.ncbi.nlm.nih.gov/gene/109
ADCY10|ADCY2|ADCY10|ADCY2|http://www.ncbi.nlm.nih.gov/gene/55811|http://www.ncbi.nlm.nih.gov/gene/108
YY1AP1|YY1AP1|YY1AP1|YY1AP1|http://www.ncbi.nlm.nih.gov/gene/55249|http://www.ncbi.nlm.nih.gov/gene/55249
ADCY9|ADCY9|ADCY9|ADCY9|http://www.ncbi.nlm.nih.gov/gene/115|http://www.ncbi.nlm.nih.gov/gene/115
ADCY9|ADCY10|ADCY9|ADCY10|http://www.ncbi.nlm.nih.gov/gene/115|http://www.ncbi.nlm.nih.gov/gene/55811
ADCY9|ADCY8|ADCY9|ADCY8|http://www.ncbi.nlm.nih.gov/gene/115|http://www.ncbi.nlm.nih.gov/gene/114
ADCY9|ADCY7|ADCY9|ADCY7|http://www.ncbi.nlm.nih.gov/gene/115|http://www.ncbi.nlm.nih.gov/gene/113
ADCY9|ADCY6|ADCY9|ADCY6|http://www.ncbi.nlm.nih.gov/gene/115|http://www.ncbi.nlm.nih.gov/gene/112
ADCY9|ADCY5|ADCY9|ADCY5|http://www.ncbi.nlm.nih.gov/gene/115|http://www.ncbi.nlm.nih.gov/gene/111
ADCY9|ADCY4|ADCY9|ADCY4|http://www.ncbi.nlm.nih.gov/gene/115|http://www.ncbi.nlm.nih.gov/gene/196883
ADCY10|ADCY5|ADCY10|ADCY5|http://www.ncbi.nlm.nih.gov/gene/55811|http://www.ncbi.nlm.nih.gov/gene/111
ADCY9|ADCY3|ADCY9|ADCY3|http://www.ncbi.nlm.nih.gov/gene/115|http://www.ncbi.nlm.nih.gov/gene/109
SUN|LEMD3|SUN|LEMD3|http://www.ncbi.nlm.nih.gov/gene/23353|http://www.ncbi.nlm.nih.gov/gene/23592
SUN|ADCY6|SUN|ADCY6|http://www.ncbi.nlm.nih.gov/gene/23353|http://www.ncbi.nlm.nih.gov/gene/112
SUN|ADCY5|SUN|ADCY5|http://www.ncbi.nlm.nih.gov/gene/23353|http://www.ncbi.nlm.nih.gov/gene/111
SUN|ADCY8|SUN|ADCY8|http://www.ncbi.nlm.nih.gov/gene/23353|http://www.ncbi.nlm.nih.gov/gene/114
SUN|ADCY2|SUN|ADCY2|http://www.ncbi.nlm.nih.gov/gene/23353|http://www.ncbi.nlm.nih.gov/gene/108
SUN|ADCY3|SUN|ADCY3|http://www.ncbi.nlm.nih.gov/gene/23353|http://www.ncbi.nlm.nih.gov/gene/109
SUN|ADCY7|SUN|ADCY7|http://www.ncbi.nlm.nih.gov/gene/23353|http://www.ncbi.nlm.nih.gov/gene/113
SUN|ADCY4|SUN|ADCY4|http://www.ncbi.nlm.nih.gov/gene/23353|http://www.ncbi.nlm.nih.gov/gene/196883
SUN|ADCY10|SUN|ADCY10|http://www.ncbi.nlm.nih.gov/gene/23353|http://www.ncbi.nlm.nih.gov/gene/55811
SUN|ADCY9|SUN|ADCY9|http://www.ncbi.nlm.nih.gov/gene/23353|http://www.ncbi.nlm.nih.gov/gene/115
SYNE4|SUN|SYNE4|SUN|http://www.ncbi.nlm.nih.gov/gene/163183|http://www.ncbi.nlm.nih.gov/gene/23353
ADCY9|ADCY2|ADCY9|ADCY2|http://www.ncbi.nlm.nih.gov/gene/115|http://www.ncbi.nlm.nih.gov/gene/108
ADCY10|ADCY6|ADCY10|ADCY6|http://www.ncbi.nlm.nih.gov/gene/55811|http://www.ncbi.nlm.nih.gov/gene/112
ADCY1|ADCY1|ADCY1|ADCY1|http://www.ncbi.nlm.nih.gov/gene/107|http://www.ncbi.nlm.nih.gov/gene/107
ADCY10|ADCY8|ADCY10|ADCY8|http://www.ncbi.nlm.nih.gov/gene/55811|http://www.ncbi.nlm.nih.gov/gene/114
ADCY7|ADCY6|ADCY7|ADCY6|http://www.ncbi.nlm.nih.gov/gene/113|http://www.ncbi.nlm.nih.gov/gene/112
ADCY7|ADCY8|ADCY7|ADCY8|http://www.ncbi.nlm.nih.gov/gene/113|http://www.ncbi.nlm.nih.gov/gene/114
ADCY9|ADCY1|ADCY9|ADCY1|http://www.ncbi.nlm.nih.gov/gene/115|http://www.ncbi.nlm.nih.gov/gene/107
ADCY7|ADCY7|ADCY7|ADCY7|http://www.ncbi.nlm.nih.gov/gene/113|http://www.ncbi.nlm.nih.gov/gene/113
ADCY3|ADCY3|ADCY3|ADCY3|http://www.ncbi.nlm.nih.gov/gene/109|http://www.ncbi.nlm.nih.gov/gene/109
ADCY3|ADCY2|ADCY3|ADCY2|http://www.ncbi.nlm.nih.gov/gene/109|http://www.ncbi.nlm.nih.gov/gene/108
ADCY3|ADCY5|ADCY3|ADCY5|http://www.ncbi.nlm.nih.gov/gene/109|http://www.ncbi.nlm.nih.gov/gene/111
ADCY3|ADCY6|ADCY3|ADCY6|http://www.ncbi.nlm.nih.gov/gene/109|http://www.ncbi.nlm.nih.gov/gene/112
ADCY3|ADCY8|ADCY3|ADCY8|http://www.ncbi.nlm.nih.gov/gene/109|http://www.ncbi.nlm.nih.gov/gene/114
ADCY2|ADCY5|ADCY2|ADCY5|http://www.ncbi.nlm.nih.gov/gene/108|http://www.ncbi.nlm.nih.gov/gene/111
ADCY2|ADCY6|ADCY2|ADCY6|http://www.ncbi.nlm.nih.gov/gene/108|http://www.ncbi.nlm.nih.gov/gene/112
ADCY2|ADCY8|ADCY2|ADCY8|http://www.ncbi.nlm.nih.gov/gene/108|http://www.ncbi.nlm.nih.gov/gene/114
SUN|ADCY1|SUN|ADCY1|http://www.ncbi.nlm.nih.gov/gene/23353|http://www.ncbi.nlm.nih.gov/gene/107
ADCY2|ADCY2|ADCY2|ADCY2|http://www.ncbi.nlm.nih.gov/gene/108|http://www.ncbi.nlm.nih.gov/gene/108
ADCY8|ADCY5|ADCY8|ADCY5|http://www.ncbi.nlm.nih.gov/gene/114|http://www.ncbi.nlm.nih.gov/gene/111
ADCY7|ADCY5|ADCY7|ADCY5|http://www.ncbi.nlm.nih.gov/gene/113|http://www.ncbi.nlm.nih.gov/gene/111
ADCY10|ADCY7|ADCY10|ADCY7|http://www.ncbi.nlm.nih.gov/gene/55811|http://www.ncbi.nlm.nih.gov/gene/113
ADCY7|ADCY3|ADCY7|ADCY3|http://www.ncbi.nlm.nih.gov/gene/113|http://www.ncbi.nlm.nih.gov/gene/109
ADCY4|ADCY4|ADCY4|ADCY4|http://www.ncbi.nlm.nih.gov/gene/196883|http://www.ncbi.nlm.nih.gov/gene/196883
ADCY10|ADCY10|ADCY10|ADCY10|http://www.ncbi.nlm.nih.gov/gene/55811|http://www.ncbi.nlm.nih.gov/gene/55811
ADCY4|ADCY2|ADCY4|ADCY2|http://www.ncbi.nlm.nih.gov/gene/196883|http://www.ncbi.nlm.nih.gov/gene/108
ADCY4|ADCY3|ADCY4|ADCY3|http://www.ncbi.nlm.nih.gov/gene/196883|http://www.ncbi.nlm.nih.gov/gene/109
ADCY4|ADCY5|ADCY4|ADCY5|http://www.ncbi.nlm.nih.gov/gene/196883|http://www.ncbi.nlm.nih.gov/gene/111
ADCY1|ADCY10|ADCY1|ADCY10|http://www.ncbi.nlm.nih.gov/gene/107|http://www.ncbi.nlm.nih.gov/gene/55811
ADCY1|ADCY8|ADCY1|ADCY8|http://www.ncbi.nlm.nih.gov/gene/107|http://www.ncbi.nlm.nih.gov/gene/114
ADCY1|ADCY7|ADCY1|ADCY7|http://www.ncbi.nlm.nih.gov/gene/107|http://www.ncbi.nlm.nih.gov/gene/113
ADCY1|ADCY6|ADCY1|ADCY6|http://www.ncbi.nlm.nih.gov/gene/107|http://www.ncbi.nlm.nih.gov/gene/112
ADCY1|ADCY5|ADCY1|ADCY5|http://www.ncbi.nlm.nih.gov/gene/107|http://www.ncbi.nlm.nih.gov/gene/111
ADCY1|ADCY4|ADCY1|ADCY4|http://www.ncbi.nlm.nih.gov/gene/107|http://www.ncbi.nlm.nih.gov/gene/196883
ADCY1|ADCY3|ADCY1|ADCY3|http://www.ncbi.nlm.nih.gov/gene/107|http://www.ncbi.nlm.nih.gov/gene/109
ADCY1|ADCY2|ADCY1|ADCY2|http://www.ncbi.nlm.nih.gov/gene/107|http://www.ncbi.nlm.nih.gov/gene/108
ADCY4|ADCY6|ADCY4|ADCY6|http://www.ncbi.nlm.nih.gov/gene/196883|http://www.ncbi.nlm.nih.gov/gene/112
ADCY4|ADCY7|ADCY4|ADCY7|http://www.ncbi.nlm.nih.gov/gene/196883|http://www.ncbi.nlm.nih.gov/gene/113
ADCY4|ADCY8|ADCY4|ADCY8|http://www.ncbi.nlm.nih.gov/gene/196883|http://www.ncbi.nlm.nih.gov/gene/114
ADCY7|ADCY2|ADCY7|ADCY2|http://www.ncbi.nlm.nih.gov/gene/113|http://www.ncbi.nlm.nih.gov/gene/108
SOS1|Grb2|SOS1|Grb2|http://www.ncbi.nlm.nih.gov/gene/6654|http://www.ncbi.nlm.nih.gov/gene/2885
