,anchor,arrow,Color,comments,edgeGroup,edgeID,geometry,node1_coords,node1_graphref,node1_x,node1_y,node2_coords,node2_graphref,node2_x,node2_y,matched_Node1_dist,matched_Node1,matched_Node2_dist,matched_Node2,matched_Node1_cat,matched_Node2_cat,matched_Node1_textlabel,matched_Node2_textlabel
0,[],['mim-inhibition'],#000000,[],,id20968a0f,"LINESTRING (533.7028727714 373.7500000000001, 590.1195394380666 373.49999999999994)",POINT (533.7028727714 373.7500000000001),c7a38,533.7028727714,373.7500000000001,POINT (590.1195394380666 373.49999999999994),d4636,590.1195394380666,373.49999999999994,0.0,c7a38,0.0,d4636,,,"['SOCS2', 'SOCS1', 'CISH', 'SOCS3']","['STAT1', 'JAK2']"
1,[],['mim-stimulation'],#000000,[],,id2097708c,"LINESTRING (991.9528727713982 616.1666666666664, 991.9528727713982 690.1666666666667)",POINT (991.9528727713982 616.1666666666664),d04af,991.9528727713982,616.1666666666664,POINT (991.9528727713982 690.1666666666667),b1046,991.9528727713982,690.1666666666667,0.0,d04af,0.0,b1046,,,"['AKT2', 'AKT3', 'AKT1']","['RPTOR', 'MLST8', 'AKT1S1', 'MTOR']"
2,[],['mim-stimulation'],#000000,[],,id2766d048,"LINESTRING (934.9528727713982 783.1666666666667, 715.7862061047341 783.7500000000005)",POINT (934.9528727713982 783.1666666666667),b1046,934.9528727713982,783.1666666666667,POINT (715.7862061047341 783.7500000000005),ca70b,715.7862061047341,783.7500000000005,0.0,b1046,0.0,ca70b,,,"['RPTOR', 'MLST8', 'AKT1S1', 'MTOR']",ca70b
3,[],['Arrow'],#000000,[],,id2ffd8faa,"LINESTRING (294.1545847889888 406.4999999999999, 294.1545847889889 501.50000000000045)",POINT (294.1545847889888 406.4999999999999),f9ad4,294.1545847889888,406.4999999999999,POINT (294.1545847889889 501.50000000000045),b3469,294.1545847889889,501.50000000000045,0.0,f9ad4,0.0,b3469,,,"['STAT5B', 'STAT5A']",STAT5A
4,[],['mim-stimulation'],#000000,[],,id359ef7a5,"LINESTRING (820.9528727713988 683.1666666666673, 681.4528727714007 754.1666666666674)",POINT (820.9528727713988 683.1666666666673),d73d8,820.9528727713988,683.1666666666673,POINT (681.4528727714007 754.1666666666674),ca70b,681.4528727714007,754.1666666666674,0.0,d73d8,0.0,ca70b,,,MAPK signaling pathway,ca70b
5,[],['mim-binding'],#000000,[],,id445e5e97,"LINESTRING (294.1545847889889 180.50000000000006, 294.1545847889889 241.5)",POINT (294.1545847889889 180.50000000000006),e049c,294.1545847889889,180.50000000000006,POINT (294.1545847889889 241.5),d9f45,294.1545847889889,241.5,0.0,e049c,0.0,d9f45,,,GH1,GHR
6,[],['mim-binding'],#000000,[],,id45d1622e,"LINESTRING (398.6666666666672 180.50000000000003, 398.6666666666672 241.5)",POINT (398.6666666666672 180.50000000000003),f8beb,398.6666666666672,180.50000000000003,POINT (398.6666666666672 241.5),adc86,398.6666666666672,241.5,0.0,f8beb,0.0,adc86,,,PRL,PRLR
7,[],['mim-stimulation'],#000000,[],,id5136a8f3,"LINESTRING (398.6666666666672 266.5, 320.6545847889888 340.4999999999999)",POINT (398.6666666666672 266.5),adc86,398.6666666666672,266.5,POINT (320.6545847889888 340.4999999999999),f9ad4,320.6545847889888,340.4999999999999,0.0,adc86,0.0,f9ad4,,,PRLR,"['STAT5B', 'STAT5A']"
8,[],['mim-stimulation'],#000000,[],,id565b0913,"LINESTRING (675.6195394380666 410.49999999999994, 794.4528727713985 525.1666666666665)",POINT (675.6195394380666 410.49999999999994),d4636,675.6195394380666,410.49999999999994,POINT (794.4528727713985 525.1666666666665),b5ed1,794.4528727713985,525.1666666666665,0.0,d4636,0.0,b5ed1,,,"['STAT1', 'JAK2']","['KRAS', 'NRAS', 'HRAS']"
9,[],['mim-inhibition'],#000000,[],,id58719621,"LINESTRING (427.70287277140005 373.7500000000001, 347.1545847889888 373.4999999999999)",POINT (427.70287277140005 373.7500000000001),c7a38,427.70287277140005,373.7500000000001,POINT (347.1545847889888 373.4999999999999),f9ad4,347.1545847889888,373.4999999999999,0.0,c7a38,0.0,f9ad4,,,"['SOCS2', 'SOCS1', 'CISH', 'SOCS3']","['STAT5B', 'STAT5A']"
