Value
1.5254076447918056e-05
1.2174307298873873e-05
1.3740003431621929e-05
1.2137554526303821e-05
1.1288421015180373e-05
1.4536581205509658e-05
1.3563483132984515e-05
1.348870806081937e-05
1.0499752833314025e-05
1.2768388232023292e-05
9.984067795500999e-06
2.0236235939381673e-05
1.126581021728504e-05
1.069995296835108e-05
1.9235820145759447e-05
1.4181214307676416e-05
1.2189117901278812e-05
1.332306442629602e-05
1.2847819670573797e-05
1.152974348111647e-05
1.4348478486130787e-05
1.229458960489057e-05
1.5470879285117565e-05
1.4388069728845758e-05
8.922775158688062e-06
1.1048077479226351e-05
1.0374735146290032e-05
1.36287451386836e-05
8.779926826282168e-06
1.0557536129106787e-05
1.369511958455683e-05
1.0271035087286851e-05
1.1209969168402421e-05
6.942012975339923e-06
1.3353581154615577e-05
1.258122557920836e-05
1.1945579053840664e-05
7.790175381444671e-06
1.0879093973279288e-05
1.1193404735621079e-05
1.2211452552290203e-05
9.50044592130683e-06
1.2174307298873873e-05
5.183896806056907e-06
1.0517414340159663e-05
1.9855358536345184e-05
7.671085309916503e-06
1.1463227666063754e-05
1.1439370747415077e-05
1.719414192936738e-05
9.650288778118178e-06
1.1204438160452434e-05
1.3242864117617269e-05
1.327274092207002e-05
1.0790643486480135e-05
1.179675646236651e-05
1.0824741143113594e-05
1.0222529134303132e-05
1.281230380966711e-05
1.2137554526303821e-05
1.4219208303074622e-05
1.3282752420636597e-05
1.293814020829095e-05
9.781127858988301e-06
6.904098979815245e-06
1.1053342856839522e-05
1.2144874023639472e-05
1.1165986648286749e-05
5.853573619142816e-05
1.332306442629602e-05
1.021452245180538e-05
1.1243357143414064e-05
9.454308110603377e-06
1.0810081736950224e-05
1.0949673264815068e-05
1.2523654480860861e-05
1.095477622382941e-05
8.893061318737976e-06
9.973016335506103e-06
1.169892276857187e-05
1.2203991758309965e-05
3.7340009933270276e-05
1.1897514879775603e-05
1.2777129214976626e-05
1.3384343939312663e-05
1.3509925084256477e-05
1.377400641830247e-05
1.0854269971492281e-05
1.2122961725333902e-05
1.3333209537893038e-05
1.3333209537893038e-05
1.1226619714233025e-05
1.002870634207045e-05
1.0307948269759714e-05
1.3948557228003878e-05
1.4374830184275958e-05
1.322307647912222e-05
9.995162237415402e-06
1.1117220558136127e-05
1.4591932650495182e-05
1.4131103735545909e-05
1.055305167037783e-05
1.2450970582008426e-05
1.2271719460910552e-05
1.327274092207002e-05
1.0904117824059145e-05
1.3901253700981204e-05
1.2241456200361147e-05
1.2325316560617287e-05
1.1149648157202299e-05
1.2707781620239837e-05
9.84716503513387e-06
1.090914681925737e-05
1.1339881929836318e-05
6.818698072943681e-06
9.12478641350861e-06
1.098556979808273e-05
1.2515505037684228e-05
1.2540009249151855e-05
1.617262146447694e-05
1.1776960454521869e-05
5.786023085099174e-06
1.3796839444351356e-05
1.3144947799430616e-05
1.2901745876193614e-05
1.229458960489057e-05
1.2442985350119215e-05
1.2491167603045383e-05
1.3096929444428132e-05
1.1058617027879763e-05
1.0844395717316049e-05
1.2181704722094158e-05
1.1877122027008229e-05
1.4481957734681705e-05
1.0718824163265803e-05
3.6361877565162667e-06
1.5336199028566953e-05
1.2956472693681964e-05
9.719973526950551e-06
1.2137554526303821e-05
1.142159162629711e-05
1.0904117824059145e-05
1.0039975612840167e-05
1.3333209537893038e-05
1.36287451386836e-05
1.258122557920836e-05
1.2733632383969822e-05
9.767421589914561e-06
1.4910157222750669e-05
1.535281013812104e-05
1.2648170074094412e-05
1.0761714056281484e-05
5.0291777477696376e-05
4.436179253911497e-05
1.4441458063681366e-05
1.0685875615767098e-05
9.448215434702668e-06
1.1816669425352665e-05
1.0039975612840167e-05
1.2271719460910552e-05
1.2589525911040254e-05
1.3164328500192292e-05
1.3831338824569427e-05
1.2564682206292463e-05
1.0047513133926982e-05
