,anchor,arrow,Color,comments,edgeGroup,edgeID,geometry,node1_coords,node1_graphref,node1_x,node1_y,node2_coords,node2_graphref,node2_x,node2_y,matched_Node1_dist,matched_Node1,matched_Node2_dist,matched_Node2,matched_Node1_cat,matched_Node2_cat,matched_Node1_textlabel,matched_Node2_textlabel
0,[],['mim-binding'],#000000,[],,id1cbf06ce,"LINESTRING (1218.2466729874898 413.7384191813801, 1217.5218584438642 455.3237631106756)",POINT (1218.2466729874898 413.7384191813801),ea2eb,1218.2466729874898,413.7384191813801,POINT (1217.5218584438642 455.3237631106756),a6e42,1217.5218584438642,455.3237631106756,0.0,ea2eb,0.0,a6e42,,,KIF5B,SYNE4
1,[],['mim-binding'],#000000,[],,id2478b8c4,"LINESTRING (1216.7406338719804 560.8925448007994, 1170.9769457274272 598)",POINT (1216.7406338719804 560.8925448007994),fa1b7,1216.7406338719804,560.8925448007994,POINT (1170.9769457274272 598),b7591,1170.9769457274272,598.0,0.0,fa1b7,0.0,b7591,,,SUN,"['ADCY9', 'ADCY1', 'ADCY10', 'ADCY4', 'ADCY7', 'ADCY3', 'ADCY2', 'ADCY8', 'ADCY5', 'ADCY6']"
2,[],['mim-binding'],#000000,[],,id2734ac8,"LINESTRING (571.6150122772866 313.2482897151723, 600.326436385701 347.282349390669)",POINT (571.6150122772866 313.2482897151723),bff45,571.6150122772866,313.2482897151723,POINT (600.326436385701 347.282349390669),cddaa,600.326436385701,347.282349390669,0.0,bff45,0.0,cddaa,,,MAP3K9,TAZ
3,[],['mim-stimulation'],#000000,[],,id2c83d421,"LINESTRING (928.3976386651168 285.9594261562496, 827.5888644289671 210.17055379687474)",POINT (928.3976386651168 285.9594261562496),f52d7,928.3976386651168,285.9594261562496,POINT (827.5888644289671 210.17055379687474),e743b,827.5888644289671,210.17055379687474,0.0,f52d7,0.0,e743b,,,"['MAP2K2', 'MAP2K1']","['Smad3', 'Smad2']"
4,[],['mim-binding'],#000000,[],,id4af123c1,"LINESTRING (1233.602382403482 359.49702119594264, 1233.2466729874898 393.7384191813801)",POINT (1233.602382403482 359.49702119594264),cfeac,1233.602382403482,359.49702119594264,POINT (1233.2466729874898 393.7384191813801),ea2eb,1233.2466729874898,393.7384191813801,0.0,cfeac,0.0,ea2eb,,,['Microtubule'],KIF5B
5,[],['mim-stimulation'],#000000,[],,id526a0982,"LINESTRING (806.5888644289672 118.75046926562229, 806.5888644289671 146.17055379687451)",POINT (806.5888644289672 118.75046926562229),a6fa7,806.5888644289672,118.75046926562229,POINT (806.5888644289671 146.17055379687451),e743b,806.5888644289671,146.17055379687451,0.0,a6fa7,0.0,e743b,,,"['TGFB1', 'TGFB2', 'TGFB3']","['Smad3', 'Smad2']"
6,[],['mim-binding'],#000000,[],,id6f7d19f8,"LINESTRING (1117.9235286708638 318.8010581315425, 1117.9235286708638 367.4702731673291)",POINT (1117.9235286708638 318.8010581315425),f521b,1117.9235286708638,318.8010581315425,POINT (1117.9235286708638 367.4702731673291),a7288,1117.9235286708638,367.4702731673291,0.0,f521b,0.0,a7288,,,['Intermediate filament'],PLEC
7,[],['mim-stimulation'],#000000,[],,id7672ea02,"LINESTRING (971.3055385471141 105.8425693836254, 970.3976386651168 152.9594261562499)",POINT (971.3055385471141 105.8425693836254),b59dc,971.3055385471141,105.8425693836254,POINT (970.3976386651168 152.9594261562499),a2031,970.3976386651168,152.9594261562499,0.0,b59dc,0.0,a2031,,,SOS2,"['HRAS', 'NRAS', 'KRAS']"
8,[],['mim-binding'],#000000,[],,id7e4ac30a,"LINESTRING (282.41650758271624 395.6994980491532, 283.76560263289605 433.91041119680506)",POINT (282.41650758271624 395.6994980491532),f2f3f,282.41650758271624,395.6994980491532,POINT (283.76560263289605 433.91041119680506),aa3b2,283.76560263289605,433.91041119680506,0.0,f2f3f,0.0,aa3b2,,,['F-actin'],"['SYNE1', 'SYNE2']"
9,[],['mim-stimulation'],#000000,[],,id843bc08e,"LINESTRING (630.326436385701 357.282349390669, 658.4176839670353 411.9564354233603)",POINT (630.326436385701 357.282349390669),cddaa,630.326436385701,357.282349390669,POINT (658.4176839670353 411.9564354233603),dad5e,658.4176839670353,411.9564354233603,0.0,cddaa,0.0,dad5e,,,TAZ,MAP3K9
