source_node,target_node,num_paths
DUSP6,MAPK1,70
DUSP6,MAPK3,71
MAPK1,MAPK3,147
RNF2,PCGF1,1
RNF2,BCOR,2
RNF2,FBXL10,2
RNF2,BCL6,1
EED,EZH2,14
EED,SUZ12,16
EZH2,SUZ12,15
H3F3A,HIST1H3D,1
H3F3B,HIST1H3F,1
H3F3B,HIST1H3G,1
H3F3B,HIST1H3A,1
H3F3B,HIST1H3H,1
H3F3A,H3F3B,1
H3F3A,HIST1H3J,1
H3F3A,HIST2H3A,1
H3F3A,HIST2H3C,1
H3F3A,HIST2H3D,1
H3F3A,HIST1H3C,52
H3F3A,HIST1H3G,1
H3F3A,HIST1H3H,1
H3F3A,HIST1H3A,1
H3F3A,HIST1H3F,1
H3F3A,HIST1H3I,1
H3F3A,HIST1H3E,1
H3F3B,HIST1H3D,1
H3F3B,HIST1H3J,1
H3F3B,HIST2H3A,1
H3F3B,HIST2H3C,1
H3F3B,HIST2H3D,1
H3F3B,HIST1H3C,52
HIST1H3J,HIST1H3A,1
HIST2H3C,HIST1H3A,1
HIST2H3A,HIST2H3C,1
HIST1H3D,HIST2H3C,1
HIST1H3D,HIST2H3D,1
HIST1H3D,HIST1H3C,1
HIST1H3D,HIST1H3G,1
SUZ12,DUSP6,5
HIST1H3J,HIST1H3H,1
HIST1H3D,HIST1H3H,1
HIST1H3D,HIST1H3I,1
HIST1H3D,HIST1H3E,1
HIST1H3J,HIST2H3A,1
HIST1H3J,HIST2H3C,1
HIST1H3J,HIST2H3D,1
HIST1H3J,HIST1H3C,1
HIST1H3D,HIST1H3A,1
HIST1H3D,HIST1H3F,1
HIST1H3D,HIST2H3A,1
HIST1H3J,HIST1H3G,1
HIST1H3J,HIST1H3E,1
HIST1H3D,HIST1H3J,1
HIST2H3A,HIST2H3D,1
HIST2H3A,HIST1H3C,63
HIST2H3A,HIST1H3G,1
HIST2H3A,HIST1H3H,1
HIST2H3A,HIST1H3A,1
HIST2H3A,HIST1H3F,1
HIST2H3A,HIST1H3I,1
HIST2H3A,HIST1H3E,1
HIST2H3C,HIST2H3D,1
HIST2H3C,HIST1H3C,63
HIST2H3C,HIST1H3G,1
HIST2H3C,HIST1H3H,1
HIST1H3J,HIST1H3F,1
H3F3B,HIST1H3E,1
HIST1H3J,HIST1H3I,1
EED,DUSP6,3
H3F3B,HIST1H3I,1
H2AFB1,H2AFV,48
H2AFB3,H2AFV,1
HIST2H3C,HIST1H3F,1
H2AFJ,H2AFY,2
HIST2H3C,HIST1H3E,1
HIST2H3D,HIST1H3C,63
HIST2H3D,HIST1H3G,1
HIST2H3D,HIST1H3H,1
HIST2H3D,HIST1H3A,1
HIST2H3D,HIST1H3F,1
HIST2H3D,HIST1H3I,1
HIST2H3D,HIST1H3E,1
HIST1H3C,HIST1H3G,1
HIST1H3C,HIST1H3H,1
HIST1H3C,HIST1H3A,1
HIST1H3C,HIST1H3F,1
HIST1H3C,HIST1H3I,1
HIST1H3C,HIST1H3E,1
HIST1H3G,HIST1H3H,1
HIST1H3G,HIST1H3A,1
HIST1H3G,HIST1H3F,1
HIST1H3G,HIST1H3I,1
HIST1H3G,HIST1H3E,1
HIST1H3H,HIST1H3A,1
HIST1H3H,HIST1H3F,1
HIST1H3H,HIST1H3I,1
HIST1H3H,HIST1H3E,1
HIST1H3A,HIST1H3F,1
HIST1H3A,HIST1H3I,1
HIST1H3A,HIST1H3E,1
HIST1H3F,HIST1H3I,1
HIST1H3F,HIST1H3E,1
HIST1H3I,HIST1H3E,1
H2AFB1,H2AFB2,2
H2AFB1,H2AFB3,2
HIST2H3C,HIST1H3I,1
H2AFB1,H2AFX,50
H2AFB1,H2AFY,2
H2AFB1,H2AFY2,2
H2AFB1,H2AFZ,50
H2AFB2,H2AFJ,2
H2AFB2,H2AFV,1
H2AFB2,H2AFX,1
H2AFB2,H2AFY,2
H2AFB2,H2AFY2,2
H2AFB2,H2AFZ,1
MAPK1,Cell proliferation,1
H2AFB3,H2AFJ,2
H2AFB3,H2AFX,1
H2AFB3,H2AFY,2
H2AFB3,H2AFY2,2
H2AFB3,H2AFZ,1
H2AFJ,H2AFV,48
H2AFJ,H2AFX,48
H2AFB1,H2AFJ,49
H2AFB2,H2AFB3,1
H2AFJ,H2AFY2,2
H2AFJ,H2AFZ,48
H2AFV,H2AFX,48
H2AFV,H2AFY2,1
H2AFV,H2AFZ,48
H2AFX,H2AFY,1
H2AFX,H2AFY2,1
H2AFX,H2AFZ,50
H2AFY,H2AFY2,2
H2AFY,H2AFZ,1
MAPK3,Cell proliferation,7
H2AFY2,H2AFZ,1
PCGF1,FBXL10,1
PCGF1,BCL6,2
BCOR,FBXL10,2
BCOR,BCL6,2
FBXL10,BCL6,1
EZH2,DUSP6,3
H2AFV,H2AFY,1
PCGF1,BCOR,2
RNF2,DUSP6,1
