source|target|source_label|target_label|source_id|target_id
FGFR1|FLT3|FGFR1|FLT3|http://www.ncbi.nlm.nih.gov/gene/2260|http://www.ncbi.nlm.nih.gov/gene/2322
FGFR1|NTRK1|FGFR1|NTRK1|http://www.ncbi.nlm.nih.gov/gene/2260|http://www.ncbi.nlm.nih.gov/gene/4914
FGFR1|NTRK2|FGFR1|NTRK2|http://www.ncbi.nlm.nih.gov/gene/2260|http://www.ncbi.nlm.nih.gov/gene/4915
EPHA2|NF2|EPHA2|NF2|http://www.ncbi.nlm.nih.gov/gene/1969|http://www.ncbi.nlm.nih.gov/gene/4771
EPHA2|EGFR|EPHA2|EGFR|http://www.ncbi.nlm.nih.gov/gene/1969|http://www.ncbi.nlm.nih.gov/gene/1956
EPHA2|CSF1R|EPHA2|CSF1R|http://www.ncbi.nlm.nih.gov/gene/1969|http://www.ncbi.nlm.nih.gov/gene/1436
EGFR|NGFR|EGFR|NGFR|http://www.ncbi.nlm.nih.gov/gene/1956|http://www.ncbi.nlm.nih.gov/gene/4804
EPHA2|FGFR4|EPHA2|FGFR4|http://www.ncbi.nlm.nih.gov/gene/1969|http://www.ncbi.nlm.nih.gov/gene/2264
EPHA2|FLT4|EPHA2|FLT4|http://www.ncbi.nlm.nih.gov/gene/1969|http://www.ncbi.nlm.nih.gov/gene/2324
EPHA2|NGFR|EPHA2|NGFR|http://www.ncbi.nlm.nih.gov/gene/1969|http://www.ncbi.nlm.nih.gov/gene/4804
EPHA2|MET|EPHA2|MET|http://www.ncbi.nlm.nih.gov/gene/1969|http://www.ncbi.nlm.nih.gov/gene/4233
EPHA2|PDGFRA|EPHA2|PDGFRA|http://www.ncbi.nlm.nih.gov/gene/1969|http://www.ncbi.nlm.nih.gov/gene/5156
EPHA2|PDGFRB|EPHA2|PDGFRB|http://www.ncbi.nlm.nih.gov/gene/1969|http://www.ncbi.nlm.nih.gov/gene/5159
EPHA2|TEK|EPHA2|TEK|http://www.ncbi.nlm.nih.gov/gene/1969|http://www.ncbi.nlm.nih.gov/gene/7010
EPHA2|FLT3|EPHA2|FLT3|http://www.ncbi.nlm.nih.gov/gene/1969|http://www.ncbi.nlm.nih.gov/gene/2322
EPHA2|NTRK1|EPHA2|NTRK1|http://www.ncbi.nlm.nih.gov/gene/1969|http://www.ncbi.nlm.nih.gov/gene/4914
EPHA2|NTRK2|EPHA2|NTRK2|http://www.ncbi.nlm.nih.gov/gene/1969|http://www.ncbi.nlm.nih.gov/gene/4915
EGFR|NF2|EGFR|NF2|http://www.ncbi.nlm.nih.gov/gene/1956|http://www.ncbi.nlm.nih.gov/gene/4771
EGFR|CSF1R|EGFR|CSF1R|http://www.ncbi.nlm.nih.gov/gene/1956|http://www.ncbi.nlm.nih.gov/gene/1436
EGFR|FGFR4|EGFR|FGFR4|http://www.ncbi.nlm.nih.gov/gene/1956|http://www.ncbi.nlm.nih.gov/gene/2264
EGFR|FLT1|EGFR|FLT1|http://www.ncbi.nlm.nih.gov/gene/1956|http://www.ncbi.nlm.nih.gov/gene/2321
EPHA2|FLT1|EPHA2|FLT1|http://www.ncbi.nlm.nih.gov/gene/1969|http://www.ncbi.nlm.nih.gov/gene/2321
FLT1|FLT4|FLT1|FLT4|http://www.ncbi.nlm.nih.gov/gene/2321|http://www.ncbi.nlm.nih.gov/gene/2324
FLT1|NGFR|FLT1|NGFR|http://www.ncbi.nlm.nih.gov/gene/2321|http://www.ncbi.nlm.nih.gov/gene/4804
FLT1|MET|FLT1|MET|http://www.ncbi.nlm.nih.gov/gene/2321|http://www.ncbi.nlm.nih.gov/gene/4233
PDGFRA|FLT3|PDGFRA|FLT3|http://www.ncbi.nlm.nih.gov/gene/5156|http://www.ncbi.nlm.nih.gov/gene/2322
PDGFRA|NTRK1|PDGFRA|NTRK1|http://www.ncbi.nlm.nih.gov/gene/5156|http://www.ncbi.nlm.nih.gov/gene/4914
PDGFRA|NTRK2|PDGFRA|NTRK2|http://www.ncbi.nlm.nih.gov/gene/5156|http://www.ncbi.nlm.nih.gov/gene/4915
PDGFRB|NF2|PDGFRB|NF2|http://www.ncbi.nlm.nih.gov/gene/5159|http://www.ncbi.nlm.nih.gov/gene/4771
PDGFRB|TEK|PDGFRB|TEK|http://www.ncbi.nlm.nih.gov/gene/5159|http://www.ncbi.nlm.nih.gov/gene/7010
PDGFRB|FLT3|PDGFRB|FLT3|http://www.ncbi.nlm.nih.gov/gene/5159|http://www.ncbi.nlm.nih.gov/gene/2322
PDGFRB|NTRK1|PDGFRB|NTRK1|http://www.ncbi.nlm.nih.gov/gene/5159|http://www.ncbi.nlm.nih.gov/gene/4914
PDGFRB|NTRK2|PDGFRB|NTRK2|http://www.ncbi.nlm.nih.gov/gene/5159|http://www.ncbi.nlm.nih.gov/gene/4915
TEK|NF2|TEK|NF2|http://www.ncbi.nlm.nih.gov/gene/7010|http://www.ncbi.nlm.nih.gov/gene/4771
TEK|FLT3|TEK|FLT3|http://www.ncbi.nlm.nih.gov/gene/7010|http://www.ncbi.nlm.nih.gov/gene/2322
TEK|NTRK1|TEK|NTRK1|http://www.ncbi.nlm.nih.gov/gene/7010|http://www.ncbi.nlm.nih.gov/gene/4914
TEK|NTRK2|TEK|NTRK2|http://www.ncbi.nlm.nih.gov/gene/7010|http://www.ncbi.nlm.nih.gov/gene/4915
FLT3|NF2|FLT3|NF2|http://www.ncbi.nlm.nih.gov/gene/2322|http://www.ncbi.nlm.nih.gov/gene/4771
PDGFRA|TEK|PDGFRA|TEK|http://www.ncbi.nlm.nih.gov/gene/5156|http://www.ncbi.nlm.nih.gov/gene/7010
FLT3|NTRK1|FLT3|NTRK1|http://www.ncbi.nlm.nih.gov/gene/2322|http://www.ncbi.nlm.nih.gov/gene/4914
NTRK1|NF2|NTRK1|NF2|http://www.ncbi.nlm.nih.gov/gene/4914|http://www.ncbi.nlm.nih.gov/gene/4771
NTRK1|NTRK2|NTRK1|NTRK2|http://www.ncbi.nlm.nih.gov/gene/4914|http://www.ncbi.nlm.nih.gov/gene/4915
NTRK2|NF2|NTRK2|NF2|http://www.ncbi.nlm.nih.gov/gene/4915|http://www.ncbi.nlm.nih.gov/gene/4771
MIR98|MYC|MIR98|MYC|http://www.ncbi.nlm.nih.gov/gene/407054|http://www.ncbi.nlm.nih.gov/gene/4609
MIR98|NRAS|MIR98|NRAS|http://www.ncbi.nlm.nih.gov/gene/407054|http://www.ncbi.nlm.nih.gov/gene/4893
MIR98|HRAS|MIR98|HRAS|http://www.ncbi.nlm.nih.gov/gene/407054|http://www.ncbi.nlm.nih.gov/gene/3265
MIR98|KRAS|MIR98|KRAS|http://www.ncbi.nlm.nih.gov/gene/407054|http://www.ncbi.nlm.nih.gov/gene/3845
CDH1|CTNNB1|CDH1|CTNNB1|http://www.ncbi.nlm.nih.gov/gene/999|http://www.ncbi.nlm.nih.gov/gene/1499
CDH1|CTNNA1|CDH1|CTNNA1|http://www.ncbi.nlm.nih.gov/gene/999|http://www.ncbi.nlm.nih.gov/gene/1495
CDH1|CDH10|CDH1|CDH10|http://www.ncbi.nlm.nih.gov/gene/999|http://www.ncbi.nlm.nih.gov/gene/1008
CDH1|CDH11|CDH1|CDH11|http://www.ncbi.nlm.nih.gov/gene/999|http://www.ncbi.nlm.nih.gov/gene/1009
CDH1|CDH12|CDH1|CDH12|http://www.ncbi.nlm.nih.gov/gene/999|http://www.ncbi.nlm.nih.gov/gene/1010
CDH1|CDH13|CDH1|CDH13|http://www.ncbi.nlm.nih.gov/gene/999|http://www.ncbi.nlm.nih.gov/gene/1012
FLT3|NTRK2|FLT3|NTRK2|http://www.ncbi.nlm.nih.gov/gene/2322|http://www.ncbi.nlm.nih.gov/gene/4915
PDGFRA|PDGFRB|PDGFRA|PDGFRB|http://www.ncbi.nlm.nih.gov/gene/5156|http://www.ncbi.nlm.nih.gov/gene/5159
PDGFRA|NF2|PDGFRA|NF2|http://www.ncbi.nlm.nih.gov/gene/5156|http://www.ncbi.nlm.nih.gov/gene/4771
MET|NTRK2|MET|NTRK2|http://www.ncbi.nlm.nih.gov/gene/4233|http://www.ncbi.nlm.nih.gov/gene/4915
FLT1|PDGFRA|FLT1|PDGFRA|http://www.ncbi.nlm.nih.gov/gene/2321|http://www.ncbi.nlm.nih.gov/gene/5156
FLT1|PDGFRB|FLT1|PDGFRB|http://www.ncbi.nlm.nih.gov/gene/2321|http://www.ncbi.nlm.nih.gov/gene/5159
FLT1|TEK|FLT1|TEK|http://www.ncbi.nlm.nih.gov/gene/2321|http://www.ncbi.nlm.nih.gov/gene/7010
FLT1|FLT3|FLT1|FLT3|http://www.ncbi.nlm.nih.gov/gene/2321|http://www.ncbi.nlm.nih.gov/gene/2322
FLT1|NTRK1|FLT1|NTRK1|http://www.ncbi.nlm.nih.gov/gene/2321|http://www.ncbi.nlm.nih.gov/gene/4914
FLT1|NTRK2|FLT1|NTRK2|http://www.ncbi.nlm.nih.gov/gene/2321|http://www.ncbi.nlm.nih.gov/gene/4915
FLT4|NF2|FLT4|NF2|http://www.ncbi.nlm.nih.gov/gene/2324|http://www.ncbi.nlm.nih.gov/gene/4771
FLT4|NGFR|FLT4|NGFR|http://www.ncbi.nlm.nih.gov/gene/2324|http://www.ncbi.nlm.nih.gov/gene/4804
FLT4|MET|FLT4|MET|http://www.ncbi.nlm.nih.gov/gene/2324|http://www.ncbi.nlm.nih.gov/gene/4233
FLT4|PDGFRA|FLT4|PDGFRA|http://www.ncbi.nlm.nih.gov/gene/2324|http://www.ncbi.nlm.nih.gov/gene/5156
FLT4|PDGFRB|FLT4|PDGFRB|http://www.ncbi.nlm.nih.gov/gene/2324|http://www.ncbi.nlm.nih.gov/gene/5159
FLT4|TEK|FLT4|TEK|http://www.ncbi.nlm.nih.gov/gene/2324|http://www.ncbi.nlm.nih.gov/gene/7010
FLT4|FLT3|FLT4|FLT3|http://www.ncbi.nlm.nih.gov/gene/2324|http://www.ncbi.nlm.nih.gov/gene/2322
FLT4|NTRK1|FLT4|NTRK1|http://www.ncbi.nlm.nih.gov/gene/2324|http://www.ncbi.nlm.nih.gov/gene/4914
FLT4|NTRK2|FLT4|NTRK2|http://www.ncbi.nlm.nih.gov/gene/2324|http://www.ncbi.nlm.nih.gov/gene/4915
NGFR|NF2|NGFR|NF2|http://www.ncbi.nlm.nih.gov/gene/4804|http://www.ncbi.nlm.nih.gov/gene/4771
NGFR|MET|NGFR|MET|http://www.ncbi.nlm.nih.gov/gene/4804|http://www.ncbi.nlm.nih.gov/gene/4233
NGFR|PDGFRA|NGFR|PDGFRA|http://www.ncbi.nlm.nih.gov/gene/4804|http://www.ncbi.nlm.nih.gov/gene/5156
NGFR|PDGFRB|NGFR|PDGFRB|http://www.ncbi.nlm.nih.gov/gene/4804|http://www.ncbi.nlm.nih.gov/gene/5159
NGFR|TEK|NGFR|TEK|http://www.ncbi.nlm.nih.gov/gene/4804|http://www.ncbi.nlm.nih.gov/gene/7010
NGFR|FLT3|NGFR|FLT3|http://www.ncbi.nlm.nih.gov/gene/4804|http://www.ncbi.nlm.nih.gov/gene/2322
NGFR|NTRK1|NGFR|NTRK1|http://www.ncbi.nlm.nih.gov/gene/4804|http://www.ncbi.nlm.nih.gov/gene/4914
NGFR|NTRK2|NGFR|NTRK2|http://www.ncbi.nlm.nih.gov/gene/4804|http://www.ncbi.nlm.nih.gov/gene/4915
MET|NF2|MET|NF2|http://www.ncbi.nlm.nih.gov/gene/4233|http://www.ncbi.nlm.nih.gov/gene/4771
MET|PDGFRA|MET|PDGFRA|http://www.ncbi.nlm.nih.gov/gene/4233|http://www.ncbi.nlm.nih.gov/gene/5156
MET|PDGFRB|MET|PDGFRB|http://www.ncbi.nlm.nih.gov/gene/4233|http://www.ncbi.nlm.nih.gov/gene/5159
MET|TEK|MET|TEK|http://www.ncbi.nlm.nih.gov/gene/4233|http://www.ncbi.nlm.nih.gov/gene/7010
MET|FLT3|MET|FLT3|http://www.ncbi.nlm.nih.gov/gene/4233|http://www.ncbi.nlm.nih.gov/gene/2322
MET|NTRK1|MET|NTRK1|http://www.ncbi.nlm.nih.gov/gene/4233|http://www.ncbi.nlm.nih.gov/gene/4914
FGFR1|FGFR4|FGFR1|FGFR4|http://www.ncbi.nlm.nih.gov/gene/2260|http://www.ncbi.nlm.nih.gov/gene/2264
CDH1|CDH15|CDH1|CDH15|http://www.ncbi.nlm.nih.gov/gene/999|http://www.ncbi.nlm.nih.gov/gene/1013
FGFR1|CSF1R|FGFR1|CSF1R|http://www.ncbi.nlm.nih.gov/gene/2260|http://www.ncbi.nlm.nih.gov/gene/1436
FGFR1|EPHA2|FGFR1|EPHA2|http://www.ncbi.nlm.nih.gov/gene/2260|http://www.ncbi.nlm.nih.gov/gene/1969
FGFR2|NTRK1|FGFR2|NTRK1|http://www.ncbi.nlm.nih.gov/gene/2263|http://www.ncbi.nlm.nih.gov/gene/4914
FGFR2|NTRK2|FGFR2|NTRK2|http://www.ncbi.nlm.nih.gov/gene/2263|http://www.ncbi.nlm.nih.gov/gene/4915
KDR|NF2|KDR|NF2|http://www.ncbi.nlm.nih.gov/gene/3791|http://www.ncbi.nlm.nih.gov/gene/4771
KDR|INSR|KDR|INSR|http://www.ncbi.nlm.nih.gov/gene/3791|http://www.ncbi.nlm.nih.gov/gene/3643
KDR|FGFR3|KDR|FGFR3|http://www.ncbi.nlm.nih.gov/gene/3791|http://www.ncbi.nlm.nih.gov/gene/2261
KDR|IGF1R|KDR|IGF1R|http://www.ncbi.nlm.nih.gov/gene/3791|http://www.ncbi.nlm.nih.gov/gene/3480
KDR|KIT|KDR|KIT|http://www.ncbi.nlm.nih.gov/gene/3791|http://www.ncbi.nlm.nih.gov/gene/3815
KDR|FGFR1|KDR|FGFR1|http://www.ncbi.nlm.nih.gov/gene/3791|http://www.ncbi.nlm.nih.gov/gene/2260
KDR|EPHA2|KDR|EPHA2|http://www.ncbi.nlm.nih.gov/gene/3791|http://www.ncbi.nlm.nih.gov/gene/1969
KDR|EGFR|KDR|EGFR|http://www.ncbi.nlm.nih.gov/gene/3791|http://www.ncbi.nlm.nih.gov/gene/1956
KDR|CSF1R|KDR|CSF1R|http://www.ncbi.nlm.nih.gov/gene/3791|http://www.ncbi.nlm.nih.gov/gene/1436
KDR|FGFR4|KDR|FGFR4|http://www.ncbi.nlm.nih.gov/gene/3791|http://www.ncbi.nlm.nih.gov/gene/2264
KDR|FLT1|KDR|FLT1|http://www.ncbi.nlm.nih.gov/gene/3791|http://www.ncbi.nlm.nih.gov/gene/2321
FGFR2|FLT3|FGFR2|FLT3|http://www.ncbi.nlm.nih.gov/gene/2263|http://www.ncbi.nlm.nih.gov/gene/2322
KDR|FLT4|KDR|FLT4|http://www.ncbi.nlm.nih.gov/gene/3791|http://www.ncbi.nlm.nih.gov/gene/2324
KDR|MET|KDR|MET|http://www.ncbi.nlm.nih.gov/gene/3791|http://www.ncbi.nlm.nih.gov/gene/4233
KDR|PDGFRA|KDR|PDGFRA|http://www.ncbi.nlm.nih.gov/gene/3791|http://www.ncbi.nlm.nih.gov/gene/5156
KDR|PDGFRB|KDR|PDGFRB|http://www.ncbi.nlm.nih.gov/gene/3791|http://www.ncbi.nlm.nih.gov/gene/5159
KDR|TEK|KDR|TEK|http://www.ncbi.nlm.nih.gov/gene/3791|http://www.ncbi.nlm.nih.gov/gene/7010
KDR|FLT3|KDR|FLT3|http://www.ncbi.nlm.nih.gov/gene/3791|http://www.ncbi.nlm.nih.gov/gene/2322
KDR|NTRK1|KDR|NTRK1|http://www.ncbi.nlm.nih.gov/gene/3791|http://www.ncbi.nlm.nih.gov/gene/4914
KDR|NTRK2|KDR|NTRK2|http://www.ncbi.nlm.nih.gov/gene/3791|http://www.ncbi.nlm.nih.gov/gene/4915
INSR|NF2|INSR|NF2|http://www.ncbi.nlm.nih.gov/gene/3643|http://www.ncbi.nlm.nih.gov/gene/4771
INSR|FGFR3|INSR|FGFR3|http://www.ncbi.nlm.nih.gov/gene/3643|http://www.ncbi.nlm.nih.gov/gene/2261
INSR|IGF1R|INSR|IGF1R|http://www.ncbi.nlm.nih.gov/gene/3643|http://www.ncbi.nlm.nih.gov/gene/3480
INSR|KIT|INSR|KIT|http://www.ncbi.nlm.nih.gov/gene/3643|http://www.ncbi.nlm.nih.gov/gene/3815
INSR|FGFR1|INSR|FGFR1|http://www.ncbi.nlm.nih.gov/gene/3643|http://www.ncbi.nlm.nih.gov/gene/2260
INSR|EPHA2|INSR|EPHA2|http://www.ncbi.nlm.nih.gov/gene/3643|http://www.ncbi.nlm.nih.gov/gene/1969
KDR|NGFR|KDR|NGFR|http://www.ncbi.nlm.nih.gov/gene/3791|http://www.ncbi.nlm.nih.gov/gene/4804
INSR|EGFR|INSR|EGFR|http://www.ncbi.nlm.nih.gov/gene/3643|http://www.ncbi.nlm.nih.gov/gene/1956
FGFR2|TEK|FGFR2|TEK|http://www.ncbi.nlm.nih.gov/gene/2263|http://www.ncbi.nlm.nih.gov/gene/7010
FGFR2|PDGFRA|FGFR2|PDGFRA|http://www.ncbi.nlm.nih.gov/gene/2263|http://www.ncbi.nlm.nih.gov/gene/5156
ITGB4|ITGB8|ITGB4|ITGB8|http://www.ncbi.nlm.nih.gov/gene/3691|http://www.ncbi.nlm.nih.gov/gene/3696
ITGB5|ITGB6|ITGB5|ITGB6|http://www.ncbi.nlm.nih.gov/gene/3693|http://www.ncbi.nlm.nih.gov/gene/3694
ITGB5|ITGB7|ITGB5|ITGB7|http://www.ncbi.nlm.nih.gov/gene/3693|http://www.ncbi.nlm.nih.gov/gene/3695
ITGB5|ITGB8|ITGB5|ITGB8|http://www.ncbi.nlm.nih.gov/gene/3693|http://www.ncbi.nlm.nih.gov/gene/3696
ITGB6|ITGB7|ITGB6|ITGB7|http://www.ncbi.nlm.nih.gov/gene/3694|http://www.ncbi.nlm.nih.gov/gene/3695
ITGB6|ITGB8|ITGB6|ITGB8|http://www.ncbi.nlm.nih.gov/gene/3694|http://www.ncbi.nlm.nih.gov/gene/3696
ITGB7|ITGB8|ITGB7|ITGB8|http://www.ncbi.nlm.nih.gov/gene/3695|http://www.ncbi.nlm.nih.gov/gene/3696
TEAD1|TEAD2|TEAD1|TEAD2|http://www.ncbi.nlm.nih.gov/gene/7003|http://www.ncbi.nlm.nih.gov/gene/8463
TEAD1|TEAD3|TEAD1|TEAD3|http://www.ncbi.nlm.nih.gov/gene/7003|http://www.ncbi.nlm.nih.gov/gene/7005
TEAD1|TEAD4|TEAD1|TEAD4|http://www.ncbi.nlm.nih.gov/gene/7003|http://www.ncbi.nlm.nih.gov/gene/7004
TEAD2|TEAD3|TEAD2|TEAD3|http://www.ncbi.nlm.nih.gov/gene/8463|http://www.ncbi.nlm.nih.gov/gene/7005
TEAD2|TEAD4|TEAD2|TEAD4|http://www.ncbi.nlm.nih.gov/gene/8463|http://www.ncbi.nlm.nih.gov/gene/7004
TEAD3|TEAD4|TEAD3|TEAD4|http://www.ncbi.nlm.nih.gov/gene/7005|http://www.ncbi.nlm.nih.gov/gene/7004
FGFR2|PDGFRB|FGFR2|PDGFRB|http://www.ncbi.nlm.nih.gov/gene/2263|http://www.ncbi.nlm.nih.gov/gene/5159
FGFR2|NF2|FGFR2|NF2|http://www.ncbi.nlm.nih.gov/gene/2263|http://www.ncbi.nlm.nih.gov/gene/4771
FGFR2|INSR|FGFR2|INSR|http://www.ncbi.nlm.nih.gov/gene/2263|http://www.ncbi.nlm.nih.gov/gene/3643
FGFR2|FGFR3|FGFR2|FGFR3|http://www.ncbi.nlm.nih.gov/gene/2263|http://www.ncbi.nlm.nih.gov/gene/2261
FGFR2|IGF1R|FGFR2|IGF1R|http://www.ncbi.nlm.nih.gov/gene/2263|http://www.ncbi.nlm.nih.gov/gene/3480
FGFR2|KIT|FGFR2|KIT|http://www.ncbi.nlm.nih.gov/gene/2263|http://www.ncbi.nlm.nih.gov/gene/3815
FGFR2|FGFR1|FGFR2|FGFR1|http://www.ncbi.nlm.nih.gov/gene/2263|http://www.ncbi.nlm.nih.gov/gene/2260
FGFR2|EPHA2|FGFR2|EPHA2|http://www.ncbi.nlm.nih.gov/gene/2263|http://www.ncbi.nlm.nih.gov/gene/1969
FGFR2|EGFR|FGFR2|EGFR|http://www.ncbi.nlm.nih.gov/gene/2263|http://www.ncbi.nlm.nih.gov/gene/1956
FGFR2|CSF1R|FGFR2|CSF1R|http://www.ncbi.nlm.nih.gov/gene/2263|http://www.ncbi.nlm.nih.gov/gene/1436
FGFR2|FGFR4|FGFR2|FGFR4|http://www.ncbi.nlm.nih.gov/gene/2263|http://www.ncbi.nlm.nih.gov/gene/2264
FGFR2|FLT1|FGFR2|FLT1|http://www.ncbi.nlm.nih.gov/gene/2263|http://www.ncbi.nlm.nih.gov/gene/2321
FGFR2|FLT4|FGFR2|FLT4|http://www.ncbi.nlm.nih.gov/gene/2263|http://www.ncbi.nlm.nih.gov/gene/2324
FGFR2|NGFR|FGFR2|NGFR|http://www.ncbi.nlm.nih.gov/gene/2263|http://www.ncbi.nlm.nih.gov/gene/4804
FGFR2|MET|FGFR2|MET|http://www.ncbi.nlm.nih.gov/gene/2263|http://www.ncbi.nlm.nih.gov/gene/4233
FGFR2|KDR|FGFR2|KDR|http://www.ncbi.nlm.nih.gov/gene/2263|http://www.ncbi.nlm.nih.gov/gene/3791
INSR|CSF1R|INSR|CSF1R|http://www.ncbi.nlm.nih.gov/gene/3643|http://www.ncbi.nlm.nih.gov/gene/1436
INSR|FGFR4|INSR|FGFR4|http://www.ncbi.nlm.nih.gov/gene/3643|http://www.ncbi.nlm.nih.gov/gene/2264
INSR|FLT1|INSR|FLT1|http://www.ncbi.nlm.nih.gov/gene/3643|http://www.ncbi.nlm.nih.gov/gene/2321
IGF1R|FGFR4|IGF1R|FGFR4|http://www.ncbi.nlm.nih.gov/gene/3480|http://www.ncbi.nlm.nih.gov/gene/2264
