Value
1.192033670452935
0.422486566562847
0.40468654658655734
0.1971461439428105
0.17168969621756647
0.596919115240462
0.7162120915930437
0.7931471394265965
0.9067058310180176
0.8465668218667222
0.9324589574662683
1.1228912681742265
0.9418325752734373
0.6034437710677243
0.7303969395048967
0.8879104861770095
0.8240079321177427
0.7472500301100307
0.5295119916501854
0.5874538662104768
0.6713814775606247
0.6922837893380398
1.0043817238113888
1.0320528608990323
0.5490428559453502
0.46433571061797374
0.675564570133891
0.8680093156759143
0.708846088848349
0.503955184823994
0.679299657720996
0.9379750712103542
0.9104562293556233
0.31529968188942903
0.10006614056469953
0.6506835095406254
0.6683239860256954
0.4778095005856855
0.7388789075644115
0.6731381587905241
0.669562598434309
0.8642319581007891
1.0686272432965498
0.8459136200583955
0.6289154635758623
0.8594864927436501
0.6464043011677871
0.5801482337161187
0.635475218857796
0.558329049271419
0.39747784421126076
0.547120524378027
0.8530441467640539
0.717228766050577
0.8251258581088067
0.8650512042039895
0.6431139827355433
0.4752136841999842
0.6807570806496741
0.8387516479624874
0.7418560886674375
0.6301172256522376
0.5844087210162624
0.6044347917196236
0.6186475007836135
0.5959140232013319
0.6969277937857493
0.8275976293960887
0.4047440206716555
0.32211407701455586
0.8067251396391413
0.8225788789781142
0.745142233270314
0.8018621464239581
0.794339335560223
0.39172699551100043
0.3632949592202821
0.7473115180589112
0.7188765575190397
0.9371280719253737
0.8261308218951969
0.5997802815910822
0.6832104518695872
0.8178359362926528
0.9821985048839587
0.8693281233875602
0.7123608980064896
0.698271867791531
0.812391907436605
0.9085985299220589
0.35274655620959483
0.35755716055280806
1.0697196137082539
0.7946816672393583
0.44888482228846605
0.5641187283517967
0.6967699207033768
0.7196825015153302
0.8394368999469664
0.9069695605857159
0.7874417886321192
0.8221129841139955
0.864963893192225
0.761830181074644
0.7668014761059369
0.7522296609365893
0.7211006180083486
0.5618283547331352
0.16225377395337948
-0.008047677084764393
0.38154854925248316
0.4279814138091852
0.2625152004430703
0.6483125181217989
0.8561062346428665
0.8403978023300342
0.7663400876000136
0.6380229789442987
0.6231297120833119
0.7192827053441895
0.6969125943798132
0.5592201993296794
0.7318685838761392
0.7200143888171425
0.6451617711715073
0.7860284546939156
0.8914190081177598
0.8934851491231315
0.8667018228976746
0.656219968080984
0.35805326434252127
0.1467070532298771
0.1736666531949943
0.44106560177966936
0.6600241606262096
0.7661520956900305
0.6857270548468757
0.791167912268733
1.0224893080295892
0.885798499528986
0.8032691700876343
1.1055115190125582
