Source,Target,edgeID,signal,color
"NF2","STK3","id15312070","a","#000000"
"NF2","SAV1","id15312070","a","#000000"
"NF2","STK4","id15312070","a","#000000"
"STK3","STK38L","id2ef0783a","a","#000000"
"STK3","NDRG1","id2ef0783a","a","#000000"
"STK3","CXCL10","id4a5fc2d6","a","#000000"
"STK3","LATS1","id4a5fc2d6","a","#000000"
"STK3","LATS2","id4a5fc2d6","a","#000000"
"STK3","SAV1","V8VQK_9MMM6_unlabeled","a","#unlabeled"
"STK3","STK4","V8VQK_dfe5e_unlabeled","a","#unlabeled"
"SAV1","STK38L","id2ef0783a","a","#000000"
"SAV1","NDRG1","id2ef0783a","a","#000000"
"SAV1","CXCL10","id4a5fc2d6","a","#000000"
"SAV1","LATS1","id4a5fc2d6","a","#000000"
"SAV1","LATS2","id4a5fc2d6","a","#000000"
"SAV1","STK3","9MMM6_V8VQK_unlabeled","a","#unlabeled"
"SAV1","STK4","V8VQK_9MMM6_dfe5e_2","a","#nan"
"STK4","STK38L","id2ef0783a","a","#000000"
"STK4","NDRG1","id2ef0783a","a","#000000"
"STK4","CXCL10","id4a5fc2d6","a","#000000"
"STK4","LATS1","id4a5fc2d6","a","#000000"
"STK4","LATS2","id4a5fc2d6","a","#000000"
"STK4","STK3","dfe5e_V8VQK_unlabeled","a","#unlabeled"
"STK4","SAV1","V8VQK_9MMM6_dfe5e_3","a","#nan"
"MINK1","STK38L","id28440674","a","#000000"
"MINK1","NDRG1","id28440674","a","#000000"
"MINK1","CXCL10","idbc8061c2","a","#000000"
"MINK1","LATS1","idbc8061c2","a","#000000"
"MINK1","LATS2","idbc8061c2","a","#000000"
"MINK1","TNIK","b53dc_b6b36_unlabeled","a","#unlabeled"
"MINK1","MAP4K1","b53dc_b6b36_e2a36_e92b1_efcc3_f7315_1","a","#nan"
"MINK1","MAP4K2","b53dc_b6b36_e2a36_e92b1_efcc3_f7315_1","a","#nan"
"MINK1","MAP4K4","b53dc_efcc3_unlabeled","a","#unlabeled"
"MINK1","MAP4K3","b53dc_b6b36_e2a36_e92b1_efcc3_f7315_1","a","#nan"
"STK38L","NDRG1","4ZV6F_d5618_unlabeled","a","#unlabeled"
"NDRG1","STK38L","d5618_4ZV6F_unlabeled","a","#unlabeled"
"TNIK","STK38L","id28440674","a","#000000"
"TNIK","NDRG1","id28440674","a","#000000"
"TNIK","CXCL10","idbc8061c2","a","#000000"
"TNIK","LATS1","idbc8061c2","a","#000000"
"TNIK","LATS2","idbc8061c2","a","#000000"
"TNIK","MINK1","b6b36_b53dc_unlabeled","a","#unlabeled"
"TNIK","MAP4K1","b53dc_b6b36_e2a36_e92b1_efcc3_f7315_2","a","#nan"
"TNIK","MAP4K2","b53dc_b6b36_e2a36_e92b1_efcc3_f7315_2","a","#nan"
"TNIK","MAP4K4","b53dc_b6b36_e2a36_e92b1_efcc3_f7315_2","a","#nan"
"TNIK","MAP4K3","b53dc_b6b36_e2a36_e92b1_efcc3_f7315_2","a","#nan"
"MAP4K1","STK38L","id28440674","a","#000000"
"MAP4K1","NDRG1","id28440674","a","#000000"
"MAP4K1","CXCL10","idbc8061c2","a","#000000"
"MAP4K1","LATS1","idbc8061c2","a","#000000"
"MAP4K1","LATS2","idbc8061c2","a","#000000"
"MAP4K1","MINK1","b53dc_b6b36_e2a36_e92b1_efcc3_f7315_3","a","#nan"
"MAP4K1","TNIK","b53dc_b6b36_e2a36_e92b1_efcc3_f7315_3","a","#nan"
"MAP4K1","MAP4K2","e2a36_e92b1_unlabeled","a","#unlabeled"
"MAP4K1","MAP4K4","b53dc_b6b36_e2a36_e92b1_efcc3_f7315_3","a","#nan"
"MAP4K1","MAP4K3","b53dc_b6b36_e2a36_e92b1_efcc3_f7315_3","a","#nan"
"MAP4K2","STK38L","id28440674","a","#000000"
"MAP4K2","NDRG1","id28440674","a","#000000"
"MAP4K2","CXCL10","idbc8061c2","a","#000000"
"MAP4K2","LATS1","idbc8061c2","a","#000000"
"MAP4K2","LATS2","idbc8061c2","a","#000000"
"MAP4K2","MINK1","b53dc_b6b36_e2a36_e92b1_efcc3_f7315_4","a","#nan"
"MAP4K2","TNIK","b53dc_b6b36_e2a36_e92b1_efcc3_f7315_4","a","#nan"
"MAP4K2","MAP4K1","e92b1_e2a36_unlabeled","a","#unlabeled"
"MAP4K2","MAP4K4","b53dc_b6b36_e2a36_e92b1_efcc3_f7315_4","a","#nan"
