source|target|source_label|target_label|source_id|target_id
MAPK1|MAPK1|MAPK1|MAPK1|http://www.ncbi.nlm.nih.gov/gene/5594|http://www.ncbi.nlm.nih.gov/gene/5594
H3F3B|HIST2H3A|H3F3B|HIST2H3A|http://www.ncbi.nlm.nih.gov/gene/3021|http://www.ncbi.nlm.nih.gov/gene/333932
H3F3B|HIST2H3C|H3F3B|HIST2H3C|http://www.ncbi.nlm.nih.gov/gene/3021|http://www.ncbi.nlm.nih.gov/gene/126961
MAPK3|MAPK3|MAPK3|MAPK3|http://www.ncbi.nlm.nih.gov/gene/5595|http://www.ncbi.nlm.nih.gov/gene/5595
H3F3B|HIST2H3D|H3F3B|HIST2H3D|http://www.ncbi.nlm.nih.gov/gene/3021|http://www.ncbi.nlm.nih.gov/gene/653604
EZH2|SUZ12|EZH2|SUZ12|http://www.ncbi.nlm.nih.gov/gene/2146|http://www.ncbi.nlm.nih.gov/gene/23512
DUSP6|DUSP6|DUSP6|DUSP6|http://www.ncbi.nlm.nih.gov/gene/1848|http://www.ncbi.nlm.nih.gov/gene/1848
DUSP6|MAPK3|DUSP6|MAPK3|http://www.ncbi.nlm.nih.gov/gene/1848|http://www.ncbi.nlm.nih.gov/gene/5595
H3F3A|HIST1H3F|H3F3A|HIST1H3F|http://www.ncbi.nlm.nih.gov/gene/3020|http://www.ncbi.nlm.nih.gov/gene/8968
DUSP6|MAPK1|DUSP6|MAPK1|http://www.ncbi.nlm.nih.gov/gene/1848|http://www.ncbi.nlm.nih.gov/gene/5594
H3F3A|H3F3A|H3F3A|H3F3A|http://www.ncbi.nlm.nih.gov/gene/3020|http://www.ncbi.nlm.nih.gov/gene/3020
RNF2|PCGF1|RNF2|PCGF1|http://www.ncbi.nlm.nih.gov/gene/6045|http://www.ncbi.nlm.nih.gov/gene/84759
H3F3B|HIST1H3D|H3F3B|HIST1H3D|http://www.ncbi.nlm.nih.gov/gene/3021|http://www.ncbi.nlm.nih.gov/gene/8351
H3F3A|HIST1H3E|H3F3A|HIST1H3E|http://www.ncbi.nlm.nih.gov/gene/3020|http://www.ncbi.nlm.nih.gov/gene/8353
H3F3A|HIST1H3I|H3F3A|HIST1H3I|http://www.ncbi.nlm.nih.gov/gene/3020|http://www.ncbi.nlm.nih.gov/gene/8354
H2AFX|H2AFY|H2AFX|H2AFY|http://www.ncbi.nlm.nih.gov/gene/3014|http://www.ncbi.nlm.nih.gov/gene/9555
HIST1H3H|HIST1H3A|HIST1H3H|HIST1H3A|http://www.ncbi.nlm.nih.gov/gene/8357|http://www.ncbi.nlm.nih.gov/gene/8350
MAPK1|MAPK3|MAPK1|MAPK3|http://www.ncbi.nlm.nih.gov/gene/5594|http://www.ncbi.nlm.nih.gov/gene/5595
H2AFX|H2AFY2|H2AFX|H2AFY2|http://www.ncbi.nlm.nih.gov/gene/3014|http://www.ncbi.nlm.nih.gov/gene/55506
H3F3B|HIST1H3I|H3F3B|HIST1H3I|http://www.ncbi.nlm.nih.gov/gene/3021|http://www.ncbi.nlm.nih.gov/gene/8354
H2AFX|H2AFZ|H2AFX|H2AFZ|http://www.ncbi.nlm.nih.gov/gene/3014|http://www.ncbi.nlm.nih.gov/gene/3015
H2AFJ|H2AFY2|H2AFJ|H2AFY2|http://www.ncbi.nlm.nih.gov/gene/55766|http://www.ncbi.nlm.nih.gov/gene/55506
HIST2H3C|HIST1H3E|HIST2H3C|HIST1H3E|http://www.ncbi.nlm.nih.gov/gene/126961|http://www.ncbi.nlm.nih.gov/gene/8353
HIST2H3C|HIST1H3F|HIST2H3C|HIST1H3F|http://www.ncbi.nlm.nih.gov/gene/126961|http://www.ncbi.nlm.nih.gov/gene/8968
H3F3A|H3F3B|H3F3A|H3F3B|http://www.ncbi.nlm.nih.gov/gene/3020|http://www.ncbi.nlm.nih.gov/gene/3021
H3F3A|HIST1H3D|H3F3A|HIST1H3D|http://www.ncbi.nlm.nih.gov/gene/3020|http://www.ncbi.nlm.nih.gov/gene/8351
H3F3A|HIST2H3A|H3F3A|HIST2H3A|http://www.ncbi.nlm.nih.gov/gene/3020|http://www.ncbi.nlm.nih.gov/gene/333932
H3F3A|HIST2H3C|H3F3A|HIST2H3C|http://www.ncbi.nlm.nih.gov/gene/3020|http://www.ncbi.nlm.nih.gov/gene/126961
H3F3A|HIST2H3D|H3F3A|HIST2H3D|http://www.ncbi.nlm.nih.gov/gene/3020|http://www.ncbi.nlm.nih.gov/gene/653604
H3F3A|HIST1H3C|H3F3A|HIST1H3C|http://www.ncbi.nlm.nih.gov/gene/3020|http://purl.obolibrary.org/obo/PR_P68431
H3F3A|HIST1H3G|H3F3A|HIST1H3G|http://www.ncbi.nlm.nih.gov/gene/3020|http://www.ncbi.nlm.nih.gov/gene/8355
