,anchor,arrow,Color,comments,edgeGroup,edgeID,geometry,node1_coords,node1_graphref,node1_x,node1_y,node2_coords,node2_graphref,node2_x,node2_y,matched_Node1_dist,matched_Node1,matched_Node2_dist,matched_Node2,matched_Node1_cat,matched_Node2_cat,matched_Node1_textlabel,matched_Node2_textlabel
0,[],['Arrow'],#000000,[],,,"LINESTRING (918.272846897789 629.8381108143191, 991.2559987048726 630.2839737085454)",POINT (918.272846897789 629.8381108143191),cd07c,918.272846897789,629.8381108143191,POINT (991.2559987048726 630.2839737085454),f84e5,991.2559987048726,630.2839737085454,0.0,cd07c,0.0,f84e5,,,FOXP3,['T.reg Phenotype']
1,[],['mim-inhibition'],#000000,[],,id1860a1dd,"LINESTRING (666.3418725422264 434.32780025249895, 666.3409923415213 473.5967924274512)",POINT (666.3418725422264 434.32780025249895),c032a,666.3418725422264,434.32780025249895,POINT (666.3409923415213 473.5967924274512),c5613,666.3409923415213,473.5967924274512,0.0,c032a,0.0,c5613,,,"['LATS1', 'LATS2', 'MOB1']","['YAP', 'YWHAQ', 'TAZ']"
2,[],['Arrow'],#000000,[],,id309c91ce,"LINESTRING (666.1934316223314 326.2715640202553, 666.3418725422264 378.32780025249895)",POINT (666.1934316223314 326.2715640202553),f2acd,666.1934316223314,326.2715640202553,POINT (666.3418725422264 378.32780025249895),c032a,666.3418725422264,378.32780025249895,0.0,f2acd,0.0,c032a,,,"['MST1', 'MST2', 'SAV1']","['LATS1', 'LATS2', 'MOB1']"
3,[],['Arrow'],#000000,[],,id80f2ec45,"LINESTRING (666.3409923415213 529.5967924274519, 573.0643625858454 575.8045159929761)",POINT (666.3409923415213 529.5967924274519),c5613,666.3409923415213,529.5967924274519,POINT (573.0643625858454 575.8045159929761),ddc10,573.0643625858454,575.8045159929761,0.0,c5613,0.0,ddc10,,,"['YAP', 'YWHAQ', 'TAZ']","['YAP1', 'TAZ', 'TEAD1', 'TEAD2', 'TEAD3', 'TEAD4']"
4,[],['Arrow'],#000000,[],,id8538bfe6,"LINESTRING (578.1934316223314 298.2715640202553, 400.43294774092965 139.3232617402682)",POINT (578.1934316223314 298.2715640202553),f2acd,578.1934316223314,298.2715640202553,POINT (400.43294774092965 139.3232617402682),ac245,400.43294774092965,139.3232617402682,0.0,f2acd,0.0,ac245,,,"['MST1', 'MST2', 'SAV1']",LFA-1
5,[],['Arrow'],#000000,[],,id86ac0992,"LINESTRING (694.9799519029485 179.8588797324649, 978.9965961782095 137.54558536571557)",POINT (694.9799519029485 179.8588797324649),bffaa,694.9799519029485,179.8588797324649,POINT (978.9965961782095 137.54558536571557),fa05c,978.9965961782095,137.54558536571557,0.0,bffaa,0.0,fa05c,,,"['MST1', 'MST2', 'RAP', 'RAPL', 'Rac1', 'SKAP', 'ADAP', 'LFA-1']",LFA-1
6,[],['TBar'],#000000,[],,idfb87dded,"LINESTRING (485.0607453819112 575.8045159929761, 300.2006690898336 622.9579982178584)",POINT (485.0607453819112 575.8045159929761),ddc10,485.0607453819112,575.8045159929761,POINT (300.2006690898336 622.9579982178584),e3dd8,300.2006690898336,622.9579982178584,0.0,ddc10,0.0,e3dd8,,,"['YAP1', 'TAZ', 'TEAD1', 'TEAD2', 'TEAD3', 'TEAD4']",Blimp1
7,[],['Arrow'],#000000,[],,b7c8e,"LINESTRING (578.3418725422262 406.32780025249895, 228.00200851440923 139.26801312148365)",POINT (578.3418725422262 406.32780025249895),c032a,578.3418725422262,406.32780025249895,POINT (228.00200851440923 139.26801312148365),cee64,228.00200851440923,139.26801312148365,0.0,c032a,0.0,cee64,,,"['LATS1', 'LATS2', 'MOB1']",LFA-1
8,[],['Arrow'],#000000,[],,c22c8,"LINESTRING (998.9965961782095 195.27336199185464, 998.9965961782095 137.54558536571557)",POINT (998.9965961782095 195.27336199185464),f11c0,998.9965961782095,195.27336199185464,POINT (998.9965961782095 137.54558536571557),fa05c,998.9965961782095,137.54558536571557,0.0,f11c0,0.0,fa05c,,,LFA-1,LFA-1
9,[],['Arrow'],#000000,[],,f7247,"LINESTRING (989.3012252794712 389.4824986823279, 1111.6349352962807 153.46979320434394)",POINT (989.3012252794712 389.4824986823279),f46a1,989.3012252794712,389.4824986823279,POINT (1111.6349352962807 153.46979320434394),e09df,1111.6349352962807,153.46979320434394,0.0,f46a1,0.0,e09df,,,"['MOB1', 'NDR1', 'NDR2']","['Kindlin-3', 'LFA-1']"
10,[],['Arrow'],#000000,[],,b9e26,"LINESTRING (617.0661711878124 616.0896121485882, 680.7053291536047 616.1574775449232)",POINT (617.0661711878124 616.0896121485882),ddc10,617.0661711878124,616.0896121485882,POINT (680.7053291536047 616.1574775449232),ff375,680.7053291536047,616.1574775449232,0.0,ddc10,0.0,ff375,,,"['YAP1', 'TAZ', 'TEAD1', 'TEAD2', 'TEAD3', 'TEAD4']",['Immune-related\ngenes']
11,,group,#nan,,a0710,d748d_d6f5a_c6135_1,"MULTIPOINT ((236.2077761529358 245.42553911014443), (236.2077761529358 265.4255391101444))",POINT (236.2077761529358 245.42553911014443),d748d,"81    236.207776
Name: centerX, dtype: float64","81    245.425539
Name: centerY, dtype: float64",POINT (236.2077761529358 265.4255391101444),d6f5a,"82    236.207776
Name: centerX, dtype: float64","82    265.425539
Name: centerY, dtype: float64",0.0,d748d,0.0,d6f5a,datanodeDF,datanodeDF,MST1,MST2
12,,group,#nan,,a0710,d748d_d6f5a_c6135_1,"MULTIPOINT ((236.2077761529358 245.42553911014443), (236.2077761529358 225.42553911014443))",POINT (236.2077761529358 245.42553911014443),d748d,"81    236.207776
Name: centerX, dtype: float64","81    245.425539
Name: centerY, dtype: float64",POINT (236.2077761529358 225.42553911014443),c6135,"83    236.207776
Name: centerX, dtype: float64","83    225.425539
Name: centerY, dtype: float64",0.0,d748d,0.0,c6135,datanodeDF,datanodeDF,MST1,LPL
13,,group,#nan,,a0710,d748d_d6f5a_c6135_2,"MULTIPOINT ((236.2077761529358 265.4255391101444), (236.2077761529358 245.42553911014443))",POINT (236.2077761529358 265.4255391101444),d6f5a,"82    236.207776
Name: centerX, dtype: float64","82    265.425539
Name: centerY, dtype: float64",POINT (236.2077761529358 245.42553911014443),d748d,"81    236.207776
Name: centerX, dtype: float64","81    245.425539
Name: centerY, dtype: float64",0.0,d6f5a,0.0,d748d,datanodeDF,datanodeDF,MST2,MST1
14,,group,#nan,,a0710,d748d_d6f5a_c6135_2,"MULTIPOINT ((236.2077761529358 265.4255391101444), (236.2077761529358 225.42553911014443))",POINT (236.2077761529358 265.4255391101444),d6f5a,"82    236.207776
Name: centerX, dtype: float64","82    265.425539
Name: centerY, dtype: float64",POINT (236.2077761529358 225.42553911014443),c6135,"83    236.207776
Name: centerX, dtype: float64","83    225.425539
Name: centerY, dtype: float64",0.0,d6f5a,0.0,c6135,datanodeDF,datanodeDF,MST2,LPL
