,anchor,arrow,Color,comments,edgeGroup,edgeID,geometry,node1_coords,node1_graphref,node1_x,node1_y,node2_coords,node2_graphref,node2_x,node2_y,matched_Node1_dist,matched_Node1,matched_Node2_dist,matched_Node2,matched_Node1_cat,matched_Node2_cat,matched_Node1_textlabel,matched_Node2_textlabel
10,[],['Arrow'],#000000,[],,id8464ad36,"LINESTRING (923.7270408163275 175.20408163265324, 840.2551020408154 448.8265306122448)",POINT (923.7270408163275 175.20408163265324),ce452,923.7270408163275,175.20408163265324,POINT (840.2551020408154 448.8265306122448),f93fe,840.2551020408154,448.8265306122448,0.0,ce452,0.0,f93fe,,,NTRK2,SHC1
11,[],['mim-binding'],#000000,[],,id8d024e64,"LINESTRING (288.46938775510193 77.5, 288.46938775510193 146.35714285714286)",POINT (288.46938775510193 77.5),c51be,288.46938775510193,77.5,POINT (288.46938775510193 146.35714285714286),aed49,288.46938775510193,146.35714285714286,0.0,c51be,0.0,aed49,,,proBDNF,NGFR
12,[],['Arrow'],#000000,[],,id8ff86fe1,"LINESTRING (952.9770408163275 175.20408163265324, 1034.1326530612248 475.96938775510193)",POINT (952.9770408163275 175.20408163265324),ce452,952.9770408163275,175.20408163265324,POINT (1034.1326530612248 475.96938775510193),ffa0b,1034.1326530612248,475.96938775510193,0.0,ce452,0.0,ffa0b,,,NTRK2,MAPK
13,[],['Arrow'],#000000,[],,id924b402b,"LINESTRING (399.92857142857156 454.21428571428567, 569.1428571428578 546.2857142857144)",POINT (399.92857142857156 454.21428571428567),b6928,399.92857142857156,454.21428571428567,POINT (569.1428571428578 546.2857142857144),b2bc7,569.1428571428578,546.2857142857144,0.0,b6928,0.0,b2bc7,,,"['RHOA', 'ROCK1']",PTEN
14,[],['Arrow'],#000000,[],,idc8194c7f,"LINESTRING (288.4693877551019 443.8414426178707, 288.4693877551019 521.7857142857147)",POINT (288.4693877551019 443.8414426178707),d4bf1,288.4693877551019,443.8414426178707,POINT (288.4693877551019 521.7857142857147),f2c92,288.4693877551019,521.7857142857147,0.0,d4bf1,0.0,f2c92,,,JAK2,STAT3
15,[],['Arrow'],#000000,[],,idcbe0708e,"LINESTRING (303.09438775510193 171.35714285714286, 399.92857142857156 388.21428571428567)",POINT (303.09438775510193 171.35714285714286),aed49,303.09438775510193,171.35714285714286,POINT (399.92857142857156 388.21428571428567),b6928,399.92857142857156,388.21428571428567,0.0,aed49,0.0,b6928,,,NGFR,"['RHOA', 'ROCK1']"
16,[],['Arrow'],#000000,[],,idcccfb3ec,"LINESTRING (840.2551020408154 473.8265306122448, 708.4285714285708 705.4459349963131)",POINT (840.2551020408154 473.8265306122448),f93fe,840.2551020408154,473.8265306122448,POINT (708.4285714285708 705.4459349963131),e6aef,708.4285714285708,705.4459349963131,0.0,f93fe,0.0,e6aef,,,SHC1,CREB1
17,[],['Arrow'],#000000,[],,iddeb93920,"LINESTRING (288.46938775510193 171.35714285714286, 288.4693877551019 418.8414426178707)",POINT (288.46938775510193 171.35714285714286),aed49,288.46938775510193,171.35714285714286,POINT (288.4693877551019 418.8414426178707),d4bf1,288.4693877551019,418.8414426178707,0.0,aed49,0.0,d4bf1,,,NGFR,JAK2
18,[],['Arrow'],#000000,[],,idf9aad09f,"LINESTRING (601.268907563026 388.785714285714, 601.0714285714287 293.785714285714)",POINT (601.268907563026 388.785714285714),eb3f3,601.268907563026,388.785714285714,POINT (601.0714285714287 293.785714285714),b78ff,601.0714285714287,293.785714285714,0.0,eb3f3,0.0,b78ff,,,"['PIK3CA', 'PIK3CB', 'PIK3R1', 'PIK3R2', 'PIK3R3', 'PIK3CG']","['GABRA1', 'AP2A1', 'AP2A2', 'AP2B1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRD', 'GABRE', 'GABRP', 'GABRQ']"
19,[],['Arrow'],#000000,[],,idfb74c876,"LINESTRING (273.84438775510193 171.35714285714286, 145.5 171.64285714285714)",POINT (273.84438775510193 171.35714285714286),aed49,273.84438775510193,171.35714285714286,POINT (145.5 171.64285714285714),c4297,145.5,171.64285714285714,0.0,aed49,0.0,c4297,,,NGFR,SLC12A5
20,[],['Arrow'],#000000,[],,idfecfc346,"LINESTRING (952.9770408163275 175.20408163265324, 1061.6020408163274 172.20408163265324)",POINT (952.9770408163275 175.20408163265324),ce452,952.9770408163275,175.20408163265324,POINT (1061.6020408163274 172.20408163265324),c5a5f,1061.6020408163274,172.20408163265324,0.0,ce452,0.0,c5a5f,,,NTRK2,SLC12A5
21,[],['Arrow'],#000000,[],,cdefe,"LINESTRING (938.3520408163275 175.20408163265324, 939.6428571428573 388.92857142857144)",POINT (938.3520408163275 175.20408163265324),ce452,938.3520408163275,175.20408163265324,POINT (939.6428571428573 388.92857142857144),b312e,939.6428571428573,388.92857142857144,0.0,ce452,0.0,b312e,,,NTRK2,PLCG1
22,,group,#nan,,a552f,c884c_f1220_1,"MULTIPOINT (399.92857142857156 408.71428571428567, 399.92857142857156 433.71428571428567)",POINT (399.92857142857156 408.71428571428567),c884c,"3    399.928571
Name: centerX, dtype: float64","3    408.714286
Name: centerY, dtype: float64",POINT (399.92857142857156 433.71428571428567),f1220,"25    399.928571
Name: centerX, dtype: float64","25    433.714286
Name: centerY, dtype: float64",0.0,c884c,0.0,f1220,datanodeDF,datanodeDF,RHOA,ROCK1
23,,group,#nan,,a552f,c884c_f1220_2,"MULTIPOINT (399.92857142857156 433.71428571428567, 399.92857142857156 408.71428571428567)",POINT (399.92857142857156 433.71428571428567),f1220,"25    399.928571
Name: centerX, dtype: float64","25    433.714286
Name: centerY, dtype: float64",POINT (399.92857142857156 408.71428571428567),c884c,"3    399.928571
Name: centerX, dtype: float64","3    408.714286
Name: centerY, dtype: float64",0.0,f1220,0.0,c884c,datanodeDF,datanodeDF,ROCK1,RHOA
24,,group,#nan,,c8347,a1bbe_ce967_d5b66_f77ff_b2ece_fcbce_1,"MULTIPOINT (571.2689075630259 413.28571428571405, 571.2689075630259 438.28571428571405)",POINT (571.2689075630259 413.28571428571405),a1bbe,"14    571.268908
Name: centerX, dtype: float64","14    413.285714
Name: centerY, dtype: float64",POINT (571.2689075630259 438.28571428571405),ce967,"15    571.268908
Name: centerX, dtype: float64","15    438.285714
Name: centerY, dtype: float64",0.0,a1bbe,0.0,ce967,datanodeDF,datanodeDF,PIK3CA,PIK3CB
25,,group,#nan,,c8347,a1bbe_ce967_d5b66_f77ff_b2ece_fcbce_1,"MULTIPOINT (571.2689075630259 413.28571428571405, 631.268907563026 413.28571428571405)",POINT (571.2689075630259 413.28571428571405),a1bbe,"14    571.268908
Name: centerX, dtype: float64","14    413.285714
Name: centerY, dtype: float64",POINT (631.268907563026 413.28571428571405),d5b66,"16    631.268908
Name: centerX, dtype: float64","16    413.285714
Name: centerY, dtype: float64",0.0,a1bbe,0.0,d5b66,datanodeDF,datanodeDF,PIK3CA,PIK3R1
26,,group,#nan,,c8347,a1bbe_ce967_d5b66_f77ff_b2ece_fcbce_1,"MULTIPOINT (571.2689075630259 413.28571428571405, 631.268907563026 438.28571428571405)",POINT (571.2689075630259 413.28571428571405),a1bbe,"14    571.268908
Name: centerX, dtype: float64","14    413.285714
Name: centerY, dtype: float64",POINT (631.268907563026 438.28571428571405),f77ff,"17    631.268908
Name: centerX, dtype: float64","17    438.285714
Name: centerY, dtype: float64",0.0,a1bbe,0.0,f77ff,datanodeDF,datanodeDF,PIK3CA,PIK3R2
27,,group,#nan,,c8347,a1bbe_ce967_d5b66_f77ff_b2ece_fcbce_1,"MULTIPOINT (571.2689075630259 413.28571428571405, 631.268907563026 463.285714285714)",POINT (571.2689075630259 413.28571428571405),a1bbe,"14    571.268908
Name: centerX, dtype: float64","14    413.285714
Name: centerY, dtype: float64",POINT (631.268907563026 463.285714285714),b2ece,"18    631.268908
Name: centerX, dtype: float64","18    463.285714
Name: centerY, dtype: float64",0.0,a1bbe,0.0,b2ece,datanodeDF,datanodeDF,PIK3CA,PIK3R3
28,,group,#nan,,c8347,a1bbe_ce967_d5b66_f77ff_b2ece_fcbce_1,"MULTIPOINT (571.2689075630259 413.28571428571405, 571.2689075630259 463.285714285714)",POINT (571.2689075630259 413.28571428571405),a1bbe,"14    571.268908
Name: centerX, dtype: float64","14    413.285714
Name: centerY, dtype: float64",POINT (571.2689075630259 463.285714285714),fcbce,"19    571.268908
Name: centerX, dtype: float64","19    463.285714
Name: centerY, dtype: float64",0.0,a1bbe,0.0,fcbce,datanodeDF,datanodeDF,PIK3CA,PIK3CG
29,,group,#nan,,c8347,a1bbe_ce967_d5b66_f77ff_b2ece_fcbce_2,"MULTIPOINT (571.2689075630259 438.28571428571405, 571.2689075630259 413.28571428571405)",POINT (571.2689075630259 438.28571428571405),ce967,"15    571.268908
Name: centerX, dtype: float64","15    438.285714
Name: centerY, dtype: float64",POINT (571.2689075630259 413.28571428571405),a1bbe,"14    571.268908
Name: centerX, dtype: float64","14    413.285714
Name: centerY, dtype: float64",0.0,ce967,0.0,a1bbe,datanodeDF,datanodeDF,PIK3CB,PIK3CA
30,,group,#nan,,c8347,a1bbe_ce967_d5b66_f77ff_b2ece_fcbce_2,"MULTIPOINT (571.2689075630259 438.28571428571405, 631.268907563026 413.28571428571405)",POINT (571.2689075630259 438.28571428571405),ce967,"15    571.268908
Name: centerX, dtype: float64","15    438.285714
Name: centerY, dtype: float64",POINT (631.268907563026 413.28571428571405),d5b66,"16    631.268908
Name: centerX, dtype: float64","16    413.285714
Name: centerY, dtype: float64",0.0,ce967,0.0,d5b66,datanodeDF,datanodeDF,PIK3CB,PIK3R1
31,,group,#nan,,c8347,a1bbe_ce967_d5b66_f77ff_b2ece_fcbce_2,"MULTIPOINT (571.2689075630259 438.28571428571405, 631.268907563026 438.28571428571405)",POINT (571.2689075630259 438.28571428571405),ce967,"15    571.268908
Name: centerX, dtype: float64","15    438.285714
Name: centerY, dtype: float64",POINT (631.268907563026 438.28571428571405),f77ff,"17    631.268908
Name: centerX, dtype: float64","17    438.285714
Name: centerY, dtype: float64",0.0,ce967,0.0,f77ff,datanodeDF,datanodeDF,PIK3CB,PIK3R2
32,,group,#nan,,c8347,a1bbe_ce967_d5b66_f77ff_b2ece_fcbce_2,"MULTIPOINT (571.2689075630259 438.28571428571405, 631.268907563026 463.285714285714)",POINT (571.2689075630259 438.28571428571405),ce967,"15    571.268908
Name: centerX, dtype: float64","15    438.285714
Name: centerY, dtype: float64",POINT (631.268907563026 463.285714285714),b2ece,"18    631.268908
Name: centerX, dtype: float64","18    463.285714
Name: centerY, dtype: float64",0.0,ce967,0.0,b2ece,datanodeDF,datanodeDF,PIK3CB,PIK3R3
33,,group,#nan,,c8347,a1bbe_ce967_d5b66_f77ff_b2ece_fcbce_2,"MULTIPOINT (571.2689075630259 438.28571428571405, 571.2689075630259 463.285714285714)",POINT (571.2689075630259 438.28571428571405),ce967,"15    571.268908
Name: centerX, dtype: float64","15    438.285714
Name: centerY, dtype: float64",POINT (571.2689075630259 463.285714285714),fcbce,"19    571.268908
Name: centerX, dtype: float64","19    463.285714
Name: centerY, dtype: float64",0.0,ce967,0.0,fcbce,datanodeDF,datanodeDF,PIK3CB,PIK3CG
34,,group,#nan,,c8347,a1bbe_ce967_d5b66_f77ff_b2ece_fcbce_3,"MULTIPOINT (631.268907563026 413.28571428571405, 571.2689075630259 413.28571428571405)",POINT (631.268907563026 413.28571428571405),d5b66,"16    631.268908
Name: centerX, dtype: float64","16    413.285714
Name: centerY, dtype: float64",POINT (571.2689075630259 413.28571428571405),a1bbe,"14    571.268908
Name: centerX, dtype: float64","14    413.285714
Name: centerY, dtype: float64",0.0,d5b66,0.0,a1bbe,datanodeDF,datanodeDF,PIK3R1,PIK3CA
35,,group,#nan,,c8347,a1bbe_ce967_d5b66_f77ff_b2ece_fcbce_3,"MULTIPOINT (631.268907563026 413.28571428571405, 571.2689075630259 438.28571428571405)",POINT (631.268907563026 413.28571428571405),d5b66,"16    631.268908
Name: centerX, dtype: float64","16    413.285714
Name: centerY, dtype: float64",POINT (571.2689075630259 438.28571428571405),ce967,"15    571.268908
Name: centerX, dtype: float64","15    438.285714
Name: centerY, dtype: float64",0.0,d5b66,0.0,ce967,datanodeDF,datanodeDF,PIK3R1,PIK3CB
36,,group,#nan,,c8347,a1bbe_ce967_d5b66_f77ff_b2ece_fcbce_3,"MULTIPOINT (631.268907563026 413.28571428571405, 631.268907563026 438.28571428571405)",POINT (631.268907563026 413.28571428571405),d5b66,"16    631.268908
Name: centerX, dtype: float64","16    413.285714
Name: centerY, dtype: float64",POINT (631.268907563026 438.28571428571405),f77ff,"17    631.268908
Name: centerX, dtype: float64","17    438.285714
Name: centerY, dtype: float64",0.0,d5b66,0.0,f77ff,datanodeDF,datanodeDF,PIK3R1,PIK3R2
37,,group,#nan,,c8347,a1bbe_ce967_d5b66_f77ff_b2ece_fcbce_3,"MULTIPOINT (631.268907563026 413.28571428571405, 631.268907563026 463.285714285714)",POINT (631.268907563026 413.28571428571405),d5b66,"16    631.268908
Name: centerX, dtype: float64","16    413.285714
Name: centerY, dtype: float64",POINT (631.268907563026 463.285714285714),b2ece,"18    631.268908
Name: centerX, dtype: float64","18    463.285714
Name: centerY, dtype: float64",0.0,d5b66,0.0,b2ece,datanodeDF,datanodeDF,PIK3R1,PIK3R3
38,,group,#nan,,c8347,a1bbe_ce967_d5b66_f77ff_b2ece_fcbce_3,"MULTIPOINT (631.268907563026 413.28571428571405, 571.2689075630259 463.285714285714)",POINT (631.268907563026 413.28571428571405),d5b66,"16    631.268908
Name: centerX, dtype: float64","16    413.285714
Name: centerY, dtype: float64",POINT (571.2689075630259 463.285714285714),fcbce,"19    571.268908
Name: centerX, dtype: float64","19    463.285714
Name: centerY, dtype: float64",0.0,d5b66,0.0,fcbce,datanodeDF,datanodeDF,PIK3R1,PIK3CG
39,,group,#nan,,c8347,a1bbe_ce967_d5b66_f77ff_b2ece_fcbce_4,"MULTIPOINT (631.268907563026 438.28571428571405, 571.2689075630259 413.28571428571405)",POINT (631.268907563026 438.28571428571405),f77ff,"17    631.268908
Name: centerX, dtype: float64","17    438.285714
Name: centerY, dtype: float64",POINT (571.2689075630259 413.28571428571405),a1bbe,"14    571.268908
Name: centerX, dtype: float64","14    413.285714
Name: centerY, dtype: float64",0.0,f77ff,0.0,a1bbe,datanodeDF,datanodeDF,PIK3R2,PIK3CA
40,,group,#nan,,c8347,a1bbe_ce967_d5b66_f77ff_b2ece_fcbce_4,"MULTIPOINT (631.268907563026 438.28571428571405, 571.2689075630259 438.28571428571405)",POINT (631.268907563026 438.28571428571405),f77ff,"17    631.268908
Name: centerX, dtype: float64","17    438.285714
Name: centerY, dtype: float64",POINT (571.2689075630259 438.28571428571405),ce967,"15    571.268908
Name: centerX, dtype: float64","15    438.285714
Name: centerY, dtype: float64",0.0,f77ff,0.0,ce967,datanodeDF,datanodeDF,PIK3R2,PIK3CB
41,,group,#nan,,c8347,a1bbe_ce967_d5b66_f77ff_b2ece_fcbce_4,"MULTIPOINT (631.268907563026 438.28571428571405, 631.268907563026 413.28571428571405)",POINT (631.268907563026 438.28571428571405),f77ff,"17    631.268908
Name: centerX, dtype: float64","17    438.285714
Name: centerY, dtype: float64",POINT (631.268907563026 413.28571428571405),d5b66,"16    631.268908
Name: centerX, dtype: float64","16    413.285714
Name: centerY, dtype: float64",0.0,f77ff,0.0,d5b66,datanodeDF,datanodeDF,PIK3R2,PIK3R1
42,,group,#nan,,c8347,a1bbe_ce967_d5b66_f77ff_b2ece_fcbce_4,"MULTIPOINT (631.268907563026 438.28571428571405, 631.268907563026 463.285714285714)",POINT (631.268907563026 438.28571428571405),f77ff,"17    631.268908
Name: centerX, dtype: float64","17    438.285714
Name: centerY, dtype: float64",POINT (631.268907563026 463.285714285714),b2ece,"18    631.268908
Name: centerX, dtype: float64","18    463.285714
Name: centerY, dtype: float64",0.0,f77ff,0.0,b2ece,datanodeDF,datanodeDF,PIK3R2,PIK3R3
43,,group,#nan,,c8347,a1bbe_ce967_d5b66_f77ff_b2ece_fcbce_4,"MULTIPOINT (631.268907563026 438.28571428571405, 571.2689075630259 463.285714285714)",POINT (631.268907563026 438.28571428571405),f77ff,"17    631.268908
Name: centerX, dtype: float64","17    438.285714
Name: centerY, dtype: float64",POINT (571.2689075630259 463.285714285714),fcbce,"19    571.268908
Name: centerX, dtype: float64","19    463.285714
Name: centerY, dtype: float64",0.0,f77ff,0.0,fcbce,datanodeDF,datanodeDF,PIK3R2,PIK3CG
44,,group,#nan,,c8347,a1bbe_ce967_d5b66_f77ff_b2ece_fcbce_5,"MULTIPOINT (631.268907563026 463.285714285714, 571.2689075630259 413.28571428571405)",POINT (631.268907563026 463.285714285714),b2ece,"18    631.268908
Name: centerX, dtype: float64","18    463.285714
Name: centerY, dtype: float64",POINT (571.2689075630259 413.28571428571405),a1bbe,"14    571.268908
Name: centerX, dtype: float64","14    413.285714
Name: centerY, dtype: float64",0.0,b2ece,0.0,a1bbe,datanodeDF,datanodeDF,PIK3R3,PIK3CA
45,,group,#nan,,c8347,a1bbe_ce967_d5b66_f77ff_b2ece_fcbce_5,"MULTIPOINT (631.268907563026 463.285714285714, 571.2689075630259 438.28571428571405)",POINT (631.268907563026 463.285714285714),b2ece,"18    631.268908
Name: centerX, dtype: float64","18    463.285714
Name: centerY, dtype: float64",POINT (571.2689075630259 438.28571428571405),ce967,"15    571.268908
Name: centerX, dtype: float64","15    438.285714
Name: centerY, dtype: float64",0.0,b2ece,0.0,ce967,datanodeDF,datanodeDF,PIK3R3,PIK3CB
46,,group,#nan,,c8347,a1bbe_ce967_d5b66_f77ff_b2ece_fcbce_5,"MULTIPOINT (631.268907563026 463.285714285714, 631.268907563026 413.28571428571405)",POINT (631.268907563026 463.285714285714),b2ece,"18    631.268908
Name: centerX, dtype: float64","18    463.285714
Name: centerY, dtype: float64",POINT (631.268907563026 413.28571428571405),d5b66,"16    631.268908
Name: centerX, dtype: float64","16    413.285714
Name: centerY, dtype: float64",0.0,b2ece,0.0,d5b66,datanodeDF,datanodeDF,PIK3R3,PIK3R1
47,,group,#nan,,c8347,a1bbe_ce967_d5b66_f77ff_b2ece_fcbce_5,"MULTIPOINT (631.268907563026 463.285714285714, 631.268907563026 438.28571428571405)",POINT (631.268907563026 463.285714285714),b2ece,"18    631.268908
Name: centerX, dtype: float64","18    463.285714
Name: centerY, dtype: float64",POINT (631.268907563026 438.28571428571405),f77ff,"17    631.268908
Name: centerX, dtype: float64","17    438.285714
Name: centerY, dtype: float64",0.0,b2ece,0.0,f77ff,datanodeDF,datanodeDF,PIK3R3,PIK3R2
48,,group,#nan,,c8347,a1bbe_ce967_d5b66_f77ff_b2ece_fcbce_5,"MULTIPOINT (631.268907563026 463.285714285714, 571.2689075630259 463.285714285714)",POINT (631.268907563026 463.285714285714),b2ece,"18    631.268908
Name: centerX, dtype: float64","18    463.285714
Name: centerY, dtype: float64",POINT (571.2689075630259 463.285714285714),fcbce,"19    571.268908
Name: centerX, dtype: float64","19    463.285714
Name: centerY, dtype: float64",0.0,b2ece,0.0,fcbce,datanodeDF,datanodeDF,PIK3R3,PIK3CG
49,,group,#nan,,c8347,a1bbe_ce967_d5b66_f77ff_b2ece_fcbce_6,"MULTIPOINT (571.2689075630259 463.285714285714, 571.2689075630259 413.28571428571405)",POINT (571.2689075630259 463.285714285714),fcbce,"19    571.268908
Name: centerX, dtype: float64","19    463.285714
Name: centerY, dtype: float64",POINT (571.2689075630259 413.28571428571405),a1bbe,"14    571.268908
Name: centerX, dtype: float64","14    413.285714
Name: centerY, dtype: float64",0.0,fcbce,0.0,a1bbe,datanodeDF,datanodeDF,PIK3CG,PIK3CA
50,,group,#nan,,c8347,a1bbe_ce967_d5b66_f77ff_b2ece_fcbce_6,"MULTIPOINT (571.2689075630259 463.285714285714, 571.2689075630259 438.28571428571405)",POINT (571.2689075630259 463.285714285714),fcbce,"19    571.268908
Name: centerX, dtype: float64","19    463.285714
Name: centerY, dtype: float64",POINT (571.2689075630259 438.28571428571405),ce967,"15    571.268908
Name: centerX, dtype: float64","15    438.285714
Name: centerY, dtype: float64",0.0,fcbce,0.0,ce967,datanodeDF,datanodeDF,PIK3CG,PIK3CB
51,,group,#nan,,c8347,a1bbe_ce967_d5b66_f77ff_b2ece_fcbce_6,"MULTIPOINT (571.2689075630259 463.285714285714, 631.268907563026 413.28571428571405)",POINT (571.2689075630259 463.285714285714),fcbce,"19    571.268908
Name: centerX, dtype: float64","19    463.285714
Name: centerY, dtype: float64",POINT (631.268907563026 413.28571428571405),d5b66,"16    631.268908
Name: centerX, dtype: float64","16    413.285714
Name: centerY, dtype: float64",0.0,fcbce,0.0,d5b66,datanodeDF,datanodeDF,PIK3CG,PIK3R1
52,,group,#nan,,c8347,a1bbe_ce967_d5b66_f77ff_b2ece_fcbce_6,"MULTIPOINT (571.2689075630259 463.285714285714, 631.268907563026 438.28571428571405)",POINT (571.2689075630259 463.285714285714),fcbce,"19    571.268908
Name: centerX, dtype: float64","19    463.285714
Name: centerY, dtype: float64",POINT (631.268907563026 438.28571428571405),f77ff,"17    631.268908
Name: centerX, dtype: float64","17    438.285714
Name: centerY, dtype: float64",0.0,fcbce,0.0,f77ff,datanodeDF,datanodeDF,PIK3CG,PIK3R2
53,,group,#nan,,c8347,a1bbe_ce967_d5b66_f77ff_b2ece_fcbce_6,"MULTIPOINT (571.2689075630259 463.285714285714, 631.268907563026 463.285714285714)",POINT (571.2689075630259 463.285714285714),fcbce,"19    571.268908
Name: centerX, dtype: float64","19    463.285714
Name: centerY, dtype: float64",POINT (631.268907563026 463.285714285714),b2ece,"18    631.268908
Name: centerX, dtype: float64","18    463.285714
Name: centerY, dtype: float64",0.0,fcbce,0.0,b2ece,datanodeDF,datanodeDF,PIK3CG,PIK3R3
54,,group,#nan,,f94e0,a90c9_d84f7_cf496_b5340_ff958_c7835_b8cee_f7e21_e07f7_ffc8f_b5e6d_d505a_f1175_c461f_a1198_fe4d3_b70e0_b6569_bfd1e_1,"MULTIPOINT (499.6428571428573 93.28571428571418, 561.8571428571435 219.28571428571448)",POINT (499.6428571428573 93.28571428571418),a90c9,"0    499.642857
Name: centerX, dtype: float64","0    93.285714
Name: centerY, dtype: float64",POINT (561.8571428571435 219.28571428571448),d84f7,"4    561.857143
Name: centerX, dtype: float64","4    219.285714
Name: centerY, dtype: float64",0.0,a90c9,0.0,d84f7,datanodeDF,datanodeDF,GABRA1,AP2A1
55,,group,#nan,,f94e0,a90c9_d84f7_cf496_b5340_ff958_c7835_b8cee_f7e21_e07f7_ffc8f_b5e6d_d505a_f1175_c461f_a1198_fe4d3_b70e0_b6569_bfd1e_1,"MULTIPOINT (499.6428571428573 93.28571428571418, 561.8571428571435 244.28571428571414)",POINT (499.6428571428573 93.28571428571418),a90c9,"0    499.642857
Name: centerX, dtype: float64","0    93.285714
Name: centerY, dtype: float64",POINT (561.8571428571435 244.28571428571414),cf496,"20    561.857143
Name: centerX, dtype: float64","20    244.285714
Name: centerY, dtype: float64",0.0,a90c9,0.0,cf496,datanodeDF,datanodeDF,GABRA1,AP2A2
