source|target|source_label|target_label|source_id|target_id
CSF2RB|CSF2RB|CSF2RB|CSF2RB|http://www.ncbi.nlm.nih.gov/gene/1439|http://www.ncbi.nlm.nih.gov/gene/1439
MPL|MPL|MPL|MPL|http://www.ncbi.nlm.nih.gov/gene/4352|http://www.ncbi.nlm.nih.gov/gene/4352
MPL|JAK2|MPL|JAK2|http://www.ncbi.nlm.nih.gov/gene/4352|http://www.ncbi.nlm.nih.gov/gene/3717
MPL|TYK2|MPL|TYK2|http://www.ncbi.nlm.nih.gov/gene/4352|http://www.ncbi.nlm.nih.gov/gene/7297
GHR|GHR|GHR|GHR|http://www.ncbi.nlm.nih.gov/gene/2690|http://www.ncbi.nlm.nih.gov/gene/2690
GHR|JAK2|GHR|JAK2|http://www.ncbi.nlm.nih.gov/gene/2690|http://www.ncbi.nlm.nih.gov/gene/3717
GHR|TYK2|GHR|TYK2|http://www.ncbi.nlm.nih.gov/gene/2690|http://www.ncbi.nlm.nih.gov/gene/7297
CSF3R|CSF3R|CSF3R|CSF3R|http://www.ncbi.nlm.nih.gov/gene/1441|http://www.ncbi.nlm.nih.gov/gene/1441
CSF3R|JAK2|CSF3R|JAK2|http://www.ncbi.nlm.nih.gov/gene/1441|http://www.ncbi.nlm.nih.gov/gene/3717
CSF3R|TYK2|CSF3R|TYK2|http://www.ncbi.nlm.nih.gov/gene/1441|http://www.ncbi.nlm.nih.gov/gene/7297
CSF2RB|IL5RA|CSF2RB|IL5RA|http://www.ncbi.nlm.nih.gov/gene/1439|http://www.ncbi.nlm.nih.gov/gene/3568
IL2RB|JAK3|IL2RB|JAK3|http://www.ncbi.nlm.nih.gov/gene/3560|http://www.ncbi.nlm.nih.gov/gene/3718
IL7R|JAK3|IL7R|JAK3|http://www.ncbi.nlm.nih.gov/gene/3575|http://www.ncbi.nlm.nih.gov/gene/3718
IL7R|IL2RG|IL7R|IL2RG|http://www.ncbi.nlm.nih.gov/gene/3575|http://www.ncbi.nlm.nih.gov/gene/3561
IL2RG|JAK3|IL2RG|JAK3|http://www.ncbi.nlm.nih.gov/gene/3561|http://www.ncbi.nlm.nih.gov/gene/3718
IL2RG|JAK1|IL2RG|JAK1|http://www.ncbi.nlm.nih.gov/gene/3561|http://www.ncbi.nlm.nih.gov/gene/3716
IL2RG|IL21R|IL2RG|IL21R|http://www.ncbi.nlm.nih.gov/gene/3561|http://www.ncbi.nlm.nih.gov/gene/50615
IL2RG|IL9R|IL2RG|IL9R|http://www.ncbi.nlm.nih.gov/gene/3561|http://www.ncbi.nlm.nih.gov/gene/3581
IL2RG|IL2RA|IL2RG|IL2RA|http://www.ncbi.nlm.nih.gov/gene/3561|http://www.ncbi.nlm.nih.gov/gene/3559
IL2RG|IL2RB|IL2RG|IL2RB|http://www.ncbi.nlm.nih.gov/gene/3561|http://www.ncbi.nlm.nih.gov/gene/3560
IL2RG|IL15RA|IL2RG|IL15RA|http://www.ncbi.nlm.nih.gov/gene/3561|http://www.ncbi.nlm.nih.gov/gene/3601
IL2RA|JAK3|IL2RA|JAK3|http://www.ncbi.nlm.nih.gov/gene/3559|http://www.ncbi.nlm.nih.gov/gene/3718
IL2RB|IL2RB|IL2RB|IL2RB|http://www.ncbi.nlm.nih.gov/gene/3560|http://www.ncbi.nlm.nih.gov/gene/3560
IL2RA|IL2RB|IL2RA|IL2RB|http://www.ncbi.nlm.nih.gov/gene/3559|http://www.ncbi.nlm.nih.gov/gene/3560
IL7R|JAK1|IL7R|JAK1|http://www.ncbi.nlm.nih.gov/gene/3575|http://www.ncbi.nlm.nih.gov/gene/3716
IL2RG|IL2RG|IL2RG|IL2RG|http://www.ncbi.nlm.nih.gov/gene/3561|http://www.ncbi.nlm.nih.gov/gene/3561
PIAS3|STAT3|PIAS3|STAT3|http://www.ncbi.nlm.nih.gov/gene/10401|http://www.ncbi.nlm.nih.gov/gene/6774
IFNGR2|JAK1|IFNGR2|JAK1|http://www.ncbi.nlm.nih.gov/gene/3460|http://www.ncbi.nlm.nih.gov/gene/3716
IL10RA|IL10RA|IL10RA|IL10RA|http://www.ncbi.nlm.nih.gov/gene/3587|http://www.ncbi.nlm.nih.gov/gene/3587
PDGFRB|JAK1|PDGFRB|JAK1|http://www.ncbi.nlm.nih.gov/gene/5159|http://www.ncbi.nlm.nih.gov/gene/3716
PDGFRB|JAK2|PDGFRB|JAK2|http://www.ncbi.nlm.nih.gov/gene/5159|http://www.ncbi.nlm.nih.gov/gene/3717
PDGFRB|SRC|PDGFRB|SRC|http://www.ncbi.nlm.nih.gov/gene/5159|http://www.ncbi.nlm.nih.gov/gene/6714
PDGFRA|PDGFRA|PDGFRA|PDGFRA|http://www.ncbi.nlm.nih.gov/gene/5156|http://www.ncbi.nlm.nih.gov/gene/5156
PDGFRB|PDGFRA|PDGFRB|PDGFRA|http://www.ncbi.nlm.nih.gov/gene/5159|http://www.ncbi.nlm.nih.gov/gene/5156
PDGFRA|JAK1|PDGFRA|JAK1|http://www.ncbi.nlm.nih.gov/gene/5156|http://www.ncbi.nlm.nih.gov/gene/3716
PDGFRA|JAK2|PDGFRA|JAK2|http://www.ncbi.nlm.nih.gov/gene/5156|http://www.ncbi.nlm.nih.gov/gene/3717
PDGFRA|SRC|PDGFRA|SRC|http://www.ncbi.nlm.nih.gov/gene/5156|http://www.ncbi.nlm.nih.gov/gene/6714
AGTR1|JAK2|AGTR1|JAK2|http://www.ncbi.nlm.nih.gov/gene/185|http://www.ncbi.nlm.nih.gov/gene/3717
AGTR1|F2RL3|AGTR1|F2RL3|http://www.ncbi.nlm.nih.gov/gene/185|http://www.ncbi.nlm.nih.gov/gene/9002
EGFR|JAK2|EGFR|JAK2|http://www.ncbi.nlm.nih.gov/gene/1956|http://www.ncbi.nlm.nih.gov/gene/3717
AGTR1|F2RL2|AGTR1|F2RL2|http://www.ncbi.nlm.nih.gov/gene/185|http://www.ncbi.nlm.nih.gov/gene/2151
PDGFRB|PDGFRB|PDGFRB|PDGFRB|http://www.ncbi.nlm.nih.gov/gene/5159|http://www.ncbi.nlm.nih.gov/gene/5159
AGTR1|F2R|AGTR1|F2R|http://www.ncbi.nlm.nih.gov/gene/185|http://www.ncbi.nlm.nih.gov/gene/2149
F2RL3|F2RL2|F2RL3|F2RL2|http://www.ncbi.nlm.nih.gov/gene/9002|http://www.ncbi.nlm.nih.gov/gene/2151
F2RL3|AGTR2|F2RL3|AGTR2|http://www.ncbi.nlm.nih.gov/gene/9002|http://www.ncbi.nlm.nih.gov/gene/186
F2RL3|F2R|F2RL3|F2R|http://www.ncbi.nlm.nih.gov/gene/9002|http://www.ncbi.nlm.nih.gov/gene/2149
F2RL2|JAK2|F2RL2|JAK2|http://www.ncbi.nlm.nih.gov/gene/2151|http://www.ncbi.nlm.nih.gov/gene/3717
F2RL2|AGTR2|F2RL2|AGTR2|http://www.ncbi.nlm.nih.gov/gene/2151|http://www.ncbi.nlm.nih.gov/gene/186
F2RL2|F2R|F2RL2|F2R|http://www.ncbi.nlm.nih.gov/gene/2151|http://www.ncbi.nlm.nih.gov/gene/2149
AGTR2|JAK2|AGTR2|JAK2|http://www.ncbi.nlm.nih.gov/gene/186|http://www.ncbi.nlm.nih.gov/gene/3717
AGTR2|F2R|AGTR2|F2R|http://www.ncbi.nlm.nih.gov/gene/186|http://www.ncbi.nlm.nih.gov/gene/2149
F2R|JAK2|F2R|JAK2|http://www.ncbi.nlm.nih.gov/gene/2149|http://www.ncbi.nlm.nih.gov/gene/3717
TRIM28|STAT3|TRIM28|STAT3|http://www.ncbi.nlm.nih.gov/gene/10155|http://www.ncbi.nlm.nih.gov/gene/6774
AGTR1|AGTR2|AGTR1|AGTR2|http://www.ncbi.nlm.nih.gov/gene/185|http://www.ncbi.nlm.nih.gov/gene/186
EGFR|JAK1|EGFR|JAK1|http://www.ncbi.nlm.nih.gov/gene/1956|http://www.ncbi.nlm.nih.gov/gene/3716
F2RL3|JAK2|F2RL3|JAK2|http://www.ncbi.nlm.nih.gov/gene/9002|http://www.ncbi.nlm.nih.gov/gene/3717
EGFR|SRC|EGFR|SRC|http://www.ncbi.nlm.nih.gov/gene/1956|http://www.ncbi.nlm.nih.gov/gene/6714
IFNLR1|TYK2|IFNLR1|TYK2|http://www.ncbi.nlm.nih.gov/gene/163702|http://www.ncbi.nlm.nih.gov/gene/7297
IFNGR2|JAK2|IFNGR2|JAK2|http://www.ncbi.nlm.nih.gov/gene/3460|http://www.ncbi.nlm.nih.gov/gene/3717
IL10RA|JAK1|IL10RA|JAK1|http://www.ncbi.nlm.nih.gov/gene/3587|http://www.ncbi.nlm.nih.gov/gene/3716
IL10RA|JAK2|IL10RA|JAK2|http://www.ncbi.nlm.nih.gov/gene/3587|http://www.ncbi.nlm.nih.gov/gene/3717
IL10RA|TYK2|IL10RA|TYK2|http://www.ncbi.nlm.nih.gov/gene/3587|http://www.ncbi.nlm.nih.gov/gene/7297
IL10RA|IL10RB|IL10RA|IL10RB|http://www.ncbi.nlm.nih.gov/gene/3587|http://www.ncbi.nlm.nih.gov/gene/3588
IL10RB|JAK1|IL10RB|JAK1|http://www.ncbi.nlm.nih.gov/gene/3588|http://www.ncbi.nlm.nih.gov/gene/3716
IL20RB|IL20RB|IL20RB|IL20RB|http://www.ncbi.nlm.nih.gov/gene/53833|http://www.ncbi.nlm.nih.gov/gene/53833
IL10RB|IL10RB|IL10RB|IL10RB|http://www.ncbi.nlm.nih.gov/gene/3588|http://www.ncbi.nlm.nih.gov/gene/3588
IL10RB|JAK2|IL10RB|JAK2|http://www.ncbi.nlm.nih.gov/gene/3588|http://www.ncbi.nlm.nih.gov/gene/3717
IL10RB|TYK2|IL10RB|TYK2|http://www.ncbi.nlm.nih.gov/gene/3588|http://www.ncbi.nlm.nih.gov/gene/7297
IL10RB|IFNLR1|IL10RB|IFNLR1|http://www.ncbi.nlm.nih.gov/gene/3588|http://www.ncbi.nlm.nih.gov/gene/163702
IL10RB|IL22RA1|IL10RB|IL22RA1|http://www.ncbi.nlm.nih.gov/gene/3588|http://www.ncbi.nlm.nih.gov/gene/58985
IFNGR2|TYK2|IFNGR2|TYK2|http://www.ncbi.nlm.nih.gov/gene/3460|http://www.ncbi.nlm.nih.gov/gene/7297
IFNLR1|JAK2|IFNLR1|JAK2|http://www.ncbi.nlm.nih.gov/gene/163702|http://www.ncbi.nlm.nih.gov/gene/3717
IL20RB|JAK1|IL20RB|JAK1|http://www.ncbi.nlm.nih.gov/gene/53833|http://www.ncbi.nlm.nih.gov/gene/3716
IL20RB|IL20RA|IL20RB|IL20RA|http://www.ncbi.nlm.nih.gov/gene/53833|http://www.ncbi.nlm.nih.gov/gene/53832
IL20RB|IL22RA1|IL20RB|IL22RA1|http://www.ncbi.nlm.nih.gov/gene/53833|http://www.ncbi.nlm.nih.gov/gene/58985
IL20RA|JAK1|IL20RA|JAK1|http://www.ncbi.nlm.nih.gov/gene/53832|http://www.ncbi.nlm.nih.gov/gene/3716
IL20RA|JAK2|IL20RA|JAK2|http://www.ncbi.nlm.nih.gov/gene/53832|http://www.ncbi.nlm.nih.gov/gene/3717
IL20RA|TYK2|IL20RA|TYK2|http://www.ncbi.nlm.nih.gov/gene/53832|http://www.ncbi.nlm.nih.gov/gene/7297
IL22RA1|IL22RA1|IL22RA1|IL22RA1|http://www.ncbi.nlm.nih.gov/gene/58985|http://www.ncbi.nlm.nih.gov/gene/58985
IL22RA1|JAK1|IL22RA1|JAK1|http://www.ncbi.nlm.nih.gov/gene/58985|http://www.ncbi.nlm.nih.gov/gene/3716
IL22RA1|JAK2|IL22RA1|JAK2|http://www.ncbi.nlm.nih.gov/gene/58985|http://www.ncbi.nlm.nih.gov/gene/3717
IL22RA1|TYK2|IL22RA1|TYK2|http://www.ncbi.nlm.nih.gov/gene/58985|http://www.ncbi.nlm.nih.gov/gene/7297
IFNLR1|JAK1|IFNLR1|JAK1|http://www.ncbi.nlm.nih.gov/gene/163702|http://www.ncbi.nlm.nih.gov/gene/3716
CSF2RB|IL3RA|CSF2RB|IL3RA|http://www.ncbi.nlm.nih.gov/gene/1439|http://www.ncbi.nlm.nih.gov/gene/3563
IL20RB|JAK2|IL20RB|JAK2|http://www.ncbi.nlm.nih.gov/gene/53833|http://www.ncbi.nlm.nih.gov/gene/3717
IL20RB|TYK2|IL20RB|TYK2|http://www.ncbi.nlm.nih.gov/gene/53833|http://www.ncbi.nlm.nih.gov/gene/7297
IL3RA|JAK2|IL3RA|JAK2|http://www.ncbi.nlm.nih.gov/gene/3563|http://www.ncbi.nlm.nih.gov/gene/3717
CSF2RB|CSF2RA|CSF2RB|CSF2RA|http://www.ncbi.nlm.nih.gov/gene/1439|http://www.ncbi.nlm.nih.gov/gene/1438
CSF2RB|JAK2|CSF2RB|JAK2|http://www.ncbi.nlm.nih.gov/gene/1439|http://www.ncbi.nlm.nih.gov/gene/3717
MAPK1|MAPK8|MAPK1|MAPK8|http://www.ncbi.nlm.nih.gov/gene/5594|http://www.ncbi.nlm.nih.gov/gene/5599
MAPK1|MAPK7|MAPK1|MAPK7|http://www.ncbi.nlm.nih.gov/gene/5594|http://www.ncbi.nlm.nih.gov/gene/5598
MAPK1|MAPK6|MAPK1|MAPK6|http://www.ncbi.nlm.nih.gov/gene/5594|http://www.ncbi.nlm.nih.gov/gene/5597
MAPK1|MAPK3|MAPK1|MAPK3|http://www.ncbi.nlm.nih.gov/gene/5594|http://www.ncbi.nlm.nih.gov/gene/5595
MAPK1|MAPK11|MAPK1|MAPK11|http://www.ncbi.nlm.nih.gov/gene/5594|http://www.ncbi.nlm.nih.gov/gene/5600
MAPK1|MAPK10|MAPK1|MAPK10|http://www.ncbi.nlm.nih.gov/gene/5594|http://www.ncbi.nlm.nih.gov/gene/5602
MAPK1|MAPK13|MAPK1|MAPK13|http://www.ncbi.nlm.nih.gov/gene/5594|http://www.ncbi.nlm.nih.gov/gene/5603
MAPK1|MAPK4|MAPK1|MAPK4|http://www.ncbi.nlm.nih.gov/gene/5594|http://www.ncbi.nlm.nih.gov/gene/5596
MAPK14|MAPK15|MAPK14|MAPK15|http://www.ncbi.nlm.nih.gov/gene/1432|http://www.ncbi.nlm.nih.gov/gene/225689
MAPK1|MAPK14|MAPK1|MAPK14|http://www.ncbi.nlm.nih.gov/gene/5594|http://www.ncbi.nlm.nih.gov/gene/1432
AKT1S1|DEPTOR|AKT1S1|DEPTOR|http://www.ncbi.nlm.nih.gov/gene/84335|http://www.ncbi.nlm.nih.gov/gene/64798
MAPK14|MAPK12|MAPK14|MAPK12|http://www.ncbi.nlm.nih.gov/gene/1432|http://www.ncbi.nlm.nih.gov/gene/6300
MAPK1|MAPK9|MAPK1|MAPK9|http://www.ncbi.nlm.nih.gov/gene/5594|http://www.ncbi.nlm.nih.gov/gene/5601
MAPK14|MAPK7|MAPK14|MAPK7|http://www.ncbi.nlm.nih.gov/gene/1432|http://www.ncbi.nlm.nih.gov/gene/5598
MAPK14|MAPK3|MAPK14|MAPK3|http://www.ncbi.nlm.nih.gov/gene/1432|http://www.ncbi.nlm.nih.gov/gene/5595
MAPK14|MAPK11|MAPK14|MAPK11|http://www.ncbi.nlm.nih.gov/gene/1432|http://www.ncbi.nlm.nih.gov/gene/5600
MAPK14|MAPK10|MAPK14|MAPK10|http://www.ncbi.nlm.nih.gov/gene/1432|http://www.ncbi.nlm.nih.gov/gene/5602
MAPK14|MAPK13|MAPK14|MAPK13|http://www.ncbi.nlm.nih.gov/gene/1432|http://www.ncbi.nlm.nih.gov/gene/5603
MAPK14|MAPK4|MAPK14|MAPK4|http://www.ncbi.nlm.nih.gov/gene/1432|http://www.ncbi.nlm.nih.gov/gene/5596
MAPK15|MAPK12|MAPK15|MAPK12|http://www.ncbi.nlm.nih.gov/gene/225689|http://www.ncbi.nlm.nih.gov/gene/6300
MAPK15|MAPK9|MAPK15|MAPK9|http://www.ncbi.nlm.nih.gov/gene/225689|http://www.ncbi.nlm.nih.gov/gene/5601
MAPK15|MAPK8|MAPK15|MAPK8|http://www.ncbi.nlm.nih.gov/gene/225689|http://www.ncbi.nlm.nih.gov/gene/5599
MAPK15|MAPK7|MAPK15|MAPK7|http://www.ncbi.nlm.nih.gov/gene/225689|http://www.ncbi.nlm.nih.gov/gene/5598
MAPK14|MAPK9|MAPK14|MAPK9|http://www.ncbi.nlm.nih.gov/gene/1432|http://www.ncbi.nlm.nih.gov/gene/5601
MAPK14|MAPK8|MAPK14|MAPK8|http://www.ncbi.nlm.nih.gov/gene/1432|http://www.ncbi.nlm.nih.gov/gene/5599
MAPK15|MAPK10|MAPK15|MAPK10|http://www.ncbi.nlm.nih.gov/gene/225689|http://www.ncbi.nlm.nih.gov/gene/5602
MAPK14|MAPK6|MAPK14|MAPK6|http://www.ncbi.nlm.nih.gov/gene/1432|http://www.ncbi.nlm.nih.gov/gene/5597
MAPK7|MAPK4|MAPK7|MAPK4|http://www.ncbi.nlm.nih.gov/gene/5598|http://www.ncbi.nlm.nih.gov/gene/5596
MAPK1|MAPK12|MAPK1|MAPK12|http://www.ncbi.nlm.nih.gov/gene/5594|http://www.ncbi.nlm.nih.gov/gene/6300
AKT1S1|RPTOR|AKT1S1|RPTOR|http://www.ncbi.nlm.nih.gov/gene/84335|http://www.ncbi.nlm.nih.gov/gene/57521
STAT3|STMN1|STAT3|STMN1|http://www.ncbi.nlm.nih.gov/gene/6774|http://www.ncbi.nlm.nih.gov/gene/3925
SOCS3|JAK2|SOCS3|JAK2|http://www.ncbi.nlm.nih.gov/gene/9021|http://www.ncbi.nlm.nih.gov/gene/3717
SOCS3|JAK1|SOCS3|JAK1|http://www.ncbi.nlm.nih.gov/gene/9021|http://www.ncbi.nlm.nih.gov/gene/3716
SOCS3|TYK2|SOCS3|TYK2|http://www.ncbi.nlm.nih.gov/gene/9021|http://www.ncbi.nlm.nih.gov/gene/7297
MLST8|MLST8|MLST8|MLST8|http://www.ncbi.nlm.nih.gov/gene/64223|http://www.ncbi.nlm.nih.gov/gene/64223
PTPRD|STAT3|PTPRD|STAT3|http://www.ncbi.nlm.nih.gov/gene/5789|http://www.ncbi.nlm.nih.gov/gene/6774
PTPRD|DUSP2|PTPRD|DUSP2|http://www.ncbi.nlm.nih.gov/gene/5789|http://www.ncbi.nlm.nih.gov/gene/1844
PTPRD|PTPRC|PTPRD|PTPRC|http://www.ncbi.nlm.nih.gov/gene/5789|http://www.ncbi.nlm.nih.gov/gene/5788
PTPRD|PTPRT|PTPRD|PTPRT|http://www.ncbi.nlm.nih.gov/gene/5789|http://www.ncbi.nlm.nih.gov/gene/11122
MTOR|MTOR|MTOR|MTOR|http://www.ncbi.nlm.nih.gov/gene/2475|http://www.ncbi.nlm.nih.gov/gene/2475
MLST8|MTOR|MLST8|MTOR|http://www.ncbi.nlm.nih.gov/gene/64223|http://www.ncbi.nlm.nih.gov/gene/2475
MAPK15|MAPK6|MAPK15|MAPK6|http://www.ncbi.nlm.nih.gov/gene/225689|http://www.ncbi.nlm.nih.gov/gene/5597
RPTOR|DEPTOR|RPTOR|DEPTOR|http://www.ncbi.nlm.nih.gov/gene/57521|http://www.ncbi.nlm.nih.gov/gene/64798
MLST8|RPTOR|MLST8|RPTOR|http://www.ncbi.nlm.nih.gov/gene/64223|http://www.ncbi.nlm.nih.gov/gene/57521
MLST8|MAPKAP1|MLST8|MAPKAP1|http://www.ncbi.nlm.nih.gov/gene/64223|http://www.ncbi.nlm.nih.gov/gene/79109
MLST8|RICTOR|MLST8|RICTOR|http://www.ncbi.nlm.nih.gov/gene/64223|http://www.ncbi.nlm.nih.gov/gene/253260
MTOR|STAT3|MTOR|STAT3|http://www.ncbi.nlm.nih.gov/gene/2475|http://www.ncbi.nlm.nih.gov/gene/6774
MTOR|AKT1S1|MTOR|AKT1S1|http://www.ncbi.nlm.nih.gov/gene/2475|http://www.ncbi.nlm.nih.gov/gene/84335
MTOR|RPTOR|MTOR|RPTOR|http://www.ncbi.nlm.nih.gov/gene/2475|http://www.ncbi.nlm.nih.gov/gene/57521
MTOR|DEPTOR|MTOR|DEPTOR|http://www.ncbi.nlm.nih.gov/gene/2475|http://www.ncbi.nlm.nih.gov/gene/64798
MTOR|MAPKAP1|MTOR|MAPKAP1|http://www.ncbi.nlm.nih.gov/gene/2475|http://www.ncbi.nlm.nih.gov/gene/79109
MTOR|RICTOR|MTOR|RICTOR|http://www.ncbi.nlm.nih.gov/gene/2475|http://www.ncbi.nlm.nih.gov/gene/253260
MLST8|STAT3|MLST8|STAT3|http://www.ncbi.nlm.nih.gov/gene/64223|http://www.ncbi.nlm.nih.gov/gene/6774
SETD7|STAT3|SETD7|STAT3|http://www.ncbi.nlm.nih.gov/gene/80854|http://www.ncbi.nlm.nih.gov/gene/6774
MLST8|AKT1S1|MLST8|AKT1S1|http://www.ncbi.nlm.nih.gov/gene/64223|http://www.ncbi.nlm.nih.gov/gene/84335
MAPK15|MAPK3|MAPK15|MAPK3|http://www.ncbi.nlm.nih.gov/gene/225689|http://www.ncbi.nlm.nih.gov/gene/5595
MLST8|DEPTOR|MLST8|DEPTOR|http://www.ncbi.nlm.nih.gov/gene/64223|http://www.ncbi.nlm.nih.gov/gene/64798
CREBBP|STAT3|CREBBP|STAT3|http://www.ncbi.nlm.nih.gov/gene/1387|http://www.ncbi.nlm.nih.gov/gene/6774
MAPK6|MAPK3|MAPK6|MAPK3|http://www.ncbi.nlm.nih.gov/gene/5597|http://www.ncbi.nlm.nih.gov/gene/5595
MAPK12|MAPK8|MAPK12|MAPK8|http://www.ncbi.nlm.nih.gov/gene/6300|http://www.ncbi.nlm.nih.gov/gene/5599
MAPK6|MAPK13|MAPK6|MAPK13|http://www.ncbi.nlm.nih.gov/gene/5597|http://www.ncbi.nlm.nih.gov/gene/5603
MAPK6|MAPK4|MAPK6|MAPK4|http://www.ncbi.nlm.nih.gov/gene/5597|http://www.ncbi.nlm.nih.gov/gene/5596
MAPK3|MAPK11|MAPK3|MAPK11|http://www.ncbi.nlm.nih.gov/gene/5595|http://www.ncbi.nlm.nih.gov/gene/5600
MAPK3|MAPK10|MAPK3|MAPK10|http://www.ncbi.nlm.nih.gov/gene/5595|http://www.ncbi.nlm.nih.gov/gene/5602
MAPK3|MAPK13|MAPK3|MAPK13|http://www.ncbi.nlm.nih.gov/gene/5595|http://www.ncbi.nlm.nih.gov/gene/5603
MAPK3|MAPK4|MAPK3|MAPK4|http://www.ncbi.nlm.nih.gov/gene/5595|http://www.ncbi.nlm.nih.gov/gene/5596
MAPK11|MAPK10|MAPK11|MAPK10|http://www.ncbi.nlm.nih.gov/gene/5600|http://www.ncbi.nlm.nih.gov/gene/5602
MAPK11|MAPK13|MAPK11|MAPK13|http://www.ncbi.nlm.nih.gov/gene/5600|http://www.ncbi.nlm.nih.gov/gene/5603
MAPK7|MAPK13|MAPK7|MAPK13|http://www.ncbi.nlm.nih.gov/gene/5598|http://www.ncbi.nlm.nih.gov/gene/5603
MAPK11|MAPK4|MAPK11|MAPK4|http://www.ncbi.nlm.nih.gov/gene/5600|http://www.ncbi.nlm.nih.gov/gene/5596
