source|target|source_label|target_label|source_id|target_id
MMP3|MMP11|MMP3|MMP11|http://www.ncbi.nlm.nih.gov/gene/4314|http://www.ncbi.nlm.nih.gov/gene/4320
MMP28|MMP19|MMP28|MMP19|http://www.ncbi.nlm.nih.gov/gene/79148|http://www.ncbi.nlm.nih.gov/gene/4327
MMP15|MMP13|MMP15|MMP13|http://www.ncbi.nlm.nih.gov/gene/4324|http://www.ncbi.nlm.nih.gov/gene/4322
MMP3|MMP25|MMP3|MMP25|http://www.ncbi.nlm.nih.gov/gene/4314|http://www.ncbi.nlm.nih.gov/gene/64386
MMP28|MMP14|MMP28|MMP14|http://www.ncbi.nlm.nih.gov/gene/79148|http://www.ncbi.nlm.nih.gov/gene/4323
MMP28|MMP12|MMP28|MMP12|http://www.ncbi.nlm.nih.gov/gene/79148|http://www.ncbi.nlm.nih.gov/gene/4321
MMP28|MMP3|MMP28|MMP3|http://www.ncbi.nlm.nih.gov/gene/79148|http://www.ncbi.nlm.nih.gov/gene/4314
MMP28|MMP9|MMP28|MMP9|http://www.ncbi.nlm.nih.gov/gene/79148|http://www.ncbi.nlm.nih.gov/gene/4318
MMP15|MMP20|MMP15|MMP20|http://www.ncbi.nlm.nih.gov/gene/4324|http://www.ncbi.nlm.nih.gov/gene/9313
MMP23B|MMP20|MMP23B|MMP20|http://www.ncbi.nlm.nih.gov/gene/8510|http://www.ncbi.nlm.nih.gov/gene/9313
MMP3|MMP19|MMP3|MMP19|http://www.ncbi.nlm.nih.gov/gene/4314|http://www.ncbi.nlm.nih.gov/gene/4327
MMP15|MMP11|MMP15|MMP11|http://www.ncbi.nlm.nih.gov/gene/4324|http://www.ncbi.nlm.nih.gov/gene/4320
MMP15|MMP10|MMP15|MMP10|http://www.ncbi.nlm.nih.gov/gene/4324|http://www.ncbi.nlm.nih.gov/gene/4319
MMP28|MMP25|MMP28|MMP25|http://www.ncbi.nlm.nih.gov/gene/79148|http://www.ncbi.nlm.nih.gov/gene/64386
MMP15|MMP12|MMP15|MMP12|http://www.ncbi.nlm.nih.gov/gene/4324|http://www.ncbi.nlm.nih.gov/gene/4321
MMP15|MMP1|MMP15|MMP1|http://www.ncbi.nlm.nih.gov/gene/4324|http://www.ncbi.nlm.nih.gov/gene/4312
MMP23B|MMP8|MMP23B|MMP8|http://www.ncbi.nlm.nih.gov/gene/8510|http://www.ncbi.nlm.nih.gov/gene/4317
MMP14|MMP19|MMP14|MMP19|http://www.ncbi.nlm.nih.gov/gene/4323|http://www.ncbi.nlm.nih.gov/gene/4327
MMP28|MMP21|MMP28|MMP21|http://www.ncbi.nlm.nih.gov/gene/79148|http://www.ncbi.nlm.nih.gov/gene/118856
