Source,Target,edgeID,signal,color
"NDRG1","RAB4A","b20c3_e150c_unlabeled","a","#unlabeled"
"NDRG1","SH3TC2","c6bfd_b20c3_e150c_f77d8_fc847_a4b11_a5914_a509a_2","a","#nan"
"NDRG1","RAB4B","c6bfd_b20c3_e150c_f77d8_fc847_a4b11_a5914_a509a_2","a","#nan"
"NDRG1","RAB11B","c6bfd_b20c3_e150c_f77d8_fc847_a4b11_a5914_a509a_2","a","#nan"
"NDRG1","RAB25","c6bfd_b20c3_e150c_f77d8_fc847_a4b11_a5914_a509a_2","a","#nan"
"NDRG1","RABAC1","c6bfd_b20c3_e150c_f77d8_fc847_a4b11_a5914_a509a_2","a","#nan"
"RAB4A","RAB11A","c6bfd_b20c3_e150c_f77d8_fc847_a4b11_a5914_a509a_3","a","#nan"
"RAB4A","NDRG1","e150c_b20c3_unlabeled","a","#unlabeled"
"RAB4A","SH3TC2","c6bfd_b20c3_e150c_f77d8_fc847_a4b11_a5914_a509a_3","a","#nan"
"RAB4A","RAB4B","e150c_fc847_unlabeled","a","#unlabeled"
"RAB4A","RAB11B","c6bfd_b20c3_e150c_f77d8_fc847_a4b11_a5914_a509a_3","a","#nan"
"RAB4A","RAB25","c6bfd_b20c3_e150c_f77d8_fc847_a4b11_a5914_a509a_3","a","#nan"
"RAB4A","RABAC1","c6bfd_b20c3_e150c_f77d8_fc847_a4b11_a5914_a509a_3","a","#nan"
"SH3TC2","RAB11A","c6bfd_b20c3_e150c_f77d8_fc847_a4b11_a5914_a509a_4","a","#nan"
"SH3TC2","NDRG1","c6bfd_b20c3_e150c_f77d8_fc847_a4b11_a5914_a509a_4","a","#nan"
"SH3TC2","RAB4A","c6bfd_b20c3_e150c_f77d8_fc847_a4b11_a5914_a509a_4","a","#nan"
"SH3TC2","RAB4B","c6bfd_b20c3_e150c_f77d8_fc847_a4b11_a5914_a509a_4","a","#nan"
"SH3TC2","RAB11B","f77d8_a4b11_unlabeled","a","#unlabeled"
"SH3TC2","RAB25","c6bfd_b20c3_e150c_f77d8_fc847_a4b11_a5914_a509a_4","a","#nan"
"SH3TC2","RABAC1","c6bfd_b20c3_e150c_f77d8_fc847_a4b11_a5914_a509a_4","a","#nan"
"RAB4B","RAB11A","c6bfd_b20c3_e150c_f77d8_fc847_a4b11_a5914_a509a_5","a","#nan"
"RAB4B","NDRG1","c6bfd_b20c3_e150c_f77d8_fc847_a4b11_a5914_a509a_5","a","#nan"
"RAB4B","RAB4A","fc847_e150c_unlabeled","a","#unlabeled"
"RAB4B","SH3TC2","c6bfd_b20c3_e150c_f77d8_fc847_a4b11_a5914_a509a_5","a","#nan"
"RAB4B","RAB11B","c6bfd_b20c3_e150c_f77d8_fc847_a4b11_a5914_a509a_5","a","#nan"
"RAB4B","RAB25","c6bfd_b20c3_e150c_f77d8_fc847_a4b11_a5914_a509a_5","a","#nan"
"RAB4B","RABAC1","c6bfd_b20c3_e150c_f77d8_fc847_a4b11_a5914_a509a_5","a","#nan"
"RAB11B","RAB11A","a4b11_c6bfd_unlabeled","a","#unlabeled"
"RAB11B","NDRG1","c6bfd_b20c3_e150c_f77d8_fc847_a4b11_a5914_a509a_6","a","#nan"
"RAB11B","RAB4A","c6bfd_b20c3_e150c_f77d8_fc847_a4b11_a5914_a509a_6","a","#nan"
"RAB11B","SH3TC2","a4b11_f77d8_unlabeled","a","#unlabeled"
"RAB11B","RAB4B","c6bfd_b20c3_e150c_f77d8_fc847_a4b11_a5914_a509a_6","a","#nan"
"RAB11B","RAB25","c6bfd_b20c3_e150c_f77d8_fc847_a4b11_a5914_a509a_6","a","#nan"
"RAB11B","RABAC1","c6bfd_b20c3_e150c_f77d8_fc847_a4b11_a5914_a509a_6","a","#nan"
"RAB25","RAB11A","a5914_c6bfd_unlabeled","a","#unlabeled"
"RAB25","NDRG1","c6bfd_b20c3_e150c_f77d8_fc847_a4b11_a5914_a509a_7","a","#nan"
"RAB25","RAB4A","c6bfd_b20c3_e150c_f77d8_fc847_a4b11_a5914_a509a_7","a","#nan"
"RAB25","SH3TC2","c6bfd_b20c3_e150c_f77d8_fc847_a4b11_a5914_a509a_7","a","#nan"
"RAB25","RAB4B","c6bfd_b20c3_e150c_f77d8_fc847_a4b11_a5914_a509a_7","a","#nan"
"RAB25","RAB11B","c6bfd_b20c3_e150c_f77d8_fc847_a4b11_a5914_a509a_7","a","#nan"
"RAB25","RABAC1","c6bfd_b20c3_e150c_f77d8_fc847_a4b11_a5914_a509a_7","a","#nan"
"RABAC1","RAB11A","c6bfd_b20c3_e150c_f77d8_fc847_a4b11_a5914_a509a_8","a","#nan"
"RABAC1","NDRG1","c6bfd_b20c3_e150c_f77d8_fc847_a4b11_a5914_a509a_8","a","#nan"
"RABAC1","RAB4A","c6bfd_b20c3_e150c_f77d8_fc847_a4b11_a5914_a509a_8","a","#nan"
"RABAC1","SH3TC2","c6bfd_b20c3_e150c_f77d8_fc847_a4b11_a5914_a509a_8","a","#nan"
"RABAC1","RAB4B","c6bfd_b20c3_e150c_f77d8_fc847_a4b11_a5914_a509a_8","a","#nan"
"RABAC1","RAB11B","c6bfd_b20c3_e150c_f77d8_fc847_a4b11_a5914_a509a_8","a","#nan"
"RABAC1","RAB25","c6bfd_b20c3_e150c_f77d8_fc847_a4b11_a5914_a509a_8","a","#nan"
"RABAC1","RAB7A","b77c7_f07d6_unlabeled","a","#unlabeled"
"GDAP1","MFN2","bedde_f2006_1","a","#nan"
"MFN2","GDAP1","bedde_f2006_2","a","#nan"
"FIG4","LITAF","a05be_ffb04_2","a","#nan"
"FIG4","FIG4","None","None","None"
"RAB7A","RABAC1","f07d6_b77c7_unlabeled","a","#unlabeled"
