source_node,target_node,num_paths
FGFR2,KDR,730
FGFR2,FGFR1,730
FGFR2,EPHA2,730
FGFR2,EGFR,730
FGFR2,CSF1R,730
FGFR2,FGFR4,730
FGFR2,FLT1,730
FGFR2,FLT4,730
FGFR2,NGFR,730
FGFR2,KIT,730
FGFR2,MET,730
FGFR2,PDGFRB,730
FGFR2,TEK,730
FGFR2,FLT3,730
FGFR2,NTRK1,730
FGFR2,NTRK2,730
KDR,FGFR3,730
INSR,EGFR,730
INSR,CSF1R,730
FGFR2,PDGFRA,730
FGFR2,IGF1R,730
FGFR2,FGFR3,730
FGFR2,INSR,730
KDR,FGFR4,730
KDR,FLT1,730
KDR,FLT4,730
KDR,NGFR,730
KDR,MET,730
KDR,PDGFRA,730
KDR,PDGFRB,730
KDR,TEK,730
KDR,FLT3,730
KDR,NTRK1,730
KDR,NTRK2,730
INSR,FGFR3,730
INSR,IGF1R,730
INSR,KIT,730
INSR,FGFR1,730
KDR,KIT,730
INSR,EPHA2,730
KDR,IGF1R,730
KDR,INSR,730
KDR,FGFR1,730
KDR,EPHA2,730
FGFR3,NTRK1,730
FGFR3,NTRK2,730
INSR,MET,730
INSR,PDGFRA,730
INSR,PDGFRB,730
INSR,TEK,730
INSR,FLT3,730
INSR,NTRK1,730
KIT,EPHA2,730
INSR,NTRK2,730
FGFR3,KIT,730
FGFR3,FGFR1,730
FGFR3,EPHA2,730
FGFR3,EGFR,730
FGFR3,CSF1R,730
FGFR3,FGFR4,730
FGFR3,FLT1,730
FGFR3,FLT4,730
FGFR3,NGFR,730
FGFR3,IGF1R,730
FGFR3,FLT3,730
INSR,NGFR,730
KDR,CSF1R,730
INSR,FLT4,730
INSR,FGFR4,730
IGF1R,KIT,730
IGF1R,FGFR1,730
IGF1R,EPHA2,730
IGF1R,EGFR,730
IGF1R,CSF1R,730
IGF1R,FGFR4,730
IGF1R,FLT1,730
IGF1R,FLT4,730
IGF1R,NGFR,730
IGF1R,MET,730
IGF1R,PDGFRA,730
IGF1R,PDGFRB,730
IGF1R,TEK,730
IGF1R,FLT3,730
IGF1R,NTRK1,730
IGF1R,NTRK2,730
FGFR3,TEK,730
FGFR3,PDGFRB,730
FGFR3,PDGFRA,730
INSR,FLT1,730
KDR,EGFR,730
FGFR3,MET,730
KIT,FGFR1,730
KIT,MET,730
KIT,PDGFRA,730
KIT,PDGFRB,730
KIT,TEK,730
KIT,FLT3,730
KIT,NTRK1,730
KIT,NTRK2,730
FGFR1,EPHA2,730
FGFR1,EGFR,730
FGFR1,CSF1R,730
FGFR1,FGFR4,730
FGFR1,FLT1,730
FGFR1,FLT4,730
FGFR1,NGFR,730
FGFR1,MET,730
FGFR1,PDGFRB,730
EGFR,MET,730
EGFR,PDGFRA,730
KIT,EGFR,730
KIT,NGFR,730
EGFR,PDGFRB,730
KIT,FLT4,730
KIT,FGFR4,730
EPHA2,FGFR4,730
EPHA2,FLT1,730
EPHA2,FLT4,730
EPHA2,NGFR,730
EPHA2,MET,730
EPHA2,PDGFRA,730
EPHA2,PDGFRB,730
EPHA2,TEK,730
EPHA2,FLT3,730
EPHA2,NTRK1,730
EPHA2,NTRK2,730
EGFR,CSF1R,730
EGFR,FGFR4,730
EGFR,FLT1,730
EGFR,FLT4,730
FGFR1,FLT3,730
EGFR,NGFR,730
FGFR1,TEK,730
FGFR1,PDGFRA,730
KIT,FLT1,730
NTRK1,NF2,730
FLT1,FLT4,730
FLT1,MET,730
CSF1R,FLT1,730
CSF1R,FLT4,730
CSF1R,NGFR,730
CSF1R,MET,730
KIT,CSF1R,730
CSF1R,PDGFRA,730
CSF1R,TEK,730
CSF1R,FLT3,730
CSF1R,NTRK1,730
CSF1R,NTRK2,730
FGFR4,FLT1,730
FGFR4,FLT4,730
FGFR4,NGFR,730
FGFR4,MET,730
FGFR4,PDGFRA,730
CSF1R,PDGFRB,730
NGFR,PDGFRA,730
EGFR,FLT3,730
FGFR4,TEK,730
CSF1R,FGFR4,730
FLT1,NGFR,730
EGFR,NTRK2,730
EGFR,TEK,730
FLT1,PDGFRA,730
FLT1,PDGFRB,730
FLT1,TEK,730
FLT1,FLT3,730
FLT1,NTRK1,730
FLT1,NTRK2,730
FLT4,NGFR,730
INSR,NF2,730
FLT4,MET,730
FLT4,PDGFRB,730
FLT4,TEK,730
FLT4,FLT3,730
FLT4,NTRK1,730
FLT4,NTRK2,730
NGFR,MET,730
FGFR4,NTRK1,730
FGFR4,FLT3,730
FGFR4,PDGFRB,730
FGFR4,NTRK2,730
EGFR,NTRK1,730
EPHA2,CSF1R,730
FLT4,PDGFRA,730
CDH11,CDH4,730
NGFR,NTRK2,730
MET,PDGFRA,730
MET,PDGFRB,730
MET,TEK,730
MET,FLT3,730
MET,NTRK1,730
MET,NTRK2,730
PDGFRA,PDGFRB,730
CDH10,CDH4,730
PDGFRA,TEK,730
PDGFRA,NTRK1,730
PDGFRA,NTRK2,730
PDGFRB,TEK,730
PDGFRB,FLT3,730
PDGFRB,NTRK1,730
PDGFRB,NTRK2,730
TEK,FLT3,730
TEK,NTRK1,730
PDGFRA,FLT3,730
FLT3,NTRK1,730
PRKACA,PRKAR2A,730
NTRK1,NTRK2,730
GNAI2,RHOA,730
GNAI2,RAC1,730
GNAI2,GNAI3,730
CDC42,F-actin,730
CDC42,RHOA,730
CDC42,RAC1,730
RHOA,F-actin,730
RHOA,RAC1,730
RAC1,F-actin,730
GNAI3,CDC42,730
GNAI3,RHOA,730
GNAI3,RAC1,730
PRKACA,CDC42,730
PRKACA,RHOA,730
PRKACA,RAC1,730
PRKACA,PRKACB,730
PRKACA,PRKACG,730
PRKACA,PRKAR1A,730
TEK,NTRK2,730
NGFR,NTRK1,730
PRKAR1B,RHOA,730
FLT3,NTRK2,730
PRKACA,PRKAR2B,730
PRKAR1B,PRKAR2B,730
PRKACB,RAC1,730
PRKACB,PRKACG,730
PRKACB,PRKAR1A,730
PRKACB,PRKAR1B,730
PRKACB,PRKAR2A,730
PRKACB,PRKAR2B,730
PRKACG,CDC42,730
PRKACG,RHOA,730
CDH1,CDH22,730
PRKACG,RAC1,730
PRKACG,PRKAR1B,730
PRKACG,PRKAR2A,730
PRKACG,PRKAR2B,730
PRKAR1A,CDC42,730
PRKAR1A,RHOA,730
PRKAR1A,RAC1,730
PRKAR1A,PRKAR1B,730
PRKAR1A,PRKAR2A,730
PRKAR1A,PRKAR2B,730
PRKACA,PRKAR1B,730
PRKACB,CDC42,730
PRKAR1B,CDC42,730
PRKAR1B,RAC1,730
PRKAR2A,CDC42,730
PRKAR2A,RHOA,730
PRKAR2A,RAC1,730
PRKAR2A,PRKAR2B,730
PRKAR2B,CDC42,730
PRKAR2B,RHOA,730
PRKAR2B,RAC1,730
CDH1,NF2,730
CDH1,CDH10,730
CDH1,CDH11,730
CDH1,CDH12,730
CDH1,CDH13,730
CDH1,CDH15,730
CDH1,CDH16,730
CDH1,CDH17,730
CDH1,CDH18,730
CDH1,CDH19,730
CDH1,CDH2,730
GNAI2,CDC42,730
PRKAR1B,PRKAR2A,730
CDH1,CDH20,730
FGFR1,NTRK2,730
CDH1,CDH5,730
CDH1,CDH6,730
CDH1,CDH7,730
CDH1,CDH8,730
CDH1,CDH9,730
NF2,MTOR,730
NF2,STK3,730
NF2,STK4,730
CDH10,NF2,730
CDH10,CDH11,730
CDH10,CDH12,730
CDH10,CDH13,730
CDH10,CDH15,730
CDH10,CDH16,730
CDH10,CDH17,730
CDH10,CDH18,730
CDH10,CDH19,730
CDH10,CDH2,730
CDH1,CDH4,730
NGFR,TEK,730
CDH1,CDH24,730
CDH10,CDH22,730
CDH10,CDH3,730
CDH10,CDH5,730
CDH10,CDH6,730
CDH10,CDH7,730
CDH10,CDH8,730
CDH10,CDH9,730
CDH11,NF2,730
CDH11,CDH12,730
CDH11,CDH13,730
CDH11,CDH15,730
CDH11,CDH16,730
CDH11,CDH17,730
CDH11,CDH18,730
CDH11,CDH19,730
CDH11,CDH2,730
CDH11,CDH20,730
CDH11,CDH22,730
CDH11,CDH24,730
