source_node,target_node,num_paths
FGFR1,TEK,48
FGFR1,PDGFRA,61
KIT,FLT1,6
NTRK1,NF2,3
FLT1,FLT4,7
FLT1,MET,7
CSF1R,FLT1,3
CSF1R,FLT4,2
CSF1R,NGFR,1
CSF1R,MET,7
KIT,CSF1R,7
CSF1R,PDGFRA,5
CSF1R,TEK,5
CSF1R,FLT3,5
CSF1R,NTRK1,2
CSF1R,NTRK2,2
FGFR4,FLT1,4
FGFR4,FLT4,3
FGFR4,NGFR,4
FGFR4,MET,62
FGFR4,PDGFRA,61
CSF1R,PDGFRB,5
NGFR,PDGFRA,3
EGFR,FLT3,5
FGFR4,TEK,48
CSF1R,FGFR4,4
FLT1,NGFR,2
EGFR,NTRK2,6
EGFR,TEK,48
FLT1,PDGFRA,3
FLT1,PDGFRB,4
FLT1,TEK,4
FLT1,FLT3,1
FLT1,NTRK1,2
FLT1,NTRK2,3
FLT4,NGFR,2
INSR,NF2,3
FLT4,MET,4
FLT4,PDGFRB,5
FLT4,TEK,5
FLT4,FLT3,2
FLT4,NTRK1,3
FLT4,NTRK2,3
NGFR,MET,6
FGFR4,NTRK1,11
FGFR4,FLT3,4
FGFR4,PDGFRB,60
FGFR4,NTRK2,6
EGFR,NTRK1,12
EPHA2,CSF1R,3
FLT4,PDGFRA,4
CDH11,CDH4,6
NGFR,NTRK2,4
MET,PDGFRA,62
MET,PDGFRB,62
MET,TEK,49
MET,FLT3,5
MET,NTRK1,14
MET,NTRK2,18
PDGFRA,PDGFRB,61
CDH10,CDH4,6
PDGFRA,TEK,49
PDGFRA,NTRK1,12
PDGFRA,NTRK2,6
PDGFRB,TEK,48
PDGFRB,FLT3,5
PDGFRB,NTRK1,13
PDGFRB,NTRK2,5
TEK,FLT3,5
TEK,NTRK1,11
PDGFRA,FLT3,6
FLT3,NTRK1,2
PRKACA,PRKAR2A,37
NTRK1,NTRK2,14
GNAI2,RHOA,11
GNAI2,RAC1,6
GNAI2,GNAI3,27
CDC42,F-actin,1
CDC42,RHOA,26
CDC42,RAC1,40
RHOA,F-actin,1
RHOA,RAC1,34
RAC1,F-actin,1309
GNAI3,CDC42,7
GNAI3,RHOA,7
GNAI3,RAC1,6
PRKACA,CDC42,17
PRKACA,RHOA,13
PRKACA,RAC1,17
PRKACA,PRKACB,66
PRKACA,PRKACG,66
PRKACA,PRKAR1A,40
TEK,NTRK2,6
NGFR,NTRK1,4
PRKAR1B,RHOA,8
FLT3,NTRK2,2
PRKACA,PRKAR2B,51
PRKAR1B,PRKAR2B,37
PRKACB,RAC1,17
PRKACB,PRKACG,64
PRKACB,PRKAR1A,37
PRKACB,PRKAR1B,37
PRKACB,PRKAR2A,37
PRKACB,PRKAR2B,37
PRKACG,CDC42,16
PRKACG,RHOA,13
CDH1,CDH22,1
PRKACG,RAC1,17
PRKACG,PRKAR1B,37
PRKACG,PRKAR2A,37
PRKACG,PRKAR2B,38
PRKAR1A,CDC42,9
PRKAR1A,RHOA,12
PRKAR1A,RAC1,10
PRKAR1A,PRKAR1B,37
PRKAR1A,PRKAR2A,37
PRKAR1A,PRKAR2B,39
PRKACA,PRKAR1B,37
PRKACB,CDC42,16
PRKAR1B,CDC42,8
PRKAR1B,RAC1,10
PRKAR2A,CDC42,8
PRKAR2A,RHOA,8
PRKAR2A,RAC1,10
PRKAR2A,PRKAR2B,37
PRKAR2B,CDC42,8
PRKAR2B,RHOA,9
PRKAR2B,RAC1,13
CDH1,NF2,6
CDH1,CDH10,5
CDH1,CDH11,5
CDH1,CDH12,5
CDH1,CDH13,5
CDH1,CDH15,6
CDH1,CDH16,1
CDH1,CDH17,5
CDH1,CDH18,5
CDH1,CDH19,1
CDH1,CDH2,10
GNAI2,CDC42,11
PRKAR1B,PRKAR2A,37
CDH1,CDH20,1
FGFR1,NTRK2,21
CDH1,CDH5,8
CDH1,CDH6,5
CDH1,CDH7,5
CDH1,CDH8,5
CDH1,CDH9,5
NF2,MTOR,8
NF2,STK3,2
NF2,STK4,2
CDH10,NF2,1
CDH10,CDH11,8
CDH10,CDH12,6
CDH10,CDH13,6
CDH10,CDH15,7
CDH10,CDH16,1
CDH10,CDH17,5
CDH10,CDH18,7
CDH10,CDH19,3
CDH10,CDH2,6
CDH1,CDH4,5
NGFR,TEK,3
CDH1,CDH24,5
CDH10,CDH22,2
CDH10,CDH3,5
CDH10,CDH5,7
CDH10,CDH6,6
CDH10,CDH7,7
CDH10,CDH8,7
CDH10,CDH9,8
CDH11,NF2,1
CDH11,CDH12,6
CDH11,CDH13,6
CDH11,CDH15,7
CDH11,CDH16,1
CDH11,CDH17,5
CDH11,CDH18,7
CDH11,CDH19,3
CDH11,CDH2,6
CDH11,CDH20,2
CDH11,CDH22,2
CDH11,CDH24,5
CDH11,CDH3,5
CDH10,CDH20,2
CDH11,CDH5,7
NGFR,PDGFRB,4
CDH10,CDH24,5
CDH13,CDH15,6
CDH12,NF2,1
CDH12,CDH13,7
CDH12,CDH15,5
CDH12,CDH16,1
CDH12,CDH17,5
CDH12,CDH18,6
CDH12,CDH19,2
CDH1,CDH3,7
CDH12,CDH2,5
CDH12,CDH22,2
CDH12,CDH24,5
CDH12,CDH3,5
CDH12,CDH4,5
CDH12,CDH5,6
CDH12,CDH6,6
CDH12,CDH7,6
CDH12,CDH8,6
CDH12,CDH9,5
CDH11,CDH9,7
CDH13,CDH18,6
CDH11,CDH7,7
CDH12,CDH20,2
CDH11,CDH6,6
CDH13,CDH19,1
CDH13,CDH2,5
CDH13,CDH20,1
CDH13,CDH22,1
CDH13,CDH24,5
CDH13,CDH3,5
CDH13,CDH4,5
CDH13,CDH5,6
CDH13,CDH6,5
NGFR,FLT3,1
CDH13,CDH7,5
CDH13,CDH9,6
CDH15,NF2,2
CDH15,CDH16,1
CDH15,CDH17,5
CDH15,CDH18,6
CDH15,CDH19,2
CDH15,CDH2,9
CDH13,NF2,1
CDH11,CDH8,7
EPHA2,EGFR,4
CDH13,CDH17,5
CDH13,CDH16,1
CDH15,CDH22,1
CDH15,CDH8,6
CDH15,CDH9,7
CDH16,NF2,1
CDH16,CDH17,1
CDH16,CDH18,1
CDH16,CDH19,1
CDH16,CDH2,1
FGFR1,NTRK1,17
CDH16,CDH20,1
CDH16,CDH24,1
CDH16,CDH3,1
CDH16,CDH4,1
CDH16,CDH5,1
CDH16,CDH6,1
CDH16,CDH7,1
CDH16,CDH9,1
CDH18,CDH5,7
CDH16,CDH22,1
CDH18,CDH6,6
CDH15,CDH7,6
CDH17,NF2,1
CDH15,CDH4,8
CDH17,CDH24,5
CDH17,CDH3,5
CDH17,CDH4,5
CDH17,CDH5,5
CDH17,CDH6,5
CDH17,CDH7,6
CDH17,CDH8,5
CDH17,CDH9,5
CDH18,NF2,1
CDH18,CDH19,2
CDH18,CDH2,5
CDH18,CDH20,2
CDH18,CDH22,2
CDH18,CDH24,5
CDH18,CDH3,5
CDH17,CDH18,5
CDH18,CDH4,5
CDH2,CDH9,6
CDH18,CDH7,6
PLCB3,PRKCA,19
CDH16,CDH8,1
CDH17,CDH22,1
CDH20,NF2,1
CDH20,CDH24,1
CDH19,CDH20,2
CDH19,CDH22,2
CDH19,CDH24,1
CDH19,CDH3,1
CDH19,CDH4,2
PLCB4,PRKD3,3
CDH19,CDH5,2
CDH19,CDH7,3
CDH19,CDH8,2
CDH19,CDH9,2
CDH2,NF2,2
CDH2,CDH20,1
CDH2,CDH22,1
CDH2,CDH24,5
CDH2,CDH3,6
CDH2,CDH4,8
CDH19,CDH6,2
GNAQ,PLCB1,13
CDH15,CDH6,5
CDH19,CDH2,2
CDH20,CDH22,2
CDH19,NF2,1
CDH18,CDH8,7
CDH20,CDH3,1
CDH20,CDH4,1
CDH20,CDH5,2
CDH20,CDH6,2
CDH20,CDH7,2
CDH20,CDH8,2
CDH20,CDH9,1
CDH22,NF2,1
CDH22,CDH24,1
CDH22,CDH3,1
CDH22,CDH4,1
CDH22,CDH5,3
CDH22,CDH6,2
CDH22,CDH7,3
CDH22,CDH8,2
CDH2,CDH8,5
CDH2,CDH7,6
CDH15,CDH5,6
CDH2,CDH6,5
CDH2,CDH5,7
CDH18,CDH9,6
CDH17,CDH19,1
CDH24,CDH8,6
CDH24,CDH9,5
CDH3,NF2,2
CDH3,CDH4,5
CDH3,CDH5,5
CDH3,CDH6,5
CDH3,CDH7,5
CDH3,CDH8,5
CDH3,CDH9,5
CDH4,NF2,1
CDH4,CDH5,5
CDH4,CDH6,5
CDH4,CDH7,6
CDH4,CDH8,5
CDH4,CDH9,6
CDH5,NF2,2
CDH5,CDH7,8
CDH5,CDH9,6
CDH17,CDH2,5
GNA11,GNAQ,22
CDH24,CDH4,5
CDH24,CDH7,6
CDH24,CDH6,5
CDH5,CDH6,6
CDH6,NF2,1
CDH6,CDH7,6
CDH6,CDH8,6
CDH6,CDH9,5
CDH7,NF2,1
CDH7,CDH8,7
PLCB1,PRKCD,10
CDH7,CDH9,6
CDH8,CDH9,6
CDH9,NF2,1
F-actin,LATS2,409
F-actin,LATS1,378
GNA11,PLCB1,13
GNA11,PLCB2,12
GNA11,PLCB3,13
GNA11,PLCB4,10
CDH8,NF2,1
PLCB1,PRKCA,20
GNAQ,PLCB2,12
CDH5,CDH8,8
PLCB1,PRKCH,7
PLCB3,PRKCD,9
PLCB3,PRKCE,6
PLCB1,PRKCQ,6
PLCB1,PRKCZ,5
PLCB1,PRKD3,3
PLCB1,PLCB2,27
PLCB1,PLCB3,28
PLCB1,PLCB4,14
PLCB2,PRKCA,18
PLCB2,PRKCB,9
PLCB2,PRKCD,9
PLCB2,PRKCE,6
PLCB2,PRKCG,12
PLCB2,PRKCH,6
PLCB2,PRKCI,2
PLCB2,PRKCQ,6
PLCB2,PRKCZ,2
PLCB2,PLCB3,27
CDH24,NF2,1
PLCB3,PRKCB,9
CDH24,CDH5,6
CDH24,CDH3,5
CDH17,CDH20,1
PLCB1,PRKCG,14
PLCB1,PRKCE,6
PLCB3,PRKCG,13
PLCB3,PRKCH,6
PLCB3,PRKCI,2
PLCB3,PRKCQ,6
PLCB3,PRKCZ,3
PLCB3,PRKD3,3
PLCB3,PLCB4,13
PLCB4,PRKCA,10
PLCB4,PRKCB,4
GNAQ,PLCB3,12
PLCB4,PRKCD,10
PLCB4,PRKCG,9
PLCB4,PRKCH,7
PLCB4,PRKCI,2
PLCB4,PRKCQ,6
PLCB4,PRKCZ,3
PLCB1,PRKCI,3
CDH22,CDH9,1
PLCB1,PRKCB,9
PLCB2,PLCB4,12
PLCB2,PRKD3,2
PLCB4,PRKCE,6
CDH15,CDH20,1
PRKCI,RAC1,6
PRKCI,PRKCZ,3
PRKAA1,PRKAA2,22
PRKAA1,PRKAB1,22
PRKAA1,PRKAB2,20
PRKAA1,PRKAG1,20
PRKAA1,PRKAG2,20
PRKAA1,PRKAG3,20
PRKAB1,WWTR1,4
WWTR1,YAP1,11
PRKAA2,WWTR1,7
PRKAA2,PRKAB1,26
PRKAA2,PRKAB2,32
PRKAA2,PRKAG1,27
PRKAA2,PRKAG2,32
PRKAA2,PRKAG3,26
PRKAB1,YAP1,4
LEF1,TCF7L1,11
PRKAA2,YAP1,6
PRKAA1,YAP1,4
PRKAA1,WWTR1,4
GNAQ,PLCB4,8
PRKAB2,YAP1,6
PRKAB2,PRKAG1,27
PRKAB2,PRKAG2,31
PRKAB2,PRKAG3,26
PRKAG1,WWTR1,5
PRKAG1,YAP1,4
PRKAG1,PRKAG2,26
PRKAG1,PRKAG3,26
PRKAG2,WWTR1,6
PRKAG2,YAP1,7
PRKAG2,PRKAG3,26
PRKAG3,WWTR1,4
PRKAG3,YAP1,4
PRKAB1,PRKAG1,26
PRKAB1,PRKAB2,26
LEF1,TCF7L2,14
PRKAB2,WWTR1,7
PRKAB1,PRKAG3,26
PRKAB1,PRKAG2,26
TCF7L1,TCF7,11
TCF7L1,CTNNB1,10
TCF7L2,TCF7,11
TCF7L2,CTNNB1,26
TCF7,CTNNB1,10
PRKCE,CDC42,11
PRKCA,CDC42,14
PRKCA,RHOA,19
PRKCA,RAC1,19
PRKCA,PRKCB,31
PRKCA,PRKCD,35
PRKCA,PRKCE,22
PRKCA,PRKCG,38
PRKCA,PRKCH,8
PRKCA,PRKCI,3
SMAD3,SMAD2,29
CDH15,CDH24,5
TCF7L1,TCF7L2,11
LEF1,CTNNB1,11
CDH13,CDH8,6
PRKCB,RAC1,13
PRKCB,RHOA,14
PRKCA,PRKCQ,15
PRKCB,PRKCE,9
PRKCB,PRKCG,20
PRKCB,PRKCH,7
PRKCB,PRKCI,2
PRKCB,PRKCQ,9
PRKCB,PRKCZ,8
PRKCB,PRKD3,1
PRKCD,CDC42,13
PRKCD,RHOA,14
PRKCD,RAC1,15
PRKCD,PRKCE,26
PRKCD,PRKCG,26
PRKCD,PRKCH,11
PRKCD,PRKCI,3
PRKCD,PRKCQ,16
PRKCD,PRKCZ,7
PRKCB,CDC42,10
PRKCA,PRKD3,3
PRKCA,PRKCZ,9
LEF1,TCF7,11
PRKCB,PRKCD,11
PRKACB,RHOA,12
PRKCD,PRKD3,1
GNAL,PRKAR1A,7
PRKCE,PRKCZ,5
PRKCE,PRKD3,1
PRKCG,CDC42,12
PRKCG,RHOA,14
PRKCG,RAC1,15
PRKCG,PRKCH,9
PRKCG,PRKCI,3
PRKCG,PRKCQ,9
PRKCG,PRKCZ,6
PRKCG,PRKD3,2
PRKCH,CDC42,7
PRKCH,RHOA,6
PRKCH,RAC1,6
PRKCH,PRKCI,2
PRKCH,PRKCQ,10
PRKCH,PRKD3,1
LATS1,YAP1,3
GNAL,PRKACA,10
PRKCE,PRKCI,3
GNAL,PRKACB,9
PRKCE,PRKCH,10
PRKCH,PRKCZ,4
PRKCI,PRKD3,1
PRKCQ,CDC42,12
PRKCQ,RHOA,12
PRKCQ,RAC1,13
PRKCQ,PRKCZ,4
PRKCQ,PRKD3,1
PRKCZ,CDC42,7
PRKCZ,RHOA,10
PRKCZ,RAC1,7
PRKCZ,PRKD3,2
PRKD3,CDC42,1
PRKD3,RHOA,2
PRKD3,RAC1,1
LATS2,WWTR1,3
LATS2,YAP1,3
LATS2,LATS1,13
PRKCI,RHOA,4
LATS1,WWTR1,3
PRKCI,CDC42,2
PRKCE,PRKCG,21
EPHA2,NF2,2
PRKACG,PRKAR1A,39
PRKCE,PRKCQ,12
GNAL,PRKAR2B,6
GNAL,GNAS,7
GNAS,PRKACA,19
GNAS,PRKACB,18
GNAS,PRKACG,16
PRKCE,RAC1,12
GNAS,PRKAR1A,18
GNAS,PRKAR2A,15
GNAS,PRKAR2B,16
STK3,LATS2,3
STK3,LATS1,3
STK3,STK4,2
STK4,LATS2,2
STK4,LATS1,2
TEAD1,TEAD2,8
TEAD1,TEAD3,8
GNAS,PRKAR1B,15
CDH15,CDH3,6
PRKCE,RHOA,11
GNAL,PRKAR2A,5
GNAL,PRKAR1B,5
FGFR1,NF2,3
GNAL,PRKACG,10
MET,NF2,8
TEK,NF2,4
FGFR4,NF2,2
CSF1R,NF2,2
FGFR2,NF2,3
PDGFRB,NF2,3
KDR,NF2,3
FLT4,NF2,4
KIT,NF2,4
PRKCI,PRKCQ,2
FLT3,NF2,2
FGFR3,NF2,3
EGFR,NF2,4
NGFR,NF2,2
NTRK2,NF2,3
PDGFRA,NF2,5
TEAD3,TEAD4,9
TEAD2,TEAD4,8
TEAD2,TEAD3,8
TEAD1,TEAD4,8
FLT1,NF2,8
IGF1R,NF2,3
