,anchor,arrow,Color,comments,edgeGroup,edgeID,geometry,node1_coords,node1_graphref,node1_x,node1_y,node2_coords,node2_graphref,node2_x,node2_y,matched_Node1_dist,matched_Node1,matched_Node2_dist,matched_Node2,matched_Node1_cat,matched_Node2_cat,matched_Node1_textlabel,matched_Node2_textlabel
36,,group,#nan,,a1bf3,f87de_ec722_ab5af_f90a2_2,"MULTIPOINT ((494.5 259), (494.5 234))",POINT (494.5 259),ec722,"19    494.5
Name: centerX, dtype: float64","19    259.0
Name: centerY, dtype: float64",POINT (494.5 234),f87de,"14    494.5
Name: centerX, dtype: float64","14    234.0
Name: centerY, dtype: float64",0.0,ec722,0.0,f87de,datanodeDF,datanodeDF,PLCB2,PLCB1
37,,group,#nan,,a1bf3,f87de_ec722_ab5af_f90a2_2,"MULTIPOINT ((494.5 259), (547.5 234))",POINT (494.5 259),ec722,"19    494.5
Name: centerX, dtype: float64","19    259.0
Name: centerY, dtype: float64",POINT (547.5 234),ab5af,"20    547.5
Name: centerX, dtype: float64","20    234.0
Name: centerY, dtype: float64",0.0,ec722,0.0,ab5af,datanodeDF,datanodeDF,PLCB2,PLCB3
38,,group,#nan,,a1bf3,f87de_ec722_ab5af_f90a2_2,"MULTIPOINT ((494.5 259), (547.5 259))",POINT (494.5 259),ec722,"19    494.5
Name: centerX, dtype: float64","19    259.0
Name: centerY, dtype: float64",POINT (547.5 259),f90a2,"21    547.5
Name: centerX, dtype: float64","21    259.0
Name: centerY, dtype: float64",0.0,ec722,0.0,f90a2,datanodeDF,datanodeDF,PLCB2,PLCB4
39,,group,#nan,,a1bf3,f87de_ec722_ab5af_f90a2_3,"MULTIPOINT ((547.5 234), (494.5 234))",POINT (547.5 234),ab5af,"20    547.5
Name: centerX, dtype: float64","20    234.0
Name: centerY, dtype: float64",POINT (494.5 234),f87de,"14    494.5
Name: centerX, dtype: float64","14    234.0
Name: centerY, dtype: float64",0.0,ab5af,0.0,f87de,datanodeDF,datanodeDF,PLCB3,PLCB1
40,,group,#nan,,a1bf3,f87de_ec722_ab5af_f90a2_3,"MULTIPOINT ((547.5 234), (494.5 259))",POINT (547.5 234),ab5af,"20    547.5
Name: centerX, dtype: float64","20    234.0
Name: centerY, dtype: float64",POINT (494.5 259),ec722,"19    494.5
Name: centerX, dtype: float64","19    259.0
Name: centerY, dtype: float64",0.0,ab5af,0.0,ec722,datanodeDF,datanodeDF,PLCB3,PLCB2
41,,group,#nan,,a1bf3,f87de_ec722_ab5af_f90a2_3,"MULTIPOINT ((547.5 234), (547.5 259))",POINT (547.5 234),ab5af,"20    547.5
Name: centerX, dtype: float64","20    234.0
Name: centerY, dtype: float64",POINT (547.5 259),f90a2,"21    547.5
Name: centerX, dtype: float64","21    259.0
Name: centerY, dtype: float64",0.0,ab5af,0.0,f90a2,datanodeDF,datanodeDF,PLCB3,PLCB4
42,,group,#nan,,a1bf3,f87de_ec722_ab5af_f90a2_4,"MULTIPOINT ((547.5 259), (494.5 234))",POINT (547.5 259),f90a2,"21    547.5
Name: centerX, dtype: float64","21    259.0
Name: centerY, dtype: float64",POINT (494.5 234),f87de,"14    494.5
Name: centerX, dtype: float64","14    234.0
Name: centerY, dtype: float64",0.0,f90a2,0.0,f87de,datanodeDF,datanodeDF,PLCB4,PLCB1
43,,group,#nan,,a1bf3,f87de_ec722_ab5af_f90a2_4,"MULTIPOINT ((547.5 259), (494.5 259))",POINT (547.5 259),f90a2,"21    547.5
Name: centerX, dtype: float64","21    259.0
Name: centerY, dtype: float64",POINT (494.5 259),ec722,"19    494.5
Name: centerX, dtype: float64","19    259.0
Name: centerY, dtype: float64",0.0,f90a2,0.0,ec722,datanodeDF,datanodeDF,PLCB4,PLCB2
44,,group,#nan,,a1bf3,f87de_ec722_ab5af_f90a2_4,"MULTIPOINT ((547.5 259), (547.5 234))",POINT (547.5 259),f90a2,"21    547.5
Name: centerX, dtype: float64","21    259.0
Name: centerY, dtype: float64",POINT (547.5 234),ab5af,"20    547.5
Name: centerX, dtype: float64","20    234.0
Name: centerY, dtype: float64",0.0,f90a2,0.0,ab5af,datanodeDF,datanodeDF,PLCB4,PLCB3
45,,group,#nan,,a5a0d,caa86_f5c4e_a9461_e0846_1,"MULTIPOINT ((535.5 184), (535.5 209))",POINT (535.5 184),caa86,"8    535.5
Name: centerX, dtype: float64","8    184.0
Name: centerY, dtype: float64",POINT (535.5 209),f5c4e,"22    535.5
Name: centerX, dtype: float64","22    209.0
Name: centerY, dtype: float64",0.0,caa86,0.0,f5c4e,datanodeDF,datanodeDF,GNAQ,GNA11
46,,group,#nan,,a5a0d,caa86_f5c4e_a9461_e0846_1,"MULTIPOINT ((535.5 184), (586.5 184))",POINT (535.5 184),caa86,"8    535.5
Name: centerX, dtype: float64","8    184.0
Name: centerY, dtype: float64",POINT (586.5 184),a9461,"23    586.5
Name: centerX, dtype: float64","23    184.0
Name: centerY, dtype: float64",0.0,caa86,0.0,a9461,datanodeDF,datanodeDF,GNAQ,GNA14
47,,group,#nan,,a5a0d,caa86_f5c4e_a9461_e0846_1,"MULTIPOINT ((535.5 184), (586.5 209))",POINT (535.5 184),caa86,"8    535.5
Name: centerX, dtype: float64","8    184.0
Name: centerY, dtype: float64",POINT (586.5 209),e0846,"24    586.5
Name: centerX, dtype: float64","24    209.0
Name: centerY, dtype: float64",0.0,caa86,0.0,e0846,datanodeDF,datanodeDF,GNAQ,GNA15
48,,group,#nan,,a5a0d,caa86_f5c4e_a9461_e0846_2,"MULTIPOINT ((535.5 209), (535.5 184))",POINT (535.5 209),f5c4e,"22    535.5
Name: centerX, dtype: float64","22    209.0
Name: centerY, dtype: float64",POINT (535.5 184),caa86,"8    535.5
Name: centerX, dtype: float64","8    184.0
Name: centerY, dtype: float64",0.0,f5c4e,0.0,caa86,datanodeDF,datanodeDF,GNA11,GNAQ
49,,group,#nan,,a5a0d,caa86_f5c4e_a9461_e0846_2,"MULTIPOINT ((535.5 209), (586.5 184))",POINT (535.5 209),f5c4e,"22    535.5
Name: centerX, dtype: float64","22    209.0
Name: centerY, dtype: float64",POINT (586.5 184),a9461,"23    586.5
Name: centerX, dtype: float64","23    184.0
Name: centerY, dtype: float64",0.0,f5c4e,0.0,a9461,datanodeDF,datanodeDF,GNA11,GNA14
50,,group,#nan,,a5a0d,caa86_f5c4e_a9461_e0846_2,"MULTIPOINT ((535.5 209), (586.5 209))",POINT (535.5 209),f5c4e,"22    535.5
Name: centerX, dtype: float64","22    209.0
Name: centerY, dtype: float64",POINT (586.5 209),e0846,"24    586.5
Name: centerX, dtype: float64","24    209.0
Name: centerY, dtype: float64",0.0,f5c4e,0.0,e0846,datanodeDF,datanodeDF,GNA11,GNA15
51,,group,#nan,,a5a0d,caa86_f5c4e_a9461_e0846_3,"MULTIPOINT ((586.5 184), (535.5 184))",POINT (586.5 184),a9461,"23    586.5
Name: centerX, dtype: float64","23    184.0
Name: centerY, dtype: float64",POINT (535.5 184),caa86,"8    535.5
Name: centerX, dtype: float64","8    184.0
Name: centerY, dtype: float64",0.0,a9461,0.0,caa86,datanodeDF,datanodeDF,GNA14,GNAQ
52,,group,#nan,,a5a0d,caa86_f5c4e_a9461_e0846_3,"MULTIPOINT ((586.5 184), (535.5 209))",POINT (586.5 184),a9461,"23    586.5
Name: centerX, dtype: float64","23    184.0
Name: centerY, dtype: float64",POINT (535.5 209),f5c4e,"22    535.5
Name: centerX, dtype: float64","22    209.0
Name: centerY, dtype: float64",0.0,a9461,0.0,f5c4e,datanodeDF,datanodeDF,GNA14,GNA11
53,,group,#nan,,a5a0d,caa86_f5c4e_a9461_e0846_3,"MULTIPOINT ((586.5 184), (586.5 209))",POINT (586.5 184),a9461,"23    586.5
Name: centerX, dtype: float64","23    184.0
Name: centerY, dtype: float64",POINT (586.5 209),e0846,"24    586.5
Name: centerX, dtype: float64","24    209.0
Name: centerY, dtype: float64",0.0,a9461,0.0,e0846,datanodeDF,datanodeDF,GNA14,GNA15
54,,group,#nan,,a5a0d,caa86_f5c4e_a9461_e0846_4,"MULTIPOINT ((586.5 209), (535.5 184))",POINT (586.5 209),e0846,"24    586.5
Name: centerX, dtype: float64","24    209.0
Name: centerY, dtype: float64",POINT (535.5 184),caa86,"8    535.5
Name: centerX, dtype: float64","8    184.0
Name: centerY, dtype: float64",0.0,e0846,0.0,caa86,datanodeDF,datanodeDF,GNA15,GNAQ
55,,group,#nan,,a5a0d,caa86_f5c4e_a9461_e0846_4,"MULTIPOINT ((586.5 209), (535.5 209))",POINT (586.5 209),e0846,"24    586.5
Name: centerX, dtype: float64","24    209.0
Name: centerY, dtype: float64",POINT (535.5 209),f5c4e,"22    535.5
Name: centerX, dtype: float64","22    209.0
Name: centerY, dtype: float64",0.0,e0846,0.0,f5c4e,datanodeDF,datanodeDF,GNA15,GNA11
56,,group,#nan,,a5a0d,caa86_f5c4e_a9461_e0846_4,"MULTIPOINT ((586.5 209), (586.5 184))",POINT (586.5 209),e0846,"24    586.5
Name: centerX, dtype: float64","24    209.0
Name: centerY, dtype: float64",POINT (586.5 184),a9461,"23    586.5
Name: centerX, dtype: float64","23    184.0
Name: centerY, dtype: float64",0.0,e0846,0.0,a9461,datanodeDF,datanodeDF,GNA15,GNA14
57,,group,#nan,,d8818,e57b7_e704b_bd2be_d5c9b_1,"MULTIPOINT ((159.5 180), (159.5 155))",POINT (159.5 180),e57b7,"0    159.5
Name: centerX, dtype: float64","0    180.0
Name: centerY, dtype: float64",POINT (159.5 155),e704b,"10    159.5
Name: centerX, dtype: float64","10    155.0
Name: centerY, dtype: float64",0.0,e57b7,0.0,e704b,datanodeDF,datanodeDF,GRIA2,GRIA1
58,,group,#nan,,d8818,e57b7_e704b_bd2be_d5c9b_1,"MULTIPOINT ((159.5 180), (216.5 155))",POINT (159.5 180),e57b7,"0    159.5
Name: centerX, dtype: float64","0    180.0
Name: centerY, dtype: float64",POINT (216.5 155),bd2be,"25    216.5
Name: centerX, dtype: float64","25    155.0
Name: centerY, dtype: float64",0.0,e57b7,0.0,bd2be,datanodeDF,datanodeDF,GRIA2,GRIA3
59,,group,#nan,,d8818,e57b7_e704b_bd2be_d5c9b_1,"MULTIPOINT ((159.5 180), (216.5 180))",POINT (159.5 180),e57b7,"0    159.5
Name: centerX, dtype: float64","0    180.0
Name: centerY, dtype: float64",POINT (216.5 180),d5c9b,"26    216.5
Name: centerX, dtype: float64","26    180.0
Name: centerY, dtype: float64",0.0,e57b7,0.0,d5c9b,datanodeDF,datanodeDF,GRIA2,GRIA4
60,,group,#nan,,d8818,e57b7_e704b_bd2be_d5c9b_2,"MULTIPOINT ((159.5 155), (159.5 180))",POINT (159.5 155),e704b,"10    159.5
Name: centerX, dtype: float64","10    155.0
Name: centerY, dtype: float64",POINT (159.5 180),e57b7,"0    159.5
Name: centerX, dtype: float64","0    180.0
Name: centerY, dtype: float64",0.0,e704b,0.0,e57b7,datanodeDF,datanodeDF,GRIA1,GRIA2
61,,group,#nan,,d8818,e57b7_e704b_bd2be_d5c9b_2,"MULTIPOINT ((159.5 155), (216.5 155))",POINT (159.5 155),e704b,"10    159.5
Name: centerX, dtype: float64","10    155.0
Name: centerY, dtype: float64",POINT (216.5 155),bd2be,"25    216.5
Name: centerX, dtype: float64","25    155.0
Name: centerY, dtype: float64",0.0,e704b,0.0,bd2be,datanodeDF,datanodeDF,GRIA1,GRIA3
62,,group,#nan,,d8818,e57b7_e704b_bd2be_d5c9b_2,"MULTIPOINT ((159.5 155), (216.5 180))",POINT (159.5 155),e704b,"10    159.5
Name: centerX, dtype: float64","10    155.0
Name: centerY, dtype: float64",POINT (216.5 180),d5c9b,"26    216.5
Name: centerX, dtype: float64","26    180.0
Name: centerY, dtype: float64",0.0,e704b,0.0,d5c9b,datanodeDF,datanodeDF,GRIA1,GRIA4
63,,group,#nan,,d8818,e57b7_e704b_bd2be_d5c9b_3,"MULTIPOINT ((216.5 155), (159.5 180))",POINT (216.5 155),bd2be,"25    216.5
Name: centerX, dtype: float64","25    155.0
Name: centerY, dtype: float64",POINT (159.5 180),e57b7,"0    159.5
Name: centerX, dtype: float64","0    180.0
Name: centerY, dtype: float64",0.0,bd2be,0.0,e57b7,datanodeDF,datanodeDF,GRIA3,GRIA2
64,,group,#nan,,d8818,e57b7_e704b_bd2be_d5c9b_3,"MULTIPOINT ((216.5 155), (159.5 155))",POINT (216.5 155),bd2be,"25    216.5
Name: centerX, dtype: float64","25    155.0
Name: centerY, dtype: float64",POINT (159.5 155),e704b,"10    159.5
Name: centerX, dtype: float64","10    155.0
Name: centerY, dtype: float64",0.0,bd2be,0.0,e704b,datanodeDF,datanodeDF,GRIA3,GRIA1
65,,group,#nan,,d8818,e57b7_e704b_bd2be_d5c9b_3,"MULTIPOINT ((216.5 155), (216.5 180))",POINT (216.5 155),bd2be,"25    216.5
Name: centerX, dtype: float64","25    155.0
Name: centerY, dtype: float64",POINT (216.5 180),d5c9b,"26    216.5
Name: centerX, dtype: float64","26    180.0
Name: centerY, dtype: float64",0.0,bd2be,0.0,d5c9b,datanodeDF,datanodeDF,GRIA3,GRIA4
66,,group,#nan,,d8818,e57b7_e704b_bd2be_d5c9b_4,"MULTIPOINT ((216.5 180), (159.5 180))",POINT (216.5 180),d5c9b,"26    216.5
Name: centerX, dtype: float64","26    180.0
Name: centerY, dtype: float64",POINT (159.5 180),e57b7,"0    159.5
Name: centerX, dtype: float64","0    180.0
Name: centerY, dtype: float64",0.0,d5c9b,0.0,e57b7,datanodeDF,datanodeDF,GRIA4,GRIA2
67,,group,#nan,,d8818,e57b7_e704b_bd2be_d5c9b_4,"MULTIPOINT ((216.5 180), (159.5 155))",POINT (216.5 180),d5c9b,"26    216.5
Name: centerX, dtype: float64","26    180.0
Name: centerY, dtype: float64",POINT (159.5 155),e704b,"10    159.5
Name: centerX, dtype: float64","10    155.0
Name: centerY, dtype: float64",0.0,d5c9b,0.0,e704b,datanodeDF,datanodeDF,GRIA4,GRIA1
68,,group,#nan,,d8818,e57b7_e704b_bd2be_d5c9b_4,"MULTIPOINT ((216.5 180), (216.5 155))",POINT (216.5 180),d5c9b,"26    216.5
Name: centerX, dtype: float64","26    180.0
Name: centerY, dtype: float64",POINT (216.5 155),bd2be,"25    216.5
Name: centerX, dtype: float64","25    155.0
Name: centerY, dtype: float64",0.0,d5c9b,0.0,bd2be,datanodeDF,datanodeDF,GRIA4,GRIA3
69,,group,#unlabeled,unlabeled,e57b7_e704b_unlabeled,e57b7_e704b_unlabeled,"LINESTRING (159.5 180, 159.5 155)",POINT (159.5 180),e57b7,159.5,180.0,POINT (159.5 155),e704b,159.5,155.0,0.0,e57b7,0.0,e704b,datanodeDF,datanodeDF,GRIA2,GRIA1
70,,group,#unlabeled,unlabeled,caa86_f5c4e_unlabeled,caa86_f5c4e_unlabeled,"LINESTRING (535.5 184, 535.5 209)",POINT (535.5 184),caa86,535.5,184.0,POINT (535.5 209),f5c4e,535.5,209.0,0.0,caa86,0.0,f5c4e,datanodeDF,datanodeDF,GNAQ,GNA11
71,,group,#unlabeled,unlabeled,e086b_a9461_unlabeled,e086b_a9461_unlabeled,"LINESTRING (608 160, 586.5 184)",POINT (608 160),e086b,608.0,160.0,POINT (586.5 184),a9461,586.5,184.0,0.0,e086b,0.0,a9461,datanodeDF,datanodeDF,GRM1,GNA14
72,,group,#unlabeled,unlabeled,e704b_e57b7_unlabeled,e704b_e57b7_unlabeled,"LINESTRING (159.5 155, 159.5 180)",POINT (159.5 155),e704b,159.5,155.0,POINT (159.5 180),e57b7,159.5,180.0,0.0,e704b,0.0,e57b7,datanodeDF,datanodeDF,GRIA1,GRIA2
73,,group,#unlabeled,unlabeled,f87de_ec722_unlabeled,f87de_ec722_unlabeled,"LINESTRING (494.5 234, 494.5 259)",POINT (494.5 234),f87de,494.5,234.0,POINT (494.5 259),ec722,494.5,259.0,0.0,f87de,0.0,ec722,datanodeDF,datanodeDF,PLCB1,PLCB2
74,,group,#unlabeled,unlabeled,ec722_f87de_unlabeled,ec722_f87de_unlabeled,"LINESTRING (494.5 259, 494.5 234)",POINT (494.5 259),ec722,494.5,259.0,POINT (494.5 234),f87de,494.5,234.0,0.0,ec722,0.0,f87de,datanodeDF,datanodeDF,PLCB2,PLCB1
75,,group,#unlabeled,unlabeled,ab5af_f90a2_unlabeled,ab5af_f90a2_unlabeled,"LINESTRING (547.5 234, 547.5 259)",POINT (547.5 234),ab5af,547.5,234.0,POINT (547.5 259),f90a2,547.5,259.0,0.0,ab5af,0.0,f90a2,datanodeDF,datanodeDF,PLCB3,PLCB4
