Source,Target,edgeID,signal,color
"IFT140","IFT81","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_3","a","#nan"
"WDR19","WDR35","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_4","a","#nan"
"WDR19","IFT122","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_4","a","#nan"
"WDR19","IFT140","4HY5Z_P4CV2_unlabeled","a","#unlabeled"
"WDR19","IFT22","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_4","a","#nan"
"WDR19","HSPB11","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_4","a","#nan"
"WDR19","IFT27","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_4","a","#nan"
"WDR19","IFT43","4HY5Z_D68KU_unlabeled","a","#unlabeled"
"WDR19","IFT46","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_4","a","#nan"
"WDR19","IFT80","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_4","a","#nan"
"WDR19","IFT81","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_4","a","#nan"
"IFT22","WDR35","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_5","a","#nan"
"IFT22","IFT122","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_5","a","#nan"
"IFT22","IFT140","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_5","a","#nan"
"IFT22","WDR19","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_5","a","#nan"
"IFT22","HSPB11","FN265_YRKXS_unlabeled","a","#unlabeled"
"IFT22","IFT27","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_5","a","#nan"
"IFT22","IFT43","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_5","a","#nan"
"IFT22","IFT46","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_5","a","#nan"
"IFT22","IFT80","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_5","a","#nan"
"IFT22","IFT81","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_5","a","#nan"
"HSPB11","WDR35","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_6","a","#nan"
"HSPB11","IFT122","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_6","a","#nan"
"HSPB11","IFT140","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_6","a","#nan"
"HSPB11","WDR19","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_6","a","#nan"
"HSPB11","IFT22","YRKXS_FN265_unlabeled","a","#unlabeled"
"HSPB11","IFT27","YRKXS_OEIU2_unlabeled","a","#unlabeled"
"HSPB11","IFT43","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_6","a","#nan"
"HSPB11","IFT46","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_6","a","#nan"
"HSPB11","IFT80","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_6","a","#nan"
"HSPB11","IFT81","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_6","a","#nan"
"IFT27","WDR35","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_7","a","#nan"
"IFT27","IFT122","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_7","a","#nan"
"IFT27","IFT140","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_7","a","#nan"
"IFT27","WDR19","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_7","a","#nan"
"IFT27","IFT22","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_7","a","#nan"
"IFT27","HSPB11","OEIU2_YRKXS_unlabeled","a","#unlabeled"
"IFT27","IFT43","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_7","a","#nan"
"IFT27","IFT46","OEIU2_6XJCO_unlabeled","a","#unlabeled"
"IFT27","IFT80","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_7","a","#nan"
"IFT27","IFT81","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_7","a","#nan"
"IFT43","WDR35","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_8","a","#nan"
"IFT43","IFT122","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_8","a","#nan"
"IFT43","IFT140","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_8","a","#nan"
"IFT43","WDR19","D68KU_4HY5Z_unlabeled","a","#unlabeled"
"IFT43","IFT22","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_8","a","#nan"
"IFT43","HSPB11","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_8","a","#nan"
"IFT43","IFT27","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_8","a","#nan"
"IFT43","IFT46","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_8","a","#nan"
"IFT43","IFT80","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_8","a","#nan"
"IFT43","IFT81","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_8","a","#nan"
"IFT46","WDR35","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_9","a","#nan"
"IFT46","IFT122","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_9","a","#nan"
"IFT46","IFT140","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_9","a","#nan"
"IFT46","WDR19","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_9","a","#nan"
"IFT46","IFT22","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_9","a","#nan"
"IFT46","HSPB11","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_9","a","#nan"
"IFT46","IFT27","6XJCO_OEIU2_unlabeled","a","#unlabeled"
"IFT46","IFT43","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_9","a","#nan"
"IFT46","IFT80","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_9","a","#nan"
"IFT46","IFT81","6XJCO_TBJMV_unlabeled","a","#unlabeled"
"IFT80","WDR35","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_10","a","#nan"
"IFT80","IFT122","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_10","a","#nan"
"IFT80","IFT140","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_10","a","#nan"
"IFT80","WDR19","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_10","a","#nan"
"IFT80","IFT22","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_10","a","#nan"
"IFT80","HSPB11","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_10","a","#nan"
"IFT80","IFT27","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_10","a","#nan"
"IFT80","IFT43","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_10","a","#nan"
"IFT80","IFT46","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_10","a","#nan"
"IFT80","IFT81","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_10","a","#nan"
"IFT81","WDR35","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_11","a","#nan"
"IFT81","IFT122","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_11","a","#nan"
"IFT81","IFT140","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_11","a","#nan"
"IFT81","WDR19","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_11","a","#nan"
"IFT81","IFT22","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_11","a","#nan"
"IFT81","HSPB11","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_11","a","#nan"
"IFT81","IFT27","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_11","a","#nan"
"IFT81","IFT43","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_11","a","#nan"
"IFT81","IFT46","TBJMV_6XJCO_unlabeled","a","#unlabeled"
"IFT81","IFT80","27NUM_DH7K1_P4CV2_4HY5Z_FN265_YRKXS_OEIU2_D68KU_6XJCO_S03GR_TBJMV_11","a","#nan"
"WDR34","WDR35","None","a","#000000"
"WDR34","IFT122","None","a","#000000"
"WDR34","IFT140","None","a","#000000"
"WDR34","WDR19","None","a","#000000"
"WDR34","IFT22","None","a","#000000"
"WDR34","HSPB11","None","a","#000000"
"WDR34","IFT27","None","a","#000000"
"WDR34","IFT43","None","a","#000000"
"WDR34","IFT46","None","a","#000000"
"WDR34","IFT80","None","a","#000000"
"WDR34","IFT81","None","a","#000000"
"WDR34","TCTEX1D2","b77ca_c77cf_ce425_ce63c_f5372_f0701_ac44f_ef11b_b53fe_d6173_ed6f7_2","a","#nan"
"WDR34","DYNC2H1","b77ca_c77cf_ce425_ce63c_f5372_f0701_ac44f_ef11b_b53fe_d6173_ed6f7_2","a","#nan"
"WDR34","DYNC2LI1","b77ca_c77cf_ce425_ce63c_f5372_f0701_ac44f_ef11b_b53fe_d6173_ed6f7_2","a","#nan"
"WDR34","WDR60","c77cf_f5372_unlabeled","a","#unlabeled"
"WDR34","DYNLL2","b77ca_c77cf_ce425_ce63c_f5372_f0701_ac44f_ef11b_b53fe_d6173_ed6f7_2","a","#nan"
"WDR34","DYNLT1","b77ca_c77cf_ce425_ce63c_f5372_f0701_ac44f_ef11b_b53fe_d6173_ed6f7_2","a","#nan"
"WDR34","DYNLRB1","b77ca_c77cf_ce425_ce63c_f5372_f0701_ac44f_ef11b_b53fe_d6173_ed6f7_2","a","#nan"
"WDR34","DYNLL1","b77ca_c77cf_ce425_ce63c_f5372_f0701_ac44f_ef11b_b53fe_d6173_ed6f7_2","a","#nan"
"WDR34","DYNLRB2","b77ca_c77cf_ce425_ce63c_f5372_f0701_ac44f_ef11b_b53fe_d6173_ed6f7_2","a","#nan"
"WDR34","DYNLT3","b77ca_c77cf_ce425_ce63c_f5372_f0701_ac44f_ef11b_b53fe_d6173_ed6f7_2","a","#nan"
"DYNC2H1","WDR35","None","a","#000000"
"DYNC2H1","IFT122","None","a","#000000"
"DYNC2H1","IFT140","None","a","#000000"
"DYNC2H1","WDR19","None","a","#000000"
"DYNC2H1","IFT22","None","a","#000000"
"DYNC2H1","HSPB11","None","a","#000000"
"DYNC2H1","IFT27","None","a","#000000"
"DYNC2H1","IFT43","None","a","#000000"
"DYNC2H1","IFT46","None","a","#000000"
"DYNC2H1","IFT80","None","a","#000000"
"DYNC2H1","IFT81","None","a","#000000"
"DYNC2H1","TCTEX1D2","b77ca_c77cf_ce425_ce63c_f5372_f0701_ac44f_ef11b_b53fe_d6173_ed6f7_3","a","#nan"
"DYNC2H1","WDR34","b77ca_c77cf_ce425_ce63c_f5372_f0701_ac44f_ef11b_b53fe_d6173_ed6f7_3","a","#nan"
"DYNC2H1","DYNC2LI1","b77ca_c77cf_ce425_ce63c_f5372_f0701_ac44f_ef11b_b53fe_d6173_ed6f7_3","a","#nan"
"DYNC2H1","WDR60","b77ca_c77cf_ce425_ce63c_f5372_f0701_ac44f_ef11b_b53fe_d6173_ed6f7_3","a","#nan"
"DYNC2H1","DYNLL2","b77ca_c77cf_ce425_ce63c_f5372_f0701_ac44f_ef11b_b53fe_d6173_ed6f7_3","a","#nan"
"DYNC2H1","DYNLT1","b77ca_c77cf_ce425_ce63c_f5372_f0701_ac44f_ef11b_b53fe_d6173_ed6f7_3","a","#nan"
"DYNC2H1","DYNLRB1","b77ca_c77cf_ce425_ce63c_f5372_f0701_ac44f_ef11b_b53fe_d6173_ed6f7_3","a","#nan"
"DYNC2H1","DYNLL1","b77ca_c77cf_ce425_ce63c_f5372_f0701_ac44f_ef11b_b53fe_d6173_ed6f7_3","a","#nan"
"DYNC2H1","DYNLRB2","b77ca_c77cf_ce425_ce63c_f5372_f0701_ac44f_ef11b_b53fe_d6173_ed6f7_3","a","#nan"
"DYNC2H1","DYNLT3","b77ca_c77cf_ce425_ce63c_f5372_f0701_ac44f_ef11b_b53fe_d6173_ed6f7_3","a","#nan"
"DYNC2LI1","WDR35","None","a","#000000"
"DYNC2LI1","IFT122","None","a","#000000"
"DYNC2LI1","IFT140","None","a","#000000"
"DYNC2LI1","WDR19","None","a","#000000"
"DYNC2LI1","IFT22","None","a","#000000"
"DYNC2LI1","HSPB11","None","a","#000000"
"DYNC2LI1","IFT27","None","a","#000000"
"DYNC2LI1","IFT43","None","a","#000000"
"DYNC2LI1","IFT46","None","a","#000000"
"DYNC2LI1","IFT80","None","a","#000000"
"DYNC2LI1","IFT81","None","a","#000000"
"DYNC2LI1","TCTEX1D2","b77ca_c77cf_ce425_ce63c_f5372_f0701_ac44f_ef11b_b53fe_d6173_ed6f7_4","a","#nan"
"DYNC2LI1","WDR34","b77ca_c77cf_ce425_ce63c_f5372_f0701_ac44f_ef11b_b53fe_d6173_ed6f7_4","a","#nan"
"DYNC2LI1","DYNC2H1","b77ca_c77cf_ce425_ce63c_f5372_f0701_ac44f_ef11b_b53fe_d6173_ed6f7_4","a","#nan"
"DYNC2LI1","WDR60","b77ca_c77cf_ce425_ce63c_f5372_f0701_ac44f_ef11b_b53fe_d6173_ed6f7_4","a","#nan"
"DYNC2LI1","DYNLL2","b77ca_c77cf_ce425_ce63c_f5372_f0701_ac44f_ef11b_b53fe_d6173_ed6f7_4","a","#nan"
"DYNC2LI1","DYNLT1","b77ca_c77cf_ce425_ce63c_f5372_f0701_ac44f_ef11b_b53fe_d6173_ed6f7_4","a","#nan"
"DYNC2LI1","DYNLRB1","b77ca_c77cf_ce425_ce63c_f5372_f0701_ac44f_ef11b_b53fe_d6173_ed6f7_4","a","#nan"
"DYNC2LI1","DYNLL1","b77ca_c77cf_ce425_ce63c_f5372_f0701_ac44f_ef11b_b53fe_d6173_ed6f7_4","a","#nan"
"DYNC2LI1","DYNLRB2","b77ca_c77cf_ce425_ce63c_f5372_f0701_ac44f_ef11b_b53fe_d6173_ed6f7_4","a","#nan"
"DYNC2LI1","DYNLT3","b77ca_c77cf_ce425_ce63c_f5372_f0701_ac44f_ef11b_b53fe_d6173_ed6f7_4","a","#nan"
"WDR60","WDR35","None","a","#000000"
"WDR60","IFT122","None","a","#000000"
"WDR60","IFT140","None","a","#000000"
"WDR60","WDR19","None","a","#000000"
"WDR60","IFT22","None","a","#000000"
"WDR60","HSPB11","None","a","#000000"
"WDR60","IFT27","None","a","#000000"
"WDR60","IFT43","None","a","#000000"
"WDR60","IFT46","None","a","#000000"
"WDR60","IFT80","None","a","#000000"
"WDR60","IFT81","None","a","#000000"
"WDR60","TCTEX1D2","b77ca_c77cf_ce425_ce63c_f5372_f0701_ac44f_ef11b_b53fe_d6173_ed6f7_5","a","#nan"
"WDR60","WDR34","f5372_c77cf_unlabeled","a","#unlabeled"
"WDR60","DYNC2H1","b77ca_c77cf_ce425_ce63c_f5372_f0701_ac44f_ef11b_b53fe_d6173_ed6f7_5","a","#nan"
"WDR60","DYNC2LI1","b77ca_c77cf_ce425_ce63c_f5372_f0701_ac44f_ef11b_b53fe_d6173_ed6f7_5","a","#nan"
"WDR60","DYNLL2","b77ca_c77cf_ce425_ce63c_f5372_f0701_ac44f_ef11b_b53fe_d6173_ed6f7_5","a","#nan"
"WDR60","DYNLT1","b77ca_c77cf_ce425_ce63c_f5372_f0701_ac44f_ef11b_b53fe_d6173_ed6f7_5","a","#nan"
"WDR60","DYNLRB1","b77ca_c77cf_ce425_ce63c_f5372_f0701_ac44f_ef11b_b53fe_d6173_ed6f7_5","a","#nan"
"WDR60","DYNLL1","b77ca_c77cf_ce425_ce63c_f5372_f0701_ac44f_ef11b_b53fe_d6173_ed6f7_5","a","#nan"
"WDR60","DYNLRB2","b77ca_c77cf_ce425_ce63c_f5372_f0701_ac44f_ef11b_b53fe_d6173_ed6f7_5","a","#nan"
"WDR60","DYNLT3","b77ca_c77cf_ce425_ce63c_f5372_f0701_ac44f_ef11b_b53fe_d6173_ed6f7_5","a","#nan"
"DYNLL2","WDR35","None","a","#000000"
"DYNLL2","IFT122","None","a","#000000"
"DYNLL2","IFT140","None","a","#000000"
"DYNLL2","WDR19","None","a","#000000"
"DYNLL2","IFT22","None","a","#000000"
"DYNLL2","HSPB11","None","a","#000000"
"DYNLL2","IFT27","None","a","#000000"
"DYNLL2","IFT43","None","a","#000000"
"DYNLL2","IFT46","None","a","#000000"
"DYNLL2","IFT80","None","a","#000000"
"DYNLL2","IFT81","None","a","#000000"
"DYNLL2","TCTEX1D2","b77ca_c77cf_ce425_ce63c_f5372_f0701_ac44f_ef11b_b53fe_d6173_ed6f7_6","a","#nan"
"DYNLL2","WDR34","b77ca_c77cf_ce425_ce63c_f5372_f0701_ac44f_ef11b_b53fe_d6173_ed6f7_6","a","#nan"
"DYNLL2","DYNC2H1","b77ca_c77cf_ce425_ce63c_f5372_f0701_ac44f_ef11b_b53fe_d6173_ed6f7_6","a","#nan"
"DYNLL2","DYNC2LI1","b77ca_c77cf_ce425_ce63c_f5372_f0701_ac44f_ef11b_b53fe_d6173_ed6f7_6","a","#nan"
"DYNLL2","WDR60","b77ca_c77cf_ce425_ce63c_f5372_f0701_ac44f_ef11b_b53fe_d6173_ed6f7_6","a","#nan"
"DYNLL2","DYNLT1","f0701_ac44f_unlabeled","a","#unlabeled"
