,anchor,arrow,Color,comments,edgeGroup,edgeID,geometry,node1_coords,node1_graphref,node1_x,node1_y,node2_coords,node2_graphref,node2_x,node2_y,matched_Node1_dist,matched_Node1,matched_Node2_dist,matched_Node2,matched_Node1_cat,matched_Node2_cat,matched_Node1_textlabel,matched_Node2_textlabel
0,['f7fc2'],['Arrow'],#000000,[],,,"LINESTRING (769.3551620831624 875.1133763001193, 826.0040731331328 964.781328821682)",POINT (769.3551620831624 875.1133763001193),cace1,769.3551620831624,875.1133763001193,POINT (826.0040731331328 964.781328821682),b3fac,826.0040731331328,964.781328821682,0.0,cace1,0.0,b3fac,,,STAT3,"['STAT3', 'STAT3']"
1,[],['mim-binding'],#000000,[],,,"LINESTRING (887.2868410566422 816.7737507856414, 792.0147265031505 910.9805573087443)",POINT (887.2868410566422 816.7737507856414),ba482,887.2868410566422,816.7737507856414,POINT (792.0147265031505 910.9805573087443),f7fc2,792.0147265031505,910.9805573087443,0.0,ba482,0.0,f7fc2,,,STAT3,f7fc2
2,['af110'],['mim-modification'],#000000,[],,,"LINESTRING (765.1445040205823 742.5789889797197, 769.3551620831624 855.1133763001193)",POINT (765.1445040205823 742.5789889797197),b054d,765.1445040205823,742.5789889797197,POINT (769.3551620831624 855.1133763001193),cace1,769.3551620831624,855.1133763001193,0.0,b054d,0.0,cace1,,,STAT3,STAT3
3,[],['mim-stimulation'],#000000,[],,,"LINESTRING (334.65619712432976 715.0337189517671, 766.8287672456144 787.5927439078796)",POINT (334.65619712432976 715.0337189517671),ac7d4,334.65619712432976,715.0337189517671,POINT (766.8287672456144 787.5927439078796),af110,766.8287672456144,787.5927439078796,0.0,ac7d4,0.0,af110,,,TYK2,af110
4,[],['Arrow'],#000000,[],,,"LINESTRING (61.09059434668892 914.0321871412835, 90.7464187333112 840.3276660352303)",POINT (61.09059434668892 914.0321871412835),f1625,61.09059434668892,914.0321871412835,POINT (90.7464187333112 840.3276660352303),a2f44,90.7464187333112,840.3276660352303,0.0,f1625,0.0,a2f44,,,['placeholder\n\nmiR-7a'],SOCS3
5,[],['mim-inhibition'],#000000,[],,id116bdc57,"LINESTRING (1194.2771256445744 890.5897779877754, 1157.4043610504932 908.2464944056861)",POINT (1194.2771256445744 890.5897779877754),b8108,1194.2771256445744,890.5897779877754,POINT (1157.4043610504932 908.2464944056861),f14da,1157.4043610504932,908.2464944056861,0.0,b8108,0.0,f14da,,,['placeholder\n\nmiR-135a-5p\nmiR-17-5p\nmiR-29b\nmiR-124\nmiR-519a'],PTPRD
6,[],['mim-stimulation'],#000000,[<Comment>phosphorylation</Comment>],,id164d215c,"LINESTRING (341.25029768710806 1116.9757177567444, 195.01196117951204 1033.8780903292839)",POINT (341.25029768710806 1116.9757177567444),df960,341.25029768710806,1116.9757177567444,POINT (195.01196117951204 1033.8780903292839),c0bfa,195.01196117951204,1033.8780903292839,0.0,df960,0.0,c0bfa,,,"['MLST8', 'MTOR', 'AKT1S1', 'RPTOR', 'DEPTOR']",c0bfa
7,[],['mim-stimulation'],#000000,[<Comment>phosphorylation</Comment>],,id18493835,"LINESTRING (362.65168979847226 974.6613326059314, 195.01196117951204 1033.8780903292839)",POINT (362.65168979847226 974.6613326059314),b723a,362.65168979847226,974.6613326059314,POINT (195.01196117951204 1033.8780903292839),c0bfa,195.01196117951204,1033.8780903292839,0.0,b723a,0.0,c0bfa,,,"['MAPK1', 'MAPK14', 'MAPK15', 'MAPK12', 'MAPK9', 'MAPK8', 'MAPK7', 'MAPK6', 'MAPK3', 'MAPK11', 'MAPK10', 'MAPK13', 'MAPK4']",c0bfa
8,[],['mim-stimulation'],#000000,[<Comment>phosphorylation</Comment>],,id1fa42900,"LINESTRING (425.96814747464225 826.8624136880951, 195.01196117951204 1033.8780903292839)",POINT (425.96814747464225 826.8624136880951),e73f6,425.96814747464225,826.8624136880951,POINT (195.01196117951204 1033.8780903292839),c0bfa,195.01196117951204,1033.8780903292839,0.0,e73f6,0.0,c0bfa,,,PRKCB,c0bfa
9,[],['mim-stimulation'],#000000,[<Comment>phosphorylation</Comment>],,id2b26be87,"LINESTRING (340.09020487967825 1204.591727037482, 195.01196117951204 1033.8780903292839)",POINT (340.09020487967825 1204.591727037482),ef062,340.09020487967825,1204.591727037482,POINT (195.01196117951204 1033.8780903292839),c0bfa,195.01196117951204,1033.8780903292839,0.0,ef062,0.0,c0bfa,,,"['MAPKAP1', 'MLST8', 'RICTOR', 'MTOR']",c0bfa
