Value
0.012532318860631076
0.03161920813039082
0.0014212407474909134
0.01241313927311634
0.006607762578842812
0.02746401358265294
0.01335682711100857
0.01322156200253752
0.015487527024187306
0.015676411521056477
0.013627790493545988
0.017206364019943843
0.01399936564124005
0.022882709399812032
0.02101222243523013
0.012891090346986336
0.011302899781173936
0.00666007447056632
0.009665598095083204
0.008725191865883162
0.014573845366152695
0.017273642529763558
0.015557422464810145
0.01476499205518276
0.015218532716010143
0.024402628833163874
0.014031960283392472
0.009171836312881
0.005333429851345771
0.015068958474735647
0.015628434548269222
0.011550008802730627
0.013840272900938859
0.005865638419757487
0.01824181276847345
0.011468237029399638
0.013090973073170604
0.004649219591267483
0.01261028172464996
0.03250396028216593
0.006294494814864896
0.019482523819312588
0.015373435708613136
0.027815016313945187
0.03314454017339986
0.01766090974872398
0.012318520510335189
0.013871585805599693
0.014355488999507034
0.005079259031307467
0.019639539872188524
0.01335682711100857
0.013871585805599693
0.06019203009649561
0.036238983183884764
0.015090011875133254
0.011051997452349232
0.016759726319250316
0.01985596496945152
0.014611382745704282
0.01584848621100713
0.007383135658295528
0.007791338477194214
0.041356603138859145
0.01513242948291146
0.036238983183884764
0.019911390042895247
0.01294005965971633
0.011954406247375458
0.013398361861554443
0.013809206002073988
0.015700594209570543
0.0263470900207749
0.012964789865769722
0.039999999999999994
0.015604637897469499
0.010892886729160544
