source|target
PRKAR2B|PAK4
PRKAR2B|PAK1
PRKAR2B|PAK2
PRKAR1B|NF2
PRKAR1B|PRKACA
PRKAR1B|PRKACB
PRKAR1B|PRKACG
PRKAR1B|PRKAR1A
PRKAR1B|PRKAR2A
PRKAR1B|PRKAR2B
PRKAR1B|PAK5
PRKAR1B|PAK3
PRKAR1B|PAK6
PRKAR1B|PAK4
PRKAR1B|PAK1
PRKAR1B|PAK2
PAK5|NF2
PAK5|PRKACA
PAK5|PRKACB
PAK5|PRKACG
PAK5|PRKAR1A
PAK5|PRKAR2A
PAK5|PRKAR2B
PAK5|PRKAR1B
PAK5|PAK3
PAK5|PAK6
PAK5|PAK4
PAK5|PAK1
PAK5|PAK2
PAK3|NF2
PAK3|PRKACA
PAK3|PRKACB
PAK3|PRKACG
PAK3|PRKAR1A
PAK3|PRKAR2A
PAK3|PRKAR2B
PAK3|PRKAR1B
PAK3|PAK5
PAK3|PAK6
PAK3|PAK4
PAK3|PAK1
PAK3|PAK2
PAK6|NF2
PAK6|PRKACA
PAK6|PRKACB
PAK6|PRKACG
PAK6|PRKAR1A
PAK6|PRKAR2A
PAK6|PRKAR2B
PAK6|PRKAR1B
PAK6|PAK5
PAK6|PAK3
PAK6|PAK4
PAK6|PAK1
PAK6|PAK2
PAK4|NF2
PAK4|PRKACA
PAK4|PRKACB
PAK4|PRKACG
PAK4|PRKAR1A
PAK4|PRKAR2A
PAK4|PRKAR2B
PAK4|PRKAR1B
PAK4|PAK5
PAK4|PAK3
PAK4|PAK6
PAK4|PAK1
PAK4|PAK2
PAK1|NF2
PAK1|PRKACA
PAK1|PRKACB
PAK1|PRKACG
PAK1|PRKAR1A
PAK1|PRKAR2A
PAK1|PRKAR2B
PAK1|PRKAR1B
PAK1|PAK5
PAK1|PAK3
PAK1|PAK6
PAK1|PAK4
PAK1|PAK2
PAK2|NF2
PAK2|PRKACA
PAK2|PRKACB
PAK2|PRKACG
PAK2|PRKAR1A
PAK2|PRKAR2A
PAK2|PRKAR2B
PAK2|PRKAR1B
PAK2|PAK5
PAK2|PAK3
PAK2|PAK6
PAK2|PAK4
PAK2|PAK1
LIN28B|MIR98
PTK2|ITGA1
PTK2|ITGA2
PTK2|ITGA3
PTK2|ITGA4
PTK2|ITGA5
PTK2|ITGA6
PTK2|ITGA7
PTK2|ITGA8
PTK2|ITGA9
PTK2|ITGA10
PTK2|ITGA11
PTK2|ITGAD
PTK2|ITGAE
PTK2|ITGAL
PTK2|ITGAM
PTK2|ITGAV
PTK2|ITGA2B
PTK2|ITGAX
PTK2|ITGB1
PTK2|ITGB2
PTK2|ITGB3
PTK2|ITGB4
PTK2|ITGB5
PTK2|ITGB6
PTK2|ITGB7
PTK2|ITGB8
CXCL10|LATS2
CXCL10|LATS1
ITGA1|ITGA2
ITGA1|ITGA3
ITGA1|ITGA4
ITGA1|ITGA5
ITGA1|ITGA6
ITGA1|ITGA7
ITGA1|ITGA8
ITGA1|ITGA9
ITGA1|ITGA10
ITGA1|ITGA11
ITGA1|ITGAD
ITGA1|ITGAE
ITGA1|ITGAL
ITGA1|ITGAM
ITGA1|ITGAV
ITGA1|ITGA2B
ITGA1|ITGAX
ITGA1|ITGB1
ITGA1|ITGB2
ITGA1|ITGB3
ITGA1|ITGB4
ITGA1|ITGB5
ITGA1|ITGB6
ITGA1|ITGB7
ITGA1|ITGB8
ITGA2|ITGA1
ITGA2|ITGA3
ITGA2|ITGA4
ITGA2|ITGA5
ITGA2|ITGA6
ITGA2|ITGA7
ITGA2|ITGA8
ITGA2|ITGA9
ITGA2|ITGA10
ITGA2|ITGA11
ITGA2|ITGAD
ITGA2|ITGAE
ITGA2|ITGAL
ITGA2|ITGAM
ITGA2|ITGAV
ITGA2|ITGA2B
ITGA2|ITGAX
ITGA2|ITGB1
ITGA2|ITGB2
ITGA2|ITGB3
ITGA2|ITGB4
ITGA2|ITGB5
ITGA2|ITGB6
ITGA2|ITGB7
ITGA2|ITGB8
ITGA3|ITGA1
ITGA3|ITGA2
ITGA3|ITGA4
ITGA3|ITGA5
ITGA3|ITGA6
ITGA3|ITGA7
ITGA3|ITGA8
ITGA3|ITGA9
ITGA3|ITGA10
ITGA3|ITGA11
ITGA3|ITGAD
ITGA3|ITGAE
ITGA3|ITGAL
ITGA3|ITGAM
ITGA3|ITGAV
ITGA3|ITGA2B
ITGA3|ITGAX
ITGA3|ITGB1
ITGA3|ITGB2
ITGA3|ITGB3
ITGA3|ITGB4
ITGA3|ITGB5
ITGA3|ITGB6
ITGA3|ITGB7
ITGA3|ITGB8
ITGA4|ITGA1
ITGA4|ITGA2
ITGA4|ITGA3
ITGA4|ITGA5
ITGA4|ITGA6
ITGA4|ITGA7
ITGA4|ITGA8
ITGA4|ITGA9
ITGA4|ITGA10
ITGA4|ITGA11
ITGA4|ITGAD
ITGA4|ITGAE
ITGA4|ITGAL
ITGA4|ITGAM
ITGA4|ITGAV
ITGA4|ITGA2B
ITGA4|ITGAX
ITGA4|ITGB1
ITGA4|ITGB2
ITGA4|ITGB3
ITGA4|ITGB4
ITGA4|ITGB5
ITGA4|ITGB6
ITGA4|ITGB7
ITGA4|ITGB8
ITGA5|ITGA1
ITGA5|ITGA2
ITGA5|ITGA3
ITGA5|ITGA4
ITGA5|ITGA6
ITGA5|ITGA7
ITGA5|ITGA8
ITGA5|ITGA9
ITGA5|ITGA10
ITGA5|ITGA11
ITGA5|ITGAD
ITGA5|ITGAE
ITGA5|ITGAL
ITGA5|ITGAM
ITGA5|ITGAV
ITGA5|ITGA2B
ITGA5|ITGAX
ITGA5|ITGB1
ITGA5|ITGB2
ITGA5|ITGB3
ITGA5|ITGB4
ITGA5|ITGB5
ITGA5|ITGB6
ITGA5|ITGB7
ITGA5|ITGB8
ITGA6|ITGA1
ITGA6|ITGA2
ITGA6|ITGA3
ITGA6|ITGA4
ITGA6|ITGA5
ITGA6|ITGA7
ITGA6|ITGA8
ITGA6|ITGA9
ITGA6|ITGA10
ITGA6|ITGA11
ITGA6|ITGAD
ITGA6|ITGAE
ITGA6|ITGAL
ITGA6|ITGAM
ITGA6|ITGAV
ITGA6|ITGA2B
ITGA6|ITGAX
ITGA6|ITGB1
ITGA6|ITGB2
ITGA6|ITGB3
ITGA6|ITGB4
ITGA6|ITGB5
ITGA6|ITGB6
ITGA6|ITGB7
ITGA6|ITGB8
ITGA7|ITGA1
ITGA7|ITGA2
ITGA7|ITGA3
ITGA7|ITGA4
ITGA7|ITGA5
ITGA7|ITGA6
ITGA7|ITGA8
ITGA7|ITGA9
ITGA7|ITGA10
ITGA7|ITGA11
ITGA7|ITGAD
ITGA7|ITGAE
ITGA7|ITGAL
ITGA7|ITGAM
ITGA7|ITGAV
ITGA7|ITGA2B
ITGA7|ITGAX
ITGA7|ITGB1
ITGA7|ITGB2
ITGA7|ITGB3
ITGA7|ITGB4
ITGA7|ITGB5
ITGA7|ITGB6
ITGA7|ITGB7
ITGA7|ITGB8
ITGA8|ITGA1
ITGA8|ITGA2
ITGA8|ITGA3
ITGA8|ITGA4
ITGA8|ITGA5
ITGA8|ITGA6
ITGA8|ITGA7
ITGA8|ITGA9
ITGA8|ITGA10
ITGA8|ITGA11
ITGA8|ITGAD
ITGA8|ITGAE
ITGA8|ITGAL
ITGA8|ITGAM
ITGA8|ITGAV
ITGA8|ITGA2B
ITGA8|ITGAX
ITGA8|ITGB1
ITGA8|ITGB2
ITGA8|ITGB3
ITGA8|ITGB4
ITGA8|ITGB5
ITGA8|ITGB6
ITGA8|ITGB7
ITGA8|ITGB8
ITGA9|ITGA1
ITGA9|ITGA2
ITGA9|ITGA3
ITGA9|ITGA4
ITGA9|ITGA5
ITGA9|ITGA6
ITGA9|ITGA7
ITGA9|ITGA8
ITGA9|ITGA10
ITGA9|ITGA11
ITGA9|ITGAD
ITGA9|ITGAE
ITGA9|ITGAL
ITGA9|ITGAM
ITGA9|ITGAV
ITGA9|ITGA2B
ITGA9|ITGAX
ITGA9|ITGB1
ITGA9|ITGB2
ITGA9|ITGB3
ITGA9|ITGB4
ITGA9|ITGB5
ITGA9|ITGB6
ITGA9|ITGB7
ITGA9|ITGB8
ITGA10|ITGA1
ITGA10|ITGA2
ITGA10|ITGA3
ITGA10|ITGA4
ITGA10|ITGA5
ITGA10|ITGA6
ITGA10|ITGA7
ITGA10|ITGA8
ITGA10|ITGA9
ITGA10|ITGA11
ITGA10|ITGAD
ITGA10|ITGAE
ITGA10|ITGAL
ITGA10|ITGAM
ITGA10|ITGAV
ITGA10|ITGA2B
ITGA10|ITGAX
ITGA10|ITGB1
ITGA10|ITGB2
ITGA10|ITGB3
ITGA10|ITGB4
ITGA10|ITGB5
ITGA10|ITGB6
ITGA10|ITGB7
ITGA10|ITGB8
ITGA11|ITGA1
ITGA11|ITGA2
ITGA11|ITGA3
ITGA11|ITGA4
ITGA11|ITGA5
ITGA11|ITGA6
ITGA11|ITGA7
ITGA11|ITGA8
ITGA11|ITGA9
ITGA11|ITGA10
ITGA11|ITGAD
ITGA11|ITGAE
ITGA11|ITGAL
ITGA11|ITGAM
ITGA11|ITGAV
ITGA11|ITGA2B
ITGA11|ITGAX
ITGA11|ITGB1
ITGA11|ITGB2
ITGA11|ITGB3
ITGA11|ITGB4
ITGA11|ITGB5
ITGA11|ITGB6
ITGA11|ITGB7
ITGA11|ITGB8
ITGAD|ITGA1
ITGAD|ITGA2
ITGAD|ITGA3
ITGAD|ITGA4
ITGAD|ITGA5
ITGAD|ITGA6
ITGAD|ITGA7
ITGAD|ITGA8
ITGAD|ITGA9
ITGAD|ITGA10
ITGAD|ITGA11
ITGAD|ITGAE
ITGAD|ITGAL
ITGAD|ITGAM
ITGAD|ITGAV
ITGAD|ITGA2B
ITGAD|ITGAX
ITGAD|ITGB1
ITGAD|ITGB2
ITGAD|ITGB3
ITGAD|ITGB4
ITGAD|ITGB5
ITGAD|ITGB6
ITGAD|ITGB7
ITGAD|ITGB8
ITGAE|ITGA1
ITGAE|ITGA2
ITGAE|ITGA3
ITGAE|ITGA4
ITGAE|ITGA5
ITGAE|ITGA6
ITGAE|ITGA7
ITGAE|ITGA8
ITGAE|ITGA9
ITGAE|ITGA10
ITGAE|ITGA11
ITGAE|ITGAD
ITGAE|ITGAL
ITGAE|ITGAM
ITGAE|ITGAV
ITGAE|ITGA2B
ITGAE|ITGAX
ITGAE|ITGB1
ITGAE|ITGB2
ITGAE|ITGB3
ITGAE|ITGB4
ITGAE|ITGB5
ITGAE|ITGB6
ITGAE|ITGB7
ITGAE|ITGB8
ITGAL|ITGA1
ITGAL|ITGA2
ITGAL|ITGA3
ITGAL|ITGA4
ITGAL|ITGA5
ITGAL|ITGA6
ITGAL|ITGA7
ITGAL|ITGA8
ITGAL|ITGA9
ITGAL|ITGA10
ITGAL|ITGA11
ITGAL|ITGAD
ITGAL|ITGAE
ITGAL|ITGAM
ITGAL|ITGAV
ITGAL|ITGA2B
ITGAL|ITGAX
ITGAL|ITGB1
ITGAL|ITGB2
ITGAL|ITGB3
ITGAL|ITGB4
ITGAL|ITGB5
ITGAL|ITGB6
ITGAL|ITGB7
ITGAL|ITGB8
ITGAM|ITGA1
ITGAM|ITGA2
ITGAM|ITGA3
ITGAM|ITGA4
ITGAM|ITGA5
ITGAM|ITGA6
ITGAM|ITGA7
ITGAM|ITGA8
ITGAM|ITGA9
ITGAM|ITGA10
ITGAM|ITGA11
ITGAM|ITGAD
ITGAM|ITGAE
ITGAM|ITGAL
ITGAM|ITGAV
ITGAM|ITGA2B
ITGAM|ITGAX
ITGAM|ITGB1
ITGAM|ITGB2
ITGAM|ITGB3
ITGAM|ITGB4
ITGAM|ITGB5
ITGAM|ITGB6
ITGAM|ITGB7
ITGAM|ITGB8
ITGAV|ITGA1
ITGAV|ITGA2
ITGAV|ITGA3
ITGAV|ITGA4
ITGAV|ITGA5
ITGAV|ITGA6
ITGAV|ITGA7
ITGAV|ITGA8
ITGAV|ITGA9
ITGAV|ITGA10
ITGAV|ITGA11
ITGAV|ITGAD
ITGAV|ITGAE
ITGAV|ITGAL
ITGAV|ITGAM
ITGAV|ITGA2B
ITGAV|ITGAX
ITGAV|ITGB1
ITGAV|ITGB2
ITGAV|ITGB3
ITGAV|ITGB4
ITGAV|ITGB5
ITGAV|ITGB6
ITGAV|ITGB7
ITGAV|ITGB8
ITGA2B|ITGA1
ITGA2B|ITGA2
ITGA2B|ITGA3
ITGA2B|ITGA4
ITGA2B|ITGA5
ITGA2B|ITGA6
ITGA2B|ITGA7
ITGA2B|ITGA8
ITGA2B|ITGA9
ITGA2B|ITGA10
ITGA2B|ITGA11
ITGA2B|ITGAD
ITGA2B|ITGAE
ITGA2B|ITGAL
ITGA2B|ITGAM
ITGA2B|ITGAV
ITGA2B|ITGAX
ITGA2B|ITGB1
ITGA2B|ITGB2
ITGA2B|ITGB3
ITGA2B|ITGB4
ITGA2B|ITGB5
ITGA2B|ITGB6
ITGA2B|ITGB7
ITGA2B|ITGB8
ITGAX|ITGA1
ITGAX|ITGA2
ITGAX|ITGA3
ITGAX|ITGA4
ITGAX|ITGA5
ITGAX|ITGA6
ITGAX|ITGA7
ITGAX|ITGA8
ITGAX|ITGA9
ITGAX|ITGA10
ITGAX|ITGA11
ITGAX|ITGAD
ITGAX|ITGAE
ITGAX|ITGAL
ITGAX|ITGAM
ITGAX|ITGAV
ITGAX|ITGA2B
ITGAX|ITGB1
ITGAX|ITGB2
ITGAX|ITGB3
ITGAX|ITGB4
ITGAX|ITGB5
ITGAX|ITGB6
ITGAX|ITGB7
ITGAX|ITGB8
ITGB1|ITGA1
ITGB1|ITGA2
ITGB1|ITGA3
ITGB1|ITGA4
ITGB1|ITGA5
ITGB1|ITGA6
ITGB1|ITGA7
ITGB1|ITGA8
ITGB1|ITGA9
ITGB1|ITGA10
ITGB1|ITGA11
ITGB1|ITGAD
ITGB1|ITGAE
ITGB1|ITGAL
ITGB1|ITGAM
ITGB1|ITGAV
ITGB1|ITGA2B
ITGB1|ITGAX
ITGB1|ITGB2
ITGB1|ITGB3
ITGB1|ITGB4
ITGB1|ITGB5
ITGB1|ITGB6
ITGB1|ITGB7
ITGB1|ITGB8
ITGB2|ITGA1
ITGB2|ITGA2
ITGB2|ITGA3
ITGB2|ITGA4
ITGB2|ITGA5
ITGB2|ITGA6
ITGB2|ITGA7
ITGB2|ITGA8
ITGB2|ITGA9
ITGB2|ITGA10
ITGB2|ITGA11
ITGB2|ITGAD
ITGB2|ITGAE
ITGB2|ITGAL
ITGB2|ITGAM
ITGB2|ITGAV
ITGB2|ITGA2B
ITGB2|ITGAX
ITGB2|ITGB1
ITGB2|ITGB3
ITGB2|ITGB4
ITGB2|ITGB5
ITGB2|ITGB6
ITGB2|ITGB7
ITGB2|ITGB8
ITGB3|ITGA1
ITGB3|ITGA2
ITGB3|ITGA3
ITGB3|ITGA4
ITGB3|ITGA5
ITGB3|ITGA6
ITGB3|ITGA7
ITGB3|ITGA8
ITGB3|ITGA9
ITGB3|ITGA10
ITGB3|ITGA11
ITGB3|ITGAD
ITGB3|ITGAE
ITGB3|ITGAL
ITGB3|ITGAM
ITGB3|ITGAV
ITGB3|ITGA2B
ITGB3|ITGAX
ITGB3|ITGB1
ITGB3|ITGB2
ITGB3|ITGB4
ITGB3|ITGB5
ITGB3|ITGB6
ITGB3|ITGB7
ITGB3|ITGB8
ITGB4|ITGA1
ITGB4|ITGA2
ITGB4|ITGA3
ITGB4|ITGA4
ITGB4|ITGA5
ITGB4|ITGA6
ITGB4|ITGA7
ITGB4|ITGA8
ITGB4|ITGA9
ITGB4|ITGA10
ITGB4|ITGA11
ITGB4|ITGAD
ITGB4|ITGAE
ITGB4|ITGAL
ITGB4|ITGAM
ITGB4|ITGAV
ITGB4|ITGA2B
ITGB4|ITGAX
ITGB4|ITGB1
ITGB4|ITGB2
ITGB4|ITGB3
ITGB4|ITGB5
ITGB4|ITGB6
ITGB4|ITGB7
ITGB4|ITGB8
ITGB5|ITGA1
ITGB5|ITGA2
ITGB5|ITGA3
ITGB5|ITGA4
ITGB5|ITGA5
ITGB5|ITGA6
ITGB5|ITGA7
ITGB5|ITGA8
ITGB5|ITGA9
ITGB5|ITGA10
ITGB5|ITGA11
ITGB5|ITGAD
ITGB5|ITGAE
ITGB5|ITGAL
ITGB5|ITGAM
ITGB5|ITGAV
ITGB5|ITGA2B
ITGB5|ITGAX
ITGB5|ITGB1
ITGB5|ITGB2
ITGB5|ITGB3
ITGB5|ITGB4
ITGB5|ITGB6
ITGB5|ITGB7
ITGB5|ITGB8
ITGB6|ITGA1
ITGB6|ITGA2
ITGB6|ITGA3
ITGB6|ITGA4
ITGB6|ITGA5
ITGB6|ITGA6
ITGB6|ITGA7
ITGB6|ITGA8
ITGB6|ITGA9
ITGB6|ITGA10
ITGB6|ITGA11
ITGB6|ITGAD
ITGB6|ITGAE
ITGB6|ITGAL
ITGB6|ITGAM
ITGB6|ITGAV
ITGB6|ITGA2B
ITGB6|ITGAX
ITGB6|ITGB1
ITGB6|ITGB2
ITGB6|ITGB3
ITGB6|ITGB4
ITGB6|ITGB5
ITGB6|ITGB7
ITGB6|ITGB8
ITGB7|ITGA1
ITGB7|ITGA2
ITGB7|ITGA3
ITGB7|ITGA4
ITGB7|ITGA5
ITGB7|ITGA6
ITGB7|ITGA7
ITGB7|ITGA8
ITGB7|ITGA9
ITGB7|ITGA10
ITGB7|ITGA11
ITGB7|ITGAD
ITGB7|ITGAE
ITGB7|ITGAL
ITGB7|ITGAM
ITGB7|ITGAV
ITGB7|ITGA2B
ITGB7|ITGAX
ITGB7|ITGB1
ITGB7|ITGB2
ITGB7|ITGB3
ITGB7|ITGB4
ITGB7|ITGB5
ITGB7|ITGB6
ITGB7|ITGB8
ITGB8|ITGA1
ITGB8|ITGA2
ITGB8|ITGA3
ITGB8|ITGA4
ITGB8|ITGA5
ITGB8|ITGA6
ITGB8|ITGA7
ITGB8|ITGA8
ITGB8|ITGA9
ITGB8|ITGA10
ITGB8|ITGA11
ITGB8|ITGAD
ITGB8|ITGAE
ITGB8|ITGAL
ITGB8|ITGAM
ITGB8|ITGAV
ITGB8|ITGA2B
ITGB8|ITGAX
ITGB8|ITGB1
ITGB8|ITGB2
ITGB8|ITGB3
ITGB8|ITGB4
ITGB8|ITGB5
ITGB8|ITGB6
ITGB8|ITGB7
TEAD1|TEAD2
TEAD1|TEAD3
TEAD1|TEAD4
TEAD2|TEAD1
TEAD2|TEAD3
TEAD2|TEAD4
TEAD3|TEAD1
TEAD3|TEAD2
TEAD3|TEAD4
TEAD4|TEAD1
TEAD4|TEAD2
TEAD4|TEAD3
FGFR2|NF2
FGFR2|KDR
FGFR2|INSR
FGFR2|FGFR3
FGFR2|IGF1R
FGFR2|KIT
FGFR2|FGFR1
FGFR2|EPHA2
FGFR2|EGFR
FGFR2|CSF1R
FGFR2|FGFR4
FGFR2|FLT1
FGFR2|FLT4
FGFR2|NGFR
FGFR2|MET
FGFR2|PDGFRA
FGFR2|PDGFRB
FGFR2|TEK
FGFR2|FLT3
FGFR2|NTRK1
FGFR2|NTRK2
KDR|NF2
KDR|FGFR2
KDR|INSR
KDR|FGFR3
KDR|IGF1R
KDR|KIT
KDR|FGFR1
KDR|EPHA2
KDR|EGFR
KDR|CSF1R
KDR|FGFR4
KDR|FLT1
KDR|FLT4
KDR|NGFR
KDR|MET
KDR|PDGFRA
KDR|PDGFRB
KDR|TEK
KDR|FLT3
KDR|NTRK1
KDR|NTRK2
INSR|NF2
INSR|FGFR2
INSR|KDR
INSR|FGFR3
INSR|IGF1R
INSR|KIT
INSR|FGFR1
INSR|EPHA2
INSR|EGFR
INSR|CSF1R
INSR|FGFR4
INSR|FLT1
INSR|FLT4
INSR|NGFR
INSR|MET
INSR|PDGFRA
INSR|PDGFRB
INSR|TEK
INSR|FLT3
INSR|NTRK1
INSR|NTRK2
FGFR3|NF2
FGFR3|FGFR2
FGFR3|KDR
FGFR3|INSR
FGFR3|IGF1R
FGFR3|KIT
FGFR3|FGFR1
FGFR3|EPHA2
FGFR3|EGFR
FGFR3|CSF1R
FGFR3|FGFR4
FGFR3|FLT1
FGFR3|FLT4
FGFR3|NGFR
FGFR3|MET
FGFR3|PDGFRA
FGFR3|PDGFRB
FGFR3|TEK
FGFR3|FLT3
FGFR3|NTRK1
FGFR3|NTRK2
IGF1R|NF2
IGF1R|FGFR2
IGF1R|KDR
IGF1R|INSR
IGF1R|FGFR3
IGF1R|KIT
IGF1R|FGFR1
IGF1R|EPHA2
IGF1R|EGFR
IGF1R|CSF1R
IGF1R|FGFR4
IGF1R|FLT1
IGF1R|FLT4
IGF1R|NGFR
IGF1R|MET
IGF1R|PDGFRA
IGF1R|PDGFRB
IGF1R|TEK
IGF1R|FLT3
IGF1R|NTRK1
IGF1R|NTRK2
KIT|NF2
KIT|FGFR2
KIT|KDR
KIT|INSR
KIT|FGFR3
KIT|IGF1R
KIT|FGFR1
KIT|EPHA2
KIT|EGFR
KIT|CSF1R
KIT|FGFR4
KIT|FLT1
KIT|FLT4
KIT|NGFR
KIT|MET
KIT|PDGFRA
KIT|PDGFRB
KIT|TEK
KIT|FLT3
KIT|NTRK1
KIT|NTRK2
FGFR1|NF2
FGFR1|FGFR2
FGFR1|KDR
FGFR1|INSR
FGFR1|FGFR3
FGFR1|IGF1R
FGFR1|KIT
FGFR1|EPHA2
FGFR1|EGFR
FGFR1|CSF1R
FGFR1|FGFR4
FGFR1|FLT1
FGFR1|FLT4
FGFR1|NGFR
FGFR1|MET
FGFR1|PDGFRA
FGFR1|PDGFRB
FGFR1|TEK
FGFR1|FLT3
FGFR1|NTRK1
FGFR1|NTRK2
EPHA2|NF2
EPHA2|FGFR2
EPHA2|KDR
EPHA2|INSR
EPHA2|FGFR3
EPHA2|IGF1R
EPHA2|KIT
EPHA2|FGFR1
EPHA2|EGFR
EPHA2|CSF1R
EPHA2|FGFR4
EPHA2|FLT1
EPHA2|FLT4
EPHA2|NGFR
EPHA2|MET
EPHA2|PDGFRA
EPHA2|PDGFRB
EPHA2|TEK
EPHA2|FLT3
EPHA2|NTRK1
EPHA2|NTRK2
EGFR|NF2
EGFR|FGFR2
EGFR|KDR
EGFR|INSR
EGFR|FGFR3
EGFR|IGF1R
EGFR|KIT
EGFR|FGFR1
EGFR|EPHA2
EGFR|CSF1R
EGFR|FGFR4
EGFR|FLT1
EGFR|FLT4
EGFR|NGFR
EGFR|MET
EGFR|PDGFRA
EGFR|PDGFRB
EGFR|TEK
EGFR|FLT3
EGFR|NTRK1
EGFR|NTRK2
CSF1R|NF2
CSF1R|FGFR2
CSF1R|KDR
CSF1R|INSR
CSF1R|FGFR3
CSF1R|IGF1R
CSF1R|KIT
CSF1R|FGFR1
CSF1R|EPHA2
CSF1R|EGFR
CSF1R|FGFR4
CSF1R|FLT1
CSF1R|FLT4
CSF1R|NGFR
CSF1R|MET
CSF1R|PDGFRA
CSF1R|PDGFRB
CSF1R|TEK
CSF1R|FLT3
CSF1R|NTRK1
CSF1R|NTRK2
FGFR4|NF2
FGFR4|FGFR2
FGFR4|KDR
FGFR4|INSR
FGFR4|FGFR3
FGFR4|IGF1R
FGFR4|KIT
FGFR4|FGFR1
FGFR4|EPHA2
FGFR4|EGFR
FGFR4|CSF1R
FGFR4|FLT1
FGFR4|FLT4
FGFR4|NGFR
FGFR4|MET
FGFR4|PDGFRA
FGFR4|PDGFRB
FGFR4|TEK
FGFR4|FLT3
FGFR4|NTRK1
