source|target
MERTK|SKI
SKI|LATS2
SKI|Sav
NF1|SKI
SIN3A|SKIL
SKIL|LATS1
SKIL|ING2
SKIL|STK3
SKIL|MECP2
HDAC1|SKI
LATS2|SKIL
SATB2|SKI
HDAC3|SKI
Sav|SKIL
Mob|SKI
PRMT5|SKI
TEAD1|SKI
TEAD1|TEAD2
TEAD1|TEAD3
TEAD1|TEAD4
TEAD2|SKI
TEAD2|TEAD1
TEAD2|TEAD3
TEAD2|TEAD4
TEAD3|SKI
TEAD3|TEAD1
TEAD3|TEAD2
TEAD3|TEAD4
TEAD4|SKI
TEAD4|TEAD1
TEAD4|TEAD2
TEAD4|TEAD3
