,anchor,arrow,Color,comments,edgeGroup,edgeID,geometry,node1_coords,node1_graphref,node1_x,node1_y,node2_coords,node2_graphref,node2_x,node2_y,matched_Node1_dist,matched_Node1,matched_Node2_dist,matched_Node2,matched_Node1_cat,matched_Node2_cat,matched_Node1_textlabel,matched_Node2_textlabel
0,[],['mim-stimulation'],#000000,[],,id11c8e5f8,"LINESTRING (299.9116973982101 294.9887166403944, 300.37627437392064 337.5331246964183)",POINT (299.9116973982101 294.9887166403944),d481f,299.9116973982101,294.9887166403944,POINT (300.37627437392064 337.5331246964183),e9929,300.37627437392064,337.5331246964183,0.0,d481f,0.0,e9929,,,"['AKT1', 'AKT2', 'AKT3']",Rab43
1,[],['mim-stimulation'],#000000,[],,id12d019b7,"LINESTRING (856.4294199364554 182.5887078805168, 812.1145473480412 234.7824272550045)",POINT (856.4294199364554 182.5887078805168),f5e47,856.4294199364554,182.5887078805168,POINT (812.1145473480412 234.7824272550045),cf21c,812.1145473480412,234.7824272550045,0.0,f5e47,0.0,cf21c,,,IR,K-Ras
2,[],['mim-stimulation'],#000000,[],,id17156c19,"LINESTRING (627.0342844701652 235.51775706244763, 575.450846880558 231.160127758408)",POINT (627.0342844701652 235.51775706244763),c2c05,627.0342844701652,235.51775706244763,POINT (575.450846880558 231.160127758408),e12b0,575.450846880558,231.160127758408,0.0,c2c05,0.0,e12b0,,,T3,"['ERK 1', 'ERK 2']"
3,[],['mim-binding'],#000000,[],,id1ee658bd,"LINESTRING (724.335316185566 119.18756121124409, 724.1471363515438 156.9020311685432)",POINT (724.335316185566 119.18756121124409),d88b3,724.335316185566,119.18756121124409,POINT (724.1471363515438 156.9020311685432),bbddc,724.1471363515438,156.9020311685432,0.0,d88b3,0.0,bbddc,,,PDGFa,PDGFR-a
4,[],['mim-stimulation'],#000000,[],,id23675709,"LINESTRING (148.54439311743204 434.6558459260798, 325.61594052297437 456.4654341747282)",POINT (148.54439311743204 434.6558459260798),ab0b3,148.54439311743204,434.6558459260798,POINT (325.61594052297437 456.4654341747282),da9c9,325.61594052297437,456.4654341747282,0.0,ab0b3,0.0,da9c9,,,"['Cyclin D', 'Cyclin A', 'cMyc', 'CDK2', 'CDK4', 'FOXM1']",Proliferation
5,[],['mim-binding'],#000000,[],,id26e3cb39,"LINESTRING (110.54439311743204 119.18756121124409, 110.54439311743204 153.26303753359107)",POINT (110.54439311743204 119.18756121124409),e1323,110.54439311743204,119.18756121124409,POINT (110.54439311743204 153.26303753359107),aba49,110.54439311743204,153.26303753359107,0.0,e1323,0.0,aba49,,,Ca2+,CaM
6,[],['mim-binding'],#000000,[],,id28aeb278,"LINESTRING (797.1145473480412 119.18756121124409, 797.1145473480412 158.17032819490615)",POINT (797.1145473480412 119.18756121124409),fdcc7,797.1145473480412,119.18756121124409,POINT (797.1145473480412 158.17032819490615),dd178,797.1145473480412,158.17032819490615,0.0,fdcc7,0.0,dd178,,,IGF-1,IGF-1R
7,[],['mim-stimulation'],#000000,[],,id367f4ecd,"LINESTRING (242.8922878470816 180.42321578593877, 299.9116973982101 203.9887166403944)",POINT (242.8922878470816 180.42321578593877),f14e9,242.8922878470816,180.42321578593877,POINT (299.9116973982101 203.9887166403944),d481f,299.9116973982101,203.9887166403944,0.0,f14e9,0.0,d481f,,,VEGFR-1,"['AKT1', 'AKT2', 'AKT3']"
8,[],['mim-stimulation'],#000000,[],,id3932fca8,"LINESTRING (625.7120718124397 182.1206782649928, 627.0342844701652 210.51775706244763)",POINT (625.7120718124397 182.1206782649928),ca5cd,625.7120718124397,182.1206782649928,POINT (627.0342844701652 210.51775706244763),c2c05,627.0342844701652,210.51775706244763,0.0,ca5cd,0.0,c2c05,,,TRs,T3
9,[],['mim-stimulation'],#000000,[],,id3eda4dcd,"LINESTRING (499.45084688055795 247.66012775840798, 455.61594052297437 293.7458046415136)",POINT (499.45084688055795 247.66012775840798),e12b0,499.45084688055795,247.66012775840798,POINT (455.61594052297437 293.7458046415136),f309a,455.61594052297437,293.7458046415136,0.0,e12b0,0.0,f309a,,,"['ERK 1', 'ERK 2']",FOXO1
