,anchor,arrow,Color,comments,edgeGroup,edgeID,geometry,node1_coords,node1_graphref,node1_x,node1_y,node2_coords,node2_graphref,node2_x,node2_y,matched_Node1_dist,matched_Node1,matched_Node2_dist,matched_Node2,matched_Node1_cat,matched_Node2_cat,matched_Node1_textlabel,matched_Node2_textlabel
0,[],['mim-inhibition'],#000000,[],,id2bdae161,"LINESTRING (160.75366417702838 494.7029640513223, 191.94780588536264 494.51212435666577)",POINT (160.75366417702838 494.7029640513223),d9e7c,160.75366417702838,494.7029640513223,POINT (191.94780588536264 494.51212435666577),b71d3,191.94780588536264,494.51212435666577,0.0,d9e7c,0.0,b71d3,,,PPP1R14A,"['PPP1R12A', 'PPP1CA', 'PPP1CB', 'PPP1CC']"
1,[],['Arrow'],#000000,[],,id30273895,"LINESTRING (298.7242099553967 257.5466468181845, 471.3181893598392 306.35235312193265)",POINT (298.7242099553967 257.5466468181845),ea6c9,298.7242099553967,257.5466468181845,POINT (471.3181893598392 306.35235312193265),a88f3,471.3181893598392,306.35235312193265,0.0,ea6c9,0.0,a88f3,,,"['CTNNB1', 'CTNNA1']",NF2
2,[],['mim-inhibition'],#000000,[],,id3d7ce13,"LINESTRING (805.3220510023448 262.86585986127164, 808.5169251324751 287.7987275690065)",POINT (805.3220510023448 262.86585986127164),c7d19,805.3220510023448,262.86585986127164,POINT (808.5169251324751 287.7987275690065),ae8e5,808.5169251324751,287.7987275690065,0.0,c7d19,0.0,ae8e5,,,['microRNA'],ae8e5
3,['ae8e5'],['Arrow'],#000000,[],,id45502a31,"LINESTRING (862.0523350320852 282.0442009461666, 542.0841683366732 316.43761153483626)",POINT (862.0523350320852 282.0442009461666),ab989,862.0523350320852,282.0442009461666,POINT (542.0841683366732 316.43761153483626),a88f3,542.0841683366732,316.43761153483626,0.0,ab989,0.0,a88f3,,,NF2,NF2
4,[],['Arrow'],#000000,[],,id4b8a9140,"LINESTRING (404.30059265504497 520.9015671882346, 442.7911437337433 536.9307758362754)",POINT (404.30059265504497 520.9015671882346),a32cd,404.30059265504497,520.9015671882346,POINT (442.7911437337433 536.9307758362754),d7607,442.7911437337433,536.9307758362754,0.0,a32cd,0.0,d7607,,,AJUBA,"['LATS2', 'LATS1']"
5,[],['mim-inhibition'],#000000,[],,id50b9ba2e,"LINESTRING (400.89840553475364 672.578359411808, 430.7941351218101 702.2637761339514)",POINT (400.89840553475364 672.578359411808),b2c07,400.89840553475364,672.578359411808,POINT (430.7941351218101 702.2637761339514),b6222,430.7941351218101,702.2637761339514,0.0,b2c07,0.0,b6222,,,VGLL4,b6222
6,[],['Arrow'],#000000,[],,id55086165,"LINESTRING (542.0841683366732 336.6081283606435, 891.9930506674939 696.8180232227668)",POINT (542.0841683366732 336.6081283606435),a88f3,542.0841683366732,336.6081283606435,POINT (891.9930506674939 696.8180232227668),ef91a,891.9930506674939,696.8180232227668,0.0,a88f3,0.0,ef91a,,,NF2,NF2
7,[],Arrow,#000000,[],,id66def9ad1,"LINESTRING (320.18823985350434 292.8947229472992, 447.72952970089455 316.43761153483626)",POINT (320.18823985350434 292.8947229472992),b56d8,320.18823985350434,292.8947229472992,POINT (447.72952970089455 316.43761153483626),a88f3,447.72952970089455,316.43761153483626,0.0,b56d8,0.0,a88f3,,,AMOT,NF2
8,[],Arrow,#000000,[],,id66def9ad2,"LINESTRING (320.18823985350434 292.8947229472992, 447.72952970089455 316.43761153483626)",POINT (447.72952970089455 316.43761153483626),a88f3,447.72952970089455,316.43761153483626,POINT (320.18823985350434 292.8947229472992),b56d8,320.18823985350434,292.8947229472992,0.0,a88f3,0.0,b56d8,,,NF2,AMOT
9,[],['mim-transcription-translation'],#000000,[],,id69c9f005,"LINESTRING (522.1871124505635 706.5001677604068, 547.892330200606 748.5900695024311)",POINT (522.1871124505635 706.5001677604068),f0331,522.1871124505635,706.5001677604068,POINT (547.892330200606 748.5900695024311),f2209,547.892330200606,748.5900695024311,0.0,f0331,0.0,f2209,,,"['YAP1', 'WWTR1']","['CCND1', 'PLCB4', 'CTGF', 'FOXM1']"
10,[],['Arrow'],#000000,[],,id86429cdf,"LINESTRING (295.94780588536264 468.5121243566658, 471.3181893598392 346.6933867735471)",POINT (295.94780588536264 468.5121243566658),b71d3,295.94780588536264,468.5121243566658,POINT (471.3181893598392 346.6933867735471),a88f3,471.3181893598392,346.6933867735471,0.0,b71d3,0.0,a88f3,,,"['PPP1R12A', 'PPP1CA', 'PPP1CB', 'PPP1CC']",NF2
11,[],['mim-inhibition'],#000000,[],,ida4515e87,"LINESTRING (730.7144935532663 706.7378629021252, 703.7818844744829 691.331489125504)",POINT (730.7144935532663 706.7378629021252),b855b,730.7144935532663,706.7378629021252,POINT (703.7818844744829 691.331489125504),ccded,703.7818844744829,691.331489125504,0.0,b855b,0.0,ccded,,,"['DCAF1', 'CUL4A', 'DDB1', 'RBX1']","['LATS2', 'LATS1']"
12,[],['mim-inhibition'],#000000,[],,ida74a5c3,"LINESTRING (340.84698774059245 331.7253824980778, 447.72952970089455 336.6081283606435)",POINT (340.84698774059245 331.7253824980778),ee0ca,340.84698774059245,331.7253824980778,POINT (447.72952970089455 336.6081283606435),a88f3,447.72952970089455,336.6081283606435,0.0,ee0ca,0.0,a88f3,,,"['PRKACA', 'PRKACB', 'PRKACG', 'PRKAR1A', 'PRKAR2A', 'PRKAR2B', 'PRKAR1B', 'PAK5', 'PAK3', 'PAK6', 'PAK4', 'PAK1', 'PAK2']",NF2
13,[],['mim-inhibition'],#000000,[],,ida89a9f94,"LINESTRING (542.0841683366732 326.5228699477399, 635.1692135653219 326.8711504871949)",POINT (542.0841683366732 326.5228699477399),a88f3,542.0841683366732,326.5228699477399,POINT (635.1692135653219 326.8711504871949),b54db,635.1692135653219,326.8711504871949,0.0,a88f3,0.0,b54db,,,NF2,LIN28B
