source_node,target_node,num_paths
TCTEX1D2,WDR35,476
TCTEX1D2,IFT122,476
TCTEX1D2,IFT140,476
TCTEX1D2,WDR19,476
TCTEX1D2,IFT22,476
TCTEX1D2,HSPB11,476
TCTEX1D2,IFT27,476
TCTEX1D2,IFT43,476
TCTEX1D2,IFT46,476
TCTEX1D2,IFT80,476
TCTEX1D2,IFT81,476
TCTEX1D2,WDR34,476
TCTEX1D2,DYNC2H1,476
TCTEX1D2,DYNC2LI1,476
TCTEX1D2,WDR60,476
TCTEX1D2,DYNLL2,476
TCTEX1D2,DYNLT1,476
TCTEX1D2,DYNLRB1,476
TCTEX1D2,DYNLL1,476
TCTEX1D2,DYNLRB2,476
TCTEX1D2,DYNLT3,476
WDR35,IFT122,476
WDR35,IFT140,476
WDR35,WDR19,476
WDR35,IFT22,476
WDR35,HSPB11,476
WDR35,IFT27,476
WDR35,IFT43,476
WDR35,IFT46,476
WDR35,IFT80,476
WDR35,IFT81,476
IFT122,WDR35,476
IFT122,IFT140,476
IFT122,WDR19,476
IFT122,IFT22,476
IFT122,HSPB11,476
IFT122,IFT27,476
IFT122,IFT43,476
IFT122,IFT46,476
IFT122,IFT80,476
IFT122,IFT81,476
IFT140,WDR35,476
IFT140,IFT122,476
IFT140,WDR19,476
IFT140,IFT22,476
IFT140,HSPB11,476
IFT140,IFT27,476
IFT140,IFT43,476
IFT140,IFT46,476
IFT140,IFT80,476
IFT140,IFT81,476
WDR19,WDR35,476
WDR19,IFT122,476
WDR19,IFT140,476
WDR19,IFT22,476
WDR19,HSPB11,476
WDR19,IFT27,476
WDR19,IFT43,476
WDR19,IFT46,476
WDR19,IFT80,476
WDR19,IFT81,476
IFT22,WDR35,476
IFT22,IFT122,476
IFT22,IFT140,476
IFT22,WDR19,476
IFT22,HSPB11,476
IFT22,IFT27,476
IFT22,IFT43,476
IFT22,IFT46,476
IFT22,IFT80,476
IFT22,IFT81,476
HSPB11,WDR35,476
HSPB11,IFT122,476
HSPB11,IFT140,476
HSPB11,WDR19,476
HSPB11,IFT22,476
HSPB11,IFT27,476
HSPB11,IFT43,476
HSPB11,IFT46,476
HSPB11,IFT80,476
HSPB11,IFT81,476
IFT27,WDR35,476
IFT27,IFT122,476
IFT27,IFT140,476
IFT27,WDR19,476
IFT27,IFT22,476
IFT27,HSPB11,476
IFT27,IFT43,476
IFT27,IFT46,476
IFT27,IFT80,476
IFT27,IFT81,476
IFT43,WDR35,476
IFT43,IFT122,476
IFT43,IFT140,476
IFT43,WDR19,476
IFT43,IFT22,476
IFT43,HSPB11,476
IFT43,IFT27,476
IFT43,IFT46,476
IFT43,IFT80,476
IFT43,IFT81,476
IFT46,WDR35,476
IFT46,IFT122,476
IFT46,IFT140,476
IFT46,WDR19,476
IFT46,IFT22,476
IFT46,HSPB11,476
IFT46,IFT27,476
IFT46,IFT43,476
IFT46,IFT80,476
IFT46,IFT81,476
IFT80,WDR35,476
IFT80,IFT122,476
IFT80,IFT140,476
IFT80,WDR19,476
IFT80,IFT22,476
IFT80,HSPB11,476
IFT80,IFT27,476
IFT80,IFT43,476
IFT80,IFT46,476
IFT80,IFT81,476
IFT81,WDR35,476
IFT81,IFT122,476
IFT81,IFT140,476
IFT81,WDR19,476
IFT81,IFT22,476
IFT81,HSPB11,476
IFT81,IFT27,476
IFT81,IFT43,476
IFT81,IFT46,476
IFT81,IFT80,476
WDR34,WDR35,476
