,anchor,arrow,Color,comments,edgeGroup,edgeID,geometry,node1_coords,node1_graphref,node1_x,node1_y,node2_coords,node2_graphref,node2_x,node2_y,matched_Node1_dist,matched_Node1,matched_Node2_dist,matched_Node2,matched_Node1_cat,matched_Node2_cat,matched_Node1_textlabel,matched_Node2_textlabel
0,[],['Arrow'],#000000,[],,id11203eaa,"LINESTRING (1058.965557277233 876.7033810869057, 1128.730598415495 876.4191377557778)",POINT (1058.965557277233 876.7033810869057),e26ca,1058.965557277233,876.7033810869057,POINT (1128.730598415495 876.4191377557778),ad84b,1128.730598415495,876.4191377557778,0.0,e26ca,0.0,ad84b,,,Sparc,['Cell adhesion']
1,[],['mim-transcription-translation'],#000000,[],,id1e336d19,"LINESTRING (865.1850630390657 839.174252866475, 969.580011610271 837.2728471028717)",POINT (865.1850630390657 839.174252866475),eafdd,865.1850630390657,839.174252866475,POINT (969.580011610271 837.2728471028717),f6176,969.580011610271,837.2728471028717,0.0,eafdd,0.0,f6176,,,POSTN,Periostin
2,[],['mim-inhibition'],#000000,[],,id238eff6d,"LINESTRING (434.547097025227 555.8479184798697, 664.8721863941544 458.8859869809854)",POINT (434.547097025227 555.8479184798697),de9ab,434.547097025227,555.8479184798697,POINT (664.8721863941544 458.8859869809854),f1998,664.8721863941544,458.8859869809854,0.0,de9ab,0.0,f1998,,,"['14-3-3', 'TAZ']",f1998
3,['f1998'],['mim-binding'],#000000,[],,id244012a6,"LINESTRING (664.8303397346292 422.1271577170894, 664.9349563834421 514.0242308768295)",POINT (664.8303397346292 422.1271577170894),c554f,664.8303397346292,422.1271577170894,POINT (664.9349563834421 514.0242308768295),ddc11,664.9349563834421,514.0242308768295,0.0,c554f,0.0,ddc11,,,c554f,"['TAZ', 'Smad2', 'Smad3', 'Smad4']"
4,[],['mim-binding'],#000000,[],,id3662a204,"LINESTRING (664.3923563890419 775.2332777147418, 784.3006248885312 943.2556549379482)",POINT (664.3923563890419 775.2332777147418),b19e7,664.3923563890419,775.2332777147418,POINT (784.3006248885312 943.2556549379482),e1e11,784.3006248885312,943.2556549379482,0.0,b19e7,0.0,e1e11,,,"['TAZ', 'Smad2', 'Smad3', 'Smad4']",CNN2
5,[],['Arrow'],#000000,[],,id3e788ced,"LINESTRING (1353.1132075471698 827.2086239131112, 1450.7192673165032 826.806699457037)",POINT (1353.1132075471698 827.2086239131112),d9197,1353.1132075471698,827.2086239131112,POINT (1450.7192673165032 826.806699457037),d2bd0,1450.7192673165032,826.806699457037,0.0,d9197,0.0,d2bd0,,,d9197,ECM proteins
6,[],['mim-binding'],#000000,[],,id459b8697,"LINESTRING (664.3923563890419 775.2332777147418, 825.1850630390657 829.174252866475)",POINT (664.3923563890419 775.2332777147418),b19e7,664.3923563890419,775.2332777147418,POINT (825.1850630390657 829.174252866475),eafdd,825.1850630390657,829.174252866475,0.0,b19e7,0.0,eafdd,,,"['TAZ', 'Smad2', 'Smad3', 'Smad4']",POSTN
7,['bc050'],[],#000000,[],,id49e4638f,"LINESTRING (312.0507223767213 422.77959299525196, 360.1555143399421 422.3329123879902)",POINT (312.0507223767213 422.77959299525196),e8267,312.0507223767213,422.77959299525196,POINT (360.1555143399421 422.3329123879902),fe8ca,360.1555143399421,422.3329123879902,0.0,e8267,0.0,fe8ca,,,14-3-3,TAZ
8,[],['mim-binding'],#000000,[],,id54715f69,"LINESTRING (664.3923563890419 775.2332777147418, 784.6314475720992 905.6466287375159)",POINT (664.3923563890419 775.2332777147418),b19e7,664.3923563890419,775.2332777147418,POINT (784.6314475720992 905.6466287375159),c6cd9,784.6314475720992,905.6466287375159,0.0,b19e7,0.0,c6cd9,,,"['TAZ', 'Smad2', 'Smad3', 'Smad4']",SERPINE1
9,[],['mim-binding'],#000000,[],,id595c7362,"LINESTRING (664.3923563890419 775.2332777147418, 784.1503307405296 872.2630389001014)",POINT (664.3923563890419 775.2332777147418),b19e7,664.3923563890419,775.2332777147418,POINT (784.1503307405296 872.2630389001014),db83b,784.1503307405296,872.2630389001014,0.0,b19e7,0.0,db83b,,,"['TAZ', 'Smad2', 'Smad3', 'Smad4']",SPARC
