,anchor,arrow,Color,comments,edgeGroup,edgeID,geometry,node1_coords,node1_graphref,node1_x,node1_y,node2_coords,node2_graphref,node2_x,node2_y,matched_Node1_dist,matched_Node1,matched_Node2_dist,matched_Node2,matched_Node1_cat,matched_Node2_cat,matched_Node1_textlabel,matched_Node2_textlabel
0,[],['mim-inhibition'],#000000,[],,id4c990a30,"LINESTRING (234.9542097488922 454.1831610044315, 304.69867060561285 454.49630723781354)",POINT (234.9542097488922 454.1831610044315),f3f42,234.9542097488922,454.1831610044315,POINT (304.69867060561285 454.49630723781354),f963c,304.69867060561285,454.49630723781354,0.0,f3f42,0.0,f963c,,,"['PAK1', 'PAK2', 'PAK3', 'PAK4', 'PAK5', 'PAK6']",NF2
1,[],['mim-binding'],#000000,[],,id4cbf8c2a,"LINESTRING (103.24815361890694 533, 103.24815361890694 485.47710487444607)",POINT (103.24815361890694 533),b0e3f,103.24815361890694,533.0,POINT (103.24815361890694 485.47710487444607),e292e,103.24815361890694,485.47710487444607,0.0,b0e3f,0.0,e292e,,,"['MAPK10', 'MAPK8', 'MAPK9']",LIMD1
2,[],['mim-inhibition'],#000000,[],,id54ea4255,"LINESTRING (233.62684638109306 245.1994091580502, 448.2448402595174 587.8635500775175)",POINT (233.62684638109306 245.1994091580502),bdd01,233.62684638109306,245.1994091580502,POINT (448.2448402595174 587.8635500775175),a6689,448.2448402595174,587.8635500775175,0.0,bdd01,0.0,a6689,,,bdd01,a6689
3,['c90f3'],['mim-binding'],#000000,[],,id5729e201,"LINESTRING (187.59231905465276 806.6787296898102, 263.38552437223024 538.5420974889221)",POINT (187.59231905465276 806.6787296898102),a8031,187.59231905465276,806.6787296898102,POINT (263.38552437223024 538.5420974889221),aeba2,263.38552437223024,538.5420974889221,0.0,a8031,0.0,aeba2,,,"['ITGB5', 'ITGB7', 'ITGB8', 'ITGB6', 'ITGB4', 'ITGB3', 'ITGB2', 'ITGB1']",SRC
4,['f75e2'],['mim-binding'],#000000,[],,id637f7940,"LINESTRING (627.9453471196468 381.0720088626291, 487 380)",POINT (627.9453471196468 381.0720088626291),cf9e0,627.9453471196468,381.0720088626291,POINT (487 380),e0fc5,487.0,380.0,0.0,cf9e0,0.0,e0fc5,,,"['MAP4K2', 'MAP4K5', 'MAP4K3', 'MAP4K4', 'MAP4K1']",LATS1
5,[],['mim-binding'],#000000,[],,id6d566994,"LINESTRING (426 291, 386 355)",POINT (426 291),f3374,426.0,291.0,POINT (386 355),cde78,386.0,355.0,0.0,f3374,0.0,cde78,,,STK4,SGMS1
6,[],['mim-binding'],#000000,[],,id7b644f28,"LINESTRING (384.69867060561285 454.49630723781354, 447.5422457037802 453.9954054451062)",POINT (384.69867060561285 454.49630723781354),f963c,384.69867060561285,454.49630723781354,POINT (447.5422457037802 453.9954054451062),fa434,447.5422457037802,453.9954054451062,0.0,f963c,0.0,fa434,,,NF2,fa434
7,['e06bf'],['mim-inhibition'],#000000,[],,id7bba91b6,"LINESTRING (561 539.5420974889223, 500 540.0192023633679)",POINT (561 539.5420974889223),a4f21,561.0,539.5420974889223,POINT (500 540.0192023633679),ece63,500.0,540.0192023633679,0.0,a4f21,0.0,ece63,,,YWHAQ,"['WWTR1', 'YAP1']"
8,[],['mim-binding'],#000000,[],,id7c88c425,"LINESTRING (570.183161004431 333.47710487444607, 569.9951988172818 380.6312488528782)",POINT (570.183161004431 333.47710487444607),e332a,570.183161004431,333.47710487444607,POINT (569.9951988172818 380.6312488528782),f75e2,569.9951988172818,380.6312488528782,0.0,e332a,0.0,f75e2,,,NF2,f75e2
9,[],['mim-inhibition'],#000000,[],,id86ffe4cf,"LINESTRING (217.6868476002112 605.5815235338224, 218.5620499922319 538.5420974889221)",POINT (217.6868476002112 605.5815235338224),eef85,217.6868476002112,605.5815235338224,POINT (218.5620499922319 538.5420974889221),c90f3,218.5620499922319,538.5420974889221,0.0,eef85,0.0,c90f3,,,a-catenin,c90f3
10,[],['mim-binding'],#000000,[],,id88454ca4,"LINESTRING (161.09231905465273 806.6787296898102, 103.24815361890694 609)",POINT (161.09231905465273 806.6787296898102),a8031,161.09231905465273,806.6787296898102,POINT (103.24815361890694 609),b0e3f,103.24815361890694,609.0,0.0,a8031,0.0,b0e3f,,,"['ITGB5', 'ITGB7', 'ITGB8', 'ITGB6', 'ITGB4', 'ITGB3', 'ITGB2', 'ITGB1']","['MAPK10', 'MAPK8', 'MAPK9']"
11,[],['mim-binding'],#000000,[],,id95798688,"LINESTRING (530.183161004431 323.47710487444607, 446.4 322.6)",POINT (530.183161004431 323.47710487444607),e332a,530.183161004431,323.47710487444607,POINT (446.4 322.6),c5c31,446.4,322.6,0.0,e332a,0.0,c5c31,,,NF2,c5c31
12,[],['mim-modification'],#000000,[],,id9675953,"LINESTRING (536.2095946563204 484.68787508478107, 536.6 539.7329394387006)",POINT (536.2095946563204 484.68787508478107),f8036,536.2095946563204,484.68787508478107,POINT (536.6 539.7329394387006),e06bf,536.6,539.7329394387006,0.0,f8036,0.0,e06bf,,,a-catenin,e06bf
13,['c5c31'],['mim-binding'],#000000,[],,id9ef9a6bf,"LINESTRING (446 291, 447 370)",POINT (446 291),f3374,446.0,291.0,POINT (447 370),e0fc5,447.0,370.0,0.0,f3374,0.0,e0fc5,,,STK4,LATS1
