source_node,target_node,num_paths
LFA-1,RHOA,5
LFA-1,CCR7,2
LFA-1,LPL,3
LFA-1,Kindlin-3,2
LFA-1,RAB13,15200
LFA-1,SKAP,206
LFA-1,RAP,1
LFA-1,ADAP,2
RAP,SKAP,94
RAP,ADAP,1
RAPL,RAP1,2
RAPL,RHOA,1
RAPL,CCR7,1
RAPL,RAB13,1
RAPL,SKAP,94
LFA-1,RAPL,1
YAP1,Blimp1,2
SAV1,LATS1,2
SAV1,MOB1,2
RAPL,Rac1,4
YAP1,TEAD1,7
YAP1,TEAD2,7
YAP1,TEAD3,7
YAP1,TEAD4,7
TEAD1,Blimp1,2
LFA-1,RAP1,5
RAP,Rac1,4
TEAD1,TEAD3,7
LFA-1,Rac1,5
TEAD1,TEAD4,7
TEAD2,Blimp1,2
TEAD2,TEAD3,7
TEAD2,TEAD4,7
TEAD3,Blimp1,3
TEAD3,TEAD4,8
TEAD4,Blimp1,3
TEAD1,TEAD2,7
RAPL,ADAP,1
Rac1,SKAP,2
FOXO6,FOXO1,7
FOXO6,FOXO3,7
FOXO6,NORE1B,7
FOXO6,miR-21,4198
FOXO4,FOXO1,24
FOXO4,FOXO3,24
SAV1,LATS2,2
FOXO4,NORE1B,6111
FOXO1,FOXO3,31
FOXO1,NORE1B,10718
FOXO1,miR-21,1
FOXO1,p38MAPK,6
FOXO3,NORE1B,1
FOXO3,miR-21,1
FOXO3,p38MAPK,7
FOXO6,FOXO4,7
RHOA,FOXO3,8
RHOA,FOXO1,8
NDR2,LFA-1,1
SKAP,RAB13,111
SKAP,RAP1,742
SKAP,ADAP,108
NDR1,Kindlin-3,9
NDR1,LFA-1,12
NDR1,NDR2,10
NDR2,Kindlin-3,1
Rac1,ADAP,3
RAP1,RHOA,13
RAP1,CCR7,2
RAP1,RAB13,1
RHOA,CCR7,3
RHOA,FOXO6,1
RHOA,FOXO4,9
SAV1,LFA-1,4957
MST1,RAP,3
FOXO4,miR-21,3838
YAP,TEAD1,7
MST2,ADAP,3057
YAP,TEAD4,7
YAP,YWHAQ,3
YWHAQ,YAP1,3
YWHAQ,TEAD1,2
YWHAQ,TEAD2,2
YWHAQ,TEAD3,3
YWHAQ,TEAD4,3
YAP,TEAD3,7
TAZ,TEAD1,2
TAZ,TEAD2,2
TAZ,TEAD3,2
TAZ,TEAD4,2
YWHAQ,TAZ,12327
TAZ,Blimp1,1
YAP,TAZ,2
LATS1,TAZ,2525
TAZ,YAP1,2
YAP,TEAD2,7
LATS2,YAP,2
FOXP3,MST1,2
FOXP3,MST2,2305
FOXP3,FOXO6,24
FOXP3,FOXO4,1
FOXP3,FOXO1,1
FOXP3,p38MAPK,15
MST1,Rac1,1
LATS1,YAP,2
LATS1,LATS2,12
LATS1,MOB1,2
LATS1,NORE1B,1602
LATS1,FOXO6,1
LATS1,FOXO4,1
LATS1,FOXO1,1
LATS1,YWHAQ,1
LATS1,miR-21,3066
LATS1,LFA-1,5
LATS2,YWHAQ,1
LATS2,MOB1,2
LATS1,FOXO3,1
MST1,SKAP,308
MST1,ADAP,3
MST2,LATS1,2
MST2,LATS2,2
MST2,MOB1,2
MST2,LFA-1,4979
MST2,LPL,1
MST2,SAV1,2
MST2,FOXO6,1
MST2,FOXO1,1
FOXP3,FOXO3,1
MST2,FOXO3,1
MST2,RAP,1043
MST2,RAPL,1043
MST2,Rac1,1
MST2,SKAP,55
MST2,FOXO4,1
LATS2,TAZ,2627
MST1,RAPL,3
MST1,FOXO3,2
MOB1,YAP,2
MOB1,YWHAQ,2
MOB1,TAZ,4085
MOB1,LFA-1,1
MOB1,Kindlin-3,1
MOB1,NDR1,9
MOB1,NDR2,1
MST1,LATS1,1
LATS2,LFA-1,6
MST1,LATS2,1
MST1,LFA-1,1
MST1,MST2,1
MST1,LPL,1
MST1,SAV1,1
MST1,FOXO6,1
MST1,FOXO4,1
MST1,FOXO1,2
MST1,MOB1,2
NORE1B,miR-21,6
