Term ID,Information Content
http://purl.obolibrary.org/obo/MONDO_0000001,1.1528934464551361
http://purl.obolibrary.org/obo/MONDO_0000002,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000003,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000004,10.775555413960738
http://purl.obolibrary.org/obo/MONDO_0000005,12.512521008126944
http://purl.obolibrary.org/obo/MONDO_0000006,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000007,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000008,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000009,10.638051890210804
http://purl.obolibrary.org/obo/MONDO_0000010,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000011,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000012,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000013,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000014,14.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000015,11.875091087511652
http://purl.obolibrary.org/obo/MONDO_0000016,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000017,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000018,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000019,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000020,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000021,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000022,14.0974835088481
http://purl.obolibrary.org/obo/MONDO_0000023,13.360517914681894
http://purl.obolibrary.org/obo/MONDO_0000024,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000025,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000026,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000027,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000028,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000029,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000030,13.0974835088481
http://purl.obolibrary.org/obo/MONDO_0000031,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000032,11.875091087511652
http://purl.obolibrary.org/obo/MONDO_0000033,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000034,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000035,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000036,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000037,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000038,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000039,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000040,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000041,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000042,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000043,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000044,12.512521008126944
http://purl.obolibrary.org/obo/MONDO_0000045,12.360517914681893
http://purl.obolibrary.org/obo/MONDO_0000046,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000047,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000048,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000049,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000050,12.512521008126944
http://purl.obolibrary.org/obo/MONDO_0000051,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000052,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000053,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000054,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000055,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000056,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000057,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000058,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000059,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000060,13.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000061,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000062,11.158884053512244
http://purl.obolibrary.org/obo/MONDO_0000063,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000064,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000065,12.682446009569256
http://purl.obolibrary.org/obo/MONDO_0000066,9.273055073431555
http://purl.obolibrary.org/obo/MONDO_0000067,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000068,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000069,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000070,13.0974835088481
http://purl.obolibrary.org/obo/MONDO_0000071,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000072,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000073,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000074,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000075,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000076,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000077,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000078,12.360517914681893
http://purl.obolibrary.org/obo/MONDO_0000079,14.0974835088481
http://purl.obolibrary.org/obo/MONDO_0000080,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000081,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000082,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000083,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000084,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000085,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000086,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000087,11.875091087511652
http://purl.obolibrary.org/obo/MONDO_0000088,12.360517914681893
http://purl.obolibrary.org/obo/MONDO_0000089,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000090,11.875091087511652
http://purl.obolibrary.org/obo/MONDO_0000091,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000092,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000093,14.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000094,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000095,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000096,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000097,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000098,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000099,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000100,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000101,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000102,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000103,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000104,14.0974835088481
http://purl.obolibrary.org/obo/MONDO_0000105,13.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000106,15.682446009569258
http://purl.obolibrary.org/obo/MONDO_0000107,12.875091087511652
