Term ID,Information Content
http://purl.obolibrary.org/obo/PW_0000000,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000001,0.07773417850456553
http://purl.obolibrary.org/obo/PW_0000002,2.3895024071717064
http://purl.obolibrary.org/obo/PW_0000003,2.4036327360065948
http://purl.obolibrary.org/obo/PW_0000004,2.781292625471408
http://purl.obolibrary.org/obo/PW_0000005,5.034765418160677
http://purl.obolibrary.org/obo/PW_0000006,7.807354922057604
http://purl.obolibrary.org/obo/PW_0000007,7.807354922057604
http://purl.obolibrary.org/obo/PW_0000008,8.070389327891398
http://purl.obolibrary.org/obo/PW_0000009,7.584962500721156
http://purl.obolibrary.org/obo/PW_0000010,4.691877704637668
http://purl.obolibrary.org/obo/PW_0000011,5.034765418160677
http://purl.obolibrary.org/obo/PW_0000012,7.691877704637668
http://purl.obolibrary.org/obo/PW_0000013,2.833896709510096
http://purl.obolibrary.org/obo/PW_0000014,7.485426827170242
http://purl.obolibrary.org/obo/PW_0000015,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000016,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000017,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000018,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000019,9.070389327891398
http://purl.obolibrary.org/obo/PW_0000020,7.2223924213364485
http://purl.obolibrary.org/obo/PW_0000021,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000022,9.070389327891398
http://purl.obolibrary.org/obo/PW_0000023,8.39231742277876
http://purl.obolibrary.org/obo/PW_0000024,6.807354922057604
http://purl.obolibrary.org/obo/PW_0000025,9.807354922057604
http://purl.obolibrary.org/obo/PW_0000026,10.392317422778762
http://purl.obolibrary.org/obo/PW_0000027,7.691877704637668
http://purl.obolibrary.org/obo/PW_0000028,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000029,9.807354922057604
http://purl.obolibrary.org/obo/PW_0000031,9.070389327891398
http://purl.obolibrary.org/obo/PW_0000032,9.070389327891398
http://purl.obolibrary.org/obo/PW_0000033,7.2223924213364485
http://purl.obolibrary.org/obo/PW_0000034,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000035,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000036,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000037,9.807354922057604
http://purl.obolibrary.org/obo/PW_0000038,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000039,9.807354922057604
http://purl.obolibrary.org/obo/PW_0000040,7.932885804141463
http://purl.obolibrary.org/obo/PW_0000041,9.39231742277876
http://purl.obolibrary.org/obo/PW_0000042,9.807354922057604
http://purl.obolibrary.org/obo/PW_0000043,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000044,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000045,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000046,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000047,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000048,9.39231742277876
http://purl.obolibrary.org/obo/PW_0000049,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000050,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000051,9.39231742277876
http://purl.obolibrary.org/obo/PW_0000052,9.807354922057604
http://purl.obolibrary.org/obo/PW_0000053,9.807354922057604
http://purl.obolibrary.org/obo/PW_0000054,9.39231742277876
http://purl.obolibrary.org/obo/PW_0000055,9.39231742277876
http://purl.obolibrary.org/obo/PW_0000056,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000057,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000058,6.868755466721748
http://purl.obolibrary.org/obo/PW_0000059,5.584962500721157
http://purl.obolibrary.org/obo/PW_0000060,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000061,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000062,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000063,10.392317422778762
http://purl.obolibrary.org/obo/PW_0000064,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000065,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000066,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000067,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000068,9.39231742277876
http://purl.obolibrary.org/obo/PW_0000069,9.807354922057604
http://purl.obolibrary.org/obo/PW_0000070,9.070389327891398
http://purl.obolibrary.org/obo/PW_0000071,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000072,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000073,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000074,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000075,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000076,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000077,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000078,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000079,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000080,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000081,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000082,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000083,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000084,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000085,4.2942853398182335
http://purl.obolibrary.org/obo/PW_0000086,9.807354922057604
http://purl.obolibrary.org/obo/PW_0000087,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000088,10.392317422778762
http://purl.obolibrary.org/obo/PW_0000089,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000090,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000091,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000092,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000093,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000094,8.070389327891398
http://purl.obolibrary.org/obo/PW_0000095,9.070389327891398
http://purl.obolibrary.org/obo/PW_0000096,9.807354922057604
http://purl.obolibrary.org/obo/PW_0000097,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000098,8.584962500721156
http://purl.obolibrary.org/obo/PW_0000099,7.392317422778761
http://purl.obolibrary.org/obo/PW_0000100,5.900464326449086
http://purl.obolibrary.org/obo/PW_0000101,8.807354922057604
http://purl.obolibrary.org/obo/PW_0000102,10.392317422778762
http://purl.obolibrary.org/obo/PW_0000103,5.584962500721157
http://purl.obolibrary.org/obo/PW_0000104,10.392317422778762
http://purl.obolibrary.org/obo/PW_0000105,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000106,8.39231742277876
http://purl.obolibrary.org/obo/PW_0000107,7.0
http://purl.obolibrary.org/obo/PW_0000108,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000109,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000110,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000111,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000112,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000113,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000114,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000115,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000116,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000117,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000118,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000119,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000120,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000121,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000122,10.392317422778762
http://purl.obolibrary.org/obo/PW_0000123,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000124,6.034765418160677
http://purl.obolibrary.org/obo/PW_0000125,7.070389327891398
http://purl.obolibrary.org/obo/PW_0000126,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000127,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000128,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000129,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000130,10.392317422778762
http://purl.obolibrary.org/obo/PW_0000132,7.0
http://purl.obolibrary.org/obo/PW_0000133,10.392317422778762
http://purl.obolibrary.org/obo/PW_0000134,10.392317422778762
http://purl.obolibrary.org/obo/PW_0000135,5.637429920615292
http://purl.obolibrary.org/obo/PW_0000136,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000137,11.392317422778762
http://purl.obolibrary.org/obo/PW_0000138,11.392317422778762
